"Culturas regadas (Oeste, Grande Lisboa e Península de Setúbal)",,,,,,,,,,,,,
,Grande Lisboa,,expl (nº),   15 ,   14 ,   94 ,   90 ,   3 ,   27 ,   13 ,   87 ,   21 ,   299 
,,,área regada (ha),   424 ,   598 ,  1 151 ,   46 ,   213 ,   382 ,   17 ,   511 ,   83 ,   130 
,,Amadora,expl (nº),- ,- ,- ,- ,- ,   1 ,- ,- ,   1 ,   1 
,,,área regada (ha),- ,- ,- ,- ,- ,... ,- ,- ,... ,... 
,,Cascais,expl (nº),   1 ,- ,   2 ,   2 ,- ,   2 ,- ,   10 ,   1 ,   2 
,,,área regada (ha),... ,- ,... ,... ,- ,... ,- ,   12 ,... ,... 
,,Loures,expl (nº),   2 ,   2 ,   15 ,   6 ,- ,   6 ,   5 ,   34 ,   2 ,   37 
,,,área regada (ha),... ,... ,   29 ,   2 ,- ,   49 ,   13 ,   113 ,... ,   17 
,,Odivelas,expl (nº),- ,- ,   2 ,   3 ,- ,   1 ,- ,   2 ,   2 ,   4 
,,,área regada (ha),- ,- ,... ,   4 ,- ,... ,- ,... ,... ,o 
,,Oeiras,expl (nº),   1 ,- ,- ,   1 ,- ,- ,- ,   2 ,- ,- 
,,,área regada (ha),... ,- ,- ,... ,- ,- ,- ,... ,- ,- 
,,Sintra,expl (nº),- ,- ,   39 ,   70 ,- ,   10 ,   8 ,   29 ,   14 ,   241 
,,,área regada (ha),- ,- ,   25 ,   24 ,- ,   94 ,   4 ,   90 ,   17 ,   66 
,,Vila Franca de Xira,expl (nº),   11 ,   12 ,   36 ,   8 ,   3 ,   7 ,- ,   10 ,   1 ,   14 
,,,área regada (ha),   402 ,   581 ,  1 094 ,   5 ,   213 ,   236 ,- ,   285 ,... ,   37 
,Península de Setúbal,,expl (nº),   7 ,   19 ,   308 ,   48 ,   23 ,   187 ,   52 ,   321 ,   43 ,  1 957 
,,,área regada (ha),   31 ,   364 ,  2 272 ,   66 ,   966 ,  1 210 ,   116 ,  1 555 ,   179 ,  2 931 
,,Alcochete,expl (nº),- ,- ,   9 ,   4 ,   1 ,   6 ,   4 ,   18 ,- ,   202 
,,,área regada (ha),- ,- ,   13 ,   30 ,... ,   11 ,   3 ,   221 ,- ,   410 
,,Almada,expl (nº),- ,- ,   12 ,   3 ,- ,   7 ,   1 ,   5 ,- ,   84 
,,,área regada (ha),- ,- ,   55 ,   5 ,- ,   4 ,... ,   4 ,- ,   51 
,,Barreiro,expl (nº),- ,- ,   2 ,   1 ,- ,   4 ,   3 ,   8 ,- ,   25 
,,,área regada (ha),- ,- ,... ,... ,- ,   14 ,   2 ,   30 ,- ,   9 
,,Moita,expl (nº),- ,   5 ,   18 ,   3 ,- ,   25 ,   4 ,   45 ,   1 ,   163 
,,,área regada (ha),- ,   80 ,   94 ,o ,- ,   383 ,   30 ,   373 ,... ,   143 
,,Montijo,expl (nº),   4 ,   8 ,   138 ,   16 ,   8 ,   46 ,   6 ,   56 ,   8 ,   441 
,,,área regada (ha),   27 ,   69 ,   954 ,   17 ,   139 ,   270 ,   10 ,   303 ,   31 ,  1 095 
,,Palmela,expl (nº),- ,   6 ,   112 ,   10 ,   12 ,   90 ,   10 ,   134 ,   31 ,   762 
,,,área regada (ha),- ,   215 ,  1 143 ,   9 ,   691 ,   490 ,   28 ,   523 ,   75 ,  1 110 
,,Seixal,expl (nº),- ,- ,   2 ,   2 ,- ,   1 ,   6 ,   6 ,- ,   20 
,,,área regada (ha),- ,- ,... ,... ,- ,... ,   3 ,   31 ,- ,   4 
,,Sesimbra,expl (nº),   3 ,- ,   6 ,   7 ,- ,   2 ,   7 ,   5 ,   2 ,   111 
,,,área regada (ha),   4 ,- ,   3 ,   4 ,- ,... ,   4 ,   7 ,... ,   63 
,,Setúbal,expl (nº),- ,- ,   9 ,   2 ,   2 ,   6 ,   11 ,   44 ,   1 ,   149 
,,,área regada (ha),- ,- ,   8 ,... ,... ,   37 ,   36 ,   63 ,... ,   46 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
