"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Grande Lisboa)",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.2/5
,,,LISBOA E VALE DO TEJO,Grande Lisboa,Amadora,Cascais,Loures,Odivelas,Oeiras,Sintra,Vila Franca de Xira
Explorações agrícolas,,expl. (nº),  61 615 ,  3 632 ,   19 ,   96 ,   964 ,   71 ,   34 ,  1 662 ,   786 
,,SAU (ha),  447 863 ,  25 727 ,   292 ,   533 ,  5 922 ,   304 ,  1 072 ,  7 804 ,  9 800 
,Sem SAU,expl. (nº),  1 070 ,   132 ,   3 ,   16 ,   13 ,   11 ,   2 ,   57 ,   30 
,> 0 a < 1,expl. (nº),  14 969 ,   971 ,   7 ,   40 ,   257 ,   28 ,- ,   372 ,   267 
,,SAU (ha),  9 023 ,   488 ,   1 ,   9 ,   134 ,   11 ,- ,   185 ,   148 
,1 a < 2,expl. (nº),  16 763 ,   795 ,   3 ,   8 ,   218 ,   11 ,   5 ,   392 ,   158 
,,SAU (ha),  23 653 ,  1 104 ,   6 ,   10 ,   298 ,   14 ,   6 ,   545 ,   225 
,2 a < 5,expl. (nº),  16 416 ,   905 ,- ,   11 ,   240 ,   6 ,   8 ,   480 ,   160 
,,SAU (ha),  51 428 ,  2 848 ,- ,   30 ,   761 ,   19 ,   21 ,  1 516 ,   501 
,5 a < 10,expl. (nº),  6 776 ,   392 ,   2 ,   7 ,   109 ,   6 ,   3 ,   207 ,   58 
,,SAU (ha),  46 447 ,  2 660 ,... ,   47 ,   738 ,   43 ,   20 ,  1 381 ,   414 
,10 a < 20,expl. (nº),  2 954 ,   200 ,- ,   5 ,   67 ,   7 ,   5 ,   78 ,   38 
,,SAU (ha),  40 373 ,  2 672 ,- ,   55 ,   865 ,   98 ,   71 ,  1 065 ,   518 
,20 a < 50,expl. (nº),  1 640 ,   154 ,   2 ,   6 ,   44 ,   1 ,   4 ,   61 ,   36 
,,SAU (ha),  49 589 ,  4 732 ,... ,   171 ,  1 285 ,... ,   149 ,  1 789 ,  1 219 
,50 a < 100,expl. (nº),   530 ,   51 ,   1 ,   3 ,   12 ,   1 ,   5 ,   10 ,   19 
,,SAU (ha),  36 666 ,  3 505 ,... ,   212 ,   846 ,... ,   370 ,   628 ,  1 293 
,>= 100,expl. (nº),   497 ,   32 ,   1 ,- ,   4 ,- ,   2 ,   5 ,   20 
,,SAU (ha),  190 687 ,  7 718 ,... ,- ,   995 ,- ,... ,   689 ,  5 484 
Classes de dimensão económica (UDE),,expl. (nº),  60 960 ,  3 586 ,   18 ,   95 ,   942 ,   69 ,   29 ,  1 650 ,   783 
,,SAU (ha),  445 830 ,  25 369 ,   178 ,   532 ,  5 815 ,   282 ,   998 ,  7 772 ,  9 792 
,> 0 a < 2,expl. (nº),  21 193 ,  1 238 ,   6 ,   50 ,   291 ,   32 ,   5 ,   544 ,   310 
,,SAU (ha),  24 749 ,  2 089 ,   1 ,   130 ,   584 ,   17 ,   50 ,   968 ,   339 
,2 a < 4,expl. (nº),  13 201 ,   720 ,   2 ,   21 ,   159 ,   10 ,   8 ,   365 ,   155 
,,SAU (ha),  27 908 ,  1 944 ,... ,   90 ,   537 ,   19 ,   134 ,   857 ,   304 
