Produtor singular segundo a dimensão económica e as classes de idade,,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.6/6
REGIÃO AGRÁRIA,,,,Total,Classes de dimensão económica (UDE),,,,,,
,Nut III,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
,,Concelho,,,nº de indíviduos,,,,,,
,,Chamusca,,,,,,,,,
,,,Total,   572 ,   145 ,   103 ,   101 ,   84 ,   73 ,   52 ,   14 
,,,15 - 24,   5 ,   1 ,- ,   1 ,   1 ,   2 ,- ,- 
,,,25 - 34,   31 ,   2 ,   4 ,   2 ,   6 ,   9 ,   8 ,- 
,,,35 - 44,   63 ,   10 ,   4 ,   9 ,   8 ,   14 ,   16 ,   2 
,,,45 - 54,   97 ,   29 ,   22 ,   13 ,   14 ,   10 ,   5 ,   4 
,,,55 - 64,   151 ,   41 ,   30 ,   35 ,   20 ,   16 ,   9 ,- 
,,,>= 65,   225 ,   62 ,   43 ,   41 ,   35 ,   22 ,   14 ,   8 
,,Coruche,,,,,,,,,
,,,Total,  1 345 ,   474 ,   240 ,   202 ,   146 ,   133 ,   99 ,   51 
,,,15 - 24,   9 ,   2 ,   1 ,   3 ,   2 ,- ,- ,   1 
,,,25 - 34,   76 ,   12 ,   6 ,   4 ,   11 ,   12 ,   22 ,   9 
,,,35 - 44,   145 ,   35 ,   22 ,   20 ,   16 ,   22 ,   14 ,   16 
,,,45 - 54,   236 ,   68 ,   37 ,   39 ,   24 ,   33 ,   28 ,   7 
,,,55 - 64,   361 ,   140 ,   62 ,   60 ,   38 ,   37 ,   15 ,   9 
,,,>= 65,   518 ,   217 ,   112 ,   76 ,   55 ,   29 ,   20 ,   9 
,,Golegã,,,,,,,,,
,,,Total,   239 ,   22 ,   42 ,   39 ,   51 ,   47 ,   23 ,   15 
,,,15 - 24,   4 ,- ,- ,   1 ,- ,   3 ,- ,- 
,,,25 - 34,   21 ,- ,   2 ,   3 ,   3 ,   6 ,   4 ,   3 
,,,35 - 44,   37 ,   3 ,   5 ,   4 ,   9 ,   5 ,   9 ,   2 
,,,45 - 54,   32 ,   2 ,   5 ,   6 ,   9 ,   2 ,   6 ,   2 
,,,55 - 64,   47 ,   3 ,   11 ,   11 ,   9 ,   8 ,   1 ,   4 
,,,>= 65,   98 ,   14 ,   19 ,   14 ,   21 ,   23 ,   3 ,   4 
,,Rior Maior,,,,,,,,,
,,,Total,  1 944 ,   837 ,   385 ,   274 ,   212 ,   154 ,   56 ,   26 
,,,15 - 24,   18 ,   6 ,   2 ,   5 ,   3 ,   2 ,- ,- 
,,,25 - 34,   92 ,   27 ,   10 ,   8 ,   16 ,   20 ,   8 ,   3 
,,,35 - 44,   218 ,   88 ,   29 ,   24 ,   23 ,   33 ,   17 ,   4 
,,,45 - 54,   405 ,   138 ,   75 ,   67 ,   52 ,   47 ,   15 ,   11 
,,,55 - 64,   553 ,   231 ,   119 ,   79 ,   68 ,   36 ,   13 ,   7 
,,,>= 65,   658 ,   347 ,   150 ,   91 ,   50 ,   16 ,   3 ,   1 
,,Salvaterra de Magos,,,,,,,,,
,,,Total,   856 ,   376 ,   139 ,   87 ,   84 ,   92 ,   59 ,   19 
,,,15 - 24,   6 ,   1 ,- ,   1 ,- ,   3 ,   1 ,- 
,,,25 - 34,   42 ,   7 ,   7 ,   2 ,   6 ,   11 ,   6 ,   3 
,,,35 - 44,   101 ,   29 ,   9 ,   8 ,   13 ,   18 ,   19 ,   5 
,,,45 - 54,   163 ,   65 ,   15 ,   22 ,   13 ,   23 ,   18 ,   7 
,,,55 - 64,   267 ,   119 ,   53 ,   28 ,   29 ,   26 ,   10 ,   2 
,,,>= 65,   277 ,   155 ,   55 ,   26 ,   23 ,   11 ,   5 ,   2 
,,Santarém,,,,,,,,,
,,,Total,  4 192 ,  1 738 ,   979 ,   675 ,   377 ,   282 ,   101 ,   40 
,,,15 - 24,   16 ,   2 ,   5 ,   2 ,   4 ,- ,   3 ,- 
,,,25 - 34,   144 ,   36 ,   23 ,   20 ,   17 ,   28 ,   14 ,   6 
,,,35 - 44,   415 ,   136 ,   79 ,   64 ,   49 ,   52 ,   26 ,   9 
,,,45 - 54,   788 ,   323 ,   174 ,   119 ,   70 ,   66 ,   26 ,   10 
,,,55 - 64,  1 122 ,   469 ,   255 ,   186 ,   108 ,   77 ,   18 ,   9 
,,,>= 65,  1 707 ,   772 ,   443 ,   284 ,   129 ,   59 ,   14 ,   6 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
