Produtor singular segundo a dimensão económica e as classes de idade,,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.4/6
REGIÃO AGRÁRIA,,,,Total,Classes de dimensão económica (UDE),,,,,,
,Nut III,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
,,Concelho,,,nº de indíviduos,,,,,,
,,Seixal,,,,,,,,,
,,,Total,   98 ,   42 ,   25 ,   19 ,   8 ,   4 ,- ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,   2 ,   2 ,- ,- ,- ,- ,- ,- 
,,,35 - 44,   9 ,   5 ,   1 ,   2 ,   1 ,- ,- ,- 
,,,45 - 54,   19 ,   6 ,   6 ,   5 ,- ,   2 ,- ,- 
,,,55 - 64,   34 ,   14 ,   9 ,   6 ,   4 ,   1 ,- ,- 
,,,>= 65,   34 ,   15 ,   9 ,   6 ,   3 ,   1 ,- ,- 
,,Sesimbra,,,,,,,,,
,,,Total,   367 ,   125 ,   64 ,   83 ,   65 ,   27 ,   2 ,   1 
,,,15 - 24,   1 ,   1 ,- ,- ,- ,- ,- ,- 
,,,25 - 34,   12 ,   5 ,- ,   2 ,   2 ,   3 ,- ,- 
,,,35 - 44,   21 ,   8 ,   2 ,   6 ,   5 ,- ,- ,- 
,,,45 - 54,   55 ,   21 ,   12 ,   12 ,   6 ,   4 ,- ,- 
,,,55 - 64,   106 ,   32 ,   20 ,   24 ,   20 ,   10 ,- ,- 
,,,>= 65,   172 ,   58 ,   30 ,   39 ,   32 ,   10 ,   2 ,   1 
,,Setúbal,,,,,,,,,
,,,Total,   526 ,   162 ,   127 ,   108 ,   78 ,   36 ,   11 ,   4 
,,,15 - 24,   2 ,   1 ,- ,   1 ,- ,- ,- ,- 
,,,25 - 34,   18 ,   4 ,   5 ,   1 ,   3 ,   5 ,- ,- 
,,,35 - 44,   41 ,   12 ,   10 ,   6 ,   5 ,   6 ,   1 ,   1 
,,,45 - 54,   104 ,   37 ,   25 ,   23 ,   12 ,   6 ,   1 ,- 
