"Explorações segundo o número de blocos com SAU (Oeste, Grande Lisboa e Península de Setúbal)",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.1/2
REGIÃO AGRÁRIA,,,,Número de blocos com SAU,,,,,,,
,Nut III,,,,,,,,,,
,,Concelho,,Total ,1,2,3,4 e 5,6 a 9,10 a 19,>=20
LISBOA E VALE DO TEJO,,,expl (nº),"60,545","15,945","11,730","9,256","11,379","8,526","3,364",345
,,,SAU (ha),"447,863","115,276","64,031","71,705","68,213","69,336","46,584","12,720"
,,,blocos com SAU (nº),"228,376","15,945","23,460","27,768","50,152","60,425","41,663","8,963"
,Oeste,,expl (nº),"22,954","4,685","4,645","3,987","4,891","3,432","1,211",103
,,,SAU (ha),"94,432","13,717","9,813","10,421","18,187","22,682","16,680","2,930"
,,,blocos com SAU (nº),"89,135","4,685","9,290","11,961","21,546","24,243","14,875","2,535"
,,Alcobaça,expl (nº),"3,012",477,510,480,732,584,212,17
,,,SAU (ha),"10,032",837,819,"1,104","2,161","2,976","1,822",315
,,,blocos com SAU (nº),"13,268",477,"1,020","1,440","3,244","4,113","2,569",405
,,Alenquer,expl (nº),"2,703",669,613,472,532,313,99,5
,,,SAU (ha),"14,806","4,715","1,637","1,331","2,174","2,762","1,821",366
,,,blocos com SAU (nº),"9,155",669,"1,226","1,416","2,344","2,201","1,170",129
,,Arruda dos Vinhos,expl (nº),793,306,191,114,111,54,12,5
,,,SAU (ha),"3,717",564,807,485,787,622,305,148
,,,blocos com SAU (nº),"2,186",306,382,342,481,379,148,148
,,Bombarral,expl (nº),"1,130",187,224,185,254,187,82,11
,,,SAU (ha),"5,635",611,445,496,"1,060","1,469","1,242",314
,,,blocos com SAU (nº),"4,967",187,448,555,"1,115","1,368","1,049",245
,,Cadaval,expl (nº),"1,678",286,315,317,391,264,99,6
,,,SAU (ha),"6,502",643,568,607,"1,322","1,704","1,480",176
,,,blocos com SAU (nº),"6,842",286,630,951,"1,726","1,856","1,260",133
,,Caldas da Rainha,expl (nº),"2,219",384,399,385,517,398,130,6
,,,SAU (ha),"7,487",666,662,881,"1,652","2,098","1,312",216
,,,blocos com SAU (nº),"9,198",384,798,"1,155","2,289","2,815","1,582",175
,,Lourinhã,expl (nº),"1,979",257,376,338,486,366,141,15
,,,SAU (ha),"7,301",508,537,784,"1,444","2,047","1,589",388
,,,blocos com SAU (nº),"8,852",257,752,"1,014","2,111","2,600","1,747",371
,,Mafra,expl (nº),"2,562",631,539,436,505,329,108,14
,,,SAU (ha),"10,020","1,407","1,296","1,320","2,044","2,242","1,370",342
,,,blocos com SAU (nº),"9,190",631,"1,078","1,308","2,209","2,309","1,331",324
,,Nazaré,expl (nº),308,24,47,50,86,83,18,- 
,,,SAU (ha),"1,100",138,98,95,202,463,104,- 
,,,blocos com SAU (nº),"1,452",24,94,150,383,595,206,- 
,,Óbidos,expl (nº),"1,017",177,179,159,220,188,84,10
,,,SAU (ha),"4,555",590,343,364,919,"1,096","1,039",201
,,,blocos com SAU (nº),"4,570",177,358,477,967,"1,333","1,031",227
,,Peniche,expl (nº),800,132,151,157,191,122,43,4
,,,SAU (ha),"3,132",444,297,328,623,682,699,59
,,,blocos com SAU (nº),"3,231",132,302,471,852,851,517,106
,,Sobral de Monte Agraço,expl (nº),682,182,159,118,108,79,35,1
,,,SAU (ha),"3,384",637,422,454,482,717,642,... 
,,,blocos com SAU (nº),"2,365",182,318,354,477,568,434,... 
,,Torres Vedras,expl (nº),"4,071",973,942,776,758,465,148,9
,,,SAU (ha),"16,761","1,957","1,882","2,172","3,317","3,804","3,255",373
,,,blocos com SAU (nº),"13,859",973,"1,884","2,328","3,348","3,255","1,831",240
,Grande Lisboa,,expl (nº),"3,500","1,371",624,418,504,374,168,41
,,,SAU (ha),"25,727","6,393","5,394","2,767","4,015","3,987","2,070","1,105"
,,,blocos com SAU (nº),"11,984","1,371","1,248","1,254","2,224","2,621","2,106","1,160"
,,Amadora,expl (nº),16,10,4,1,1,- ,- ,- 
,,,SAU (ha),292,126,123,... ,... ,- ,- ,- 
,,,blocos com SAU (nº),26,10,8,... ,... ,- ,- ,- 
,,Cascais,expl (nº),80,73,5,2,- ,- ,- ,- 
,,,SAU (ha),533,513,10,... ,- ,- ,- ,- 
,,,blocos com SAU (nº),89,73,10,... ,- ,- ,- ,- 
,,Loures,expl (nº),951,419,224,147,92,54,12,3
,,,SAU (ha),"5,922","1,334","1,243",911,968,"1,045",323,99
,,,blocos com SAU (nº),"2,314",419,448,441,405,374,149,78
,,Odivelas,expl (nº),60,45,9,1,1,4,- ,- 
,,,SAU (ha),304,140,21,... ,... ,130,- ,- 
,,,blocos com SAU (nº),97,45,18,... ,... ,26,- ,- 
,,Oeiras,expl (nº),32,17,6,4,2,3,- ,- 
,,,SAU (ha),"1,072",307,109,158,... ,105,- ,- 
,,,blocos com SAU (nº),71,17,12,12,... ,21,- ,- 
,,Sintra,expl (nº),"1,605",340,236,202,348,291,150,38
,,,SAU (ha),"7,804","1,002",708,579,"1,225","1,866","1,416","1,006"
,,,blocos com SAU (nº),"7,977",340,472,606,"1,541","2,052","1,884","1,082"
,,Vila Franca de Xira,expl (nº),756,467,140,61,60,22,6,- 
,,,SAU (ha),"9,800","2,971","3,180","1,066","1,413",841,331,- 
,,,blocos com SAU (nº),"1,410",467,280,183,259,148,73,- 
,Península de Setúbal,,expl (nº),"5,800","3,537","1,217",554,354,116,21,1
,,,SAU (ha),"56,106","25,263","12,059","7,089","5,359","3,640","2,210",... 
,,,blocos com SAU (nº),"10,226","3,537","2,434","1,662","1,531",798,242,... 
,,Alcochete,expl (nº),283,193,59,19,8,4,- ,- 
,,,SAU (ha),"3,675","2,383",522,271,158,341,- ,- 
,,,blocos com SAU (nº),435,193,118,57,35,32,- ,- 
,,Almada,expl (nº),163,107,36,13,7,- ,- ,- 
,,,SAU (ha),538,302,125,53,58,- ,- ,- 
,,,blocos com SAU (nº),249,107,72,39,31,- ,- ,- 
,,Barreiro,expl (nº),105,89,12,3,1,- ,- ,- 
,,,SAU (ha),241,144,71,27,... ,- ,- ,- 
,,,blocos com SAU (nº),127,89,24,9,... ,- ,- ,- 
,,Moita,expl (nº),350,287,47,11,4,1,- ,- 
,,,SAU (ha),"1,932","1,255",256,275,94,... ,- ,- 
,,,blocos com SAU (nº),441,287,94,33,19,... ,- ,- 
,,Montijo,expl (nº),"1,186",769,240,103,64,9,1,- 
,,,SAU (ha),"16,605","10,708","3,105","1,332","1,019",382,... ,- 
,,,blocos com SAU (nº),"1,902",769,480,309,273,60,... ,- 
,,Palmela,expl (nº),"2,700","1,498",617,310,195,64,15,1
,,,SAU (ha),"23,303","6,413","5,700","4,158","3,363","2,399",783,... 
,,,blocos com SAU (nº),"5,137","1,498","1,234",930,842,439,172,... 
,,Seixal,expl (nº),100,80,12,3,4,1,- ,- 
,,,SAU (ha),998,379,117,371,120,... ,- ,- 
,,,blocos com SAU (nº),138,80,24,9,18,... ,- ,- 
,,Sesimbra,expl (nº),372,107,100,71,59,33,2,- 
