"Explorações segundo o Número de Ovinos (Oeste, Grande Lisboa e Península de Setúbal)",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,Pág.1/2
REGIÃO AGRÁRIA,,,,Total,Classes do número de animais,,,,,,
,Nut III,,,,,,,,,,
,,Concelho,,,1 a 9,10 a 19,20 a 49,50 a 99,100 a 199,200 a 499,> = 500
LISBOA E VALE DO TEJO,,,expl (nº),  10 901 ,  6 790 ,  1 841 ,  1 230 ,   468 ,   350 ,   166 ,   56 
,,,efect (nº),  263 238 ,  27 745 ,  24 417 ,  36 377 ,  31 571 ,  48 040 ,  51 080 ,  44 008 
,Oeste,,expl (nº),  2 709 ,  1 620 ,   461 ,   321 ,   166 ,   112 ,   23 ,   6 
,,,efect (nº),  60 969 ,  6 509 ,  6 180 ,  9 868 ,  11 277 ,  15 110 ,  6 012 ,  6 013 
,,Alcobaça,expl (nº),   651 ,   441 ,   109 ,   75 ,   21 ,   2 ,   1 ,   2 
,,,efect (nº),  10 720 ,  1 795 ,  1 452 ,  2 268 ,  1 245 ,... ,... ,... 
,,Alenquer,expl (nº),   280 ,   162 ,   61 ,   33 ,   9 ,   9 ,   3 ,   3 
,,,efect (nº),  6 945 ,   638 ,   856 ,  1 007 ,   598 ,  1 150 ,   706 ,  1 990 
,,Arruda dos Vinhos,expl (nº),   129 ,   65 ,   23 ,   21 ,   14 ,   5 ,   1 ,- 
,,,efect (nº),  3 403 ,   280 ,   311 ,   697 ,  1 035 ,   761 ,... ,- 
,,Bombarral,expl (nº),   41 ,   25 ,   8 ,   4 ,   2 ,   2 ,- ,- 
,,,efect (nº),   732 ,   73 ,   119 ,   140 ,... ,... ,- ,- 
,,Cadaval,expl (nº),   113 ,   78 ,   16 ,   9 ,   8 ,   2 ,- ,- 
,,,efect (nº),  1 581 ,   300 ,   223 ,   297 ,   505 ,... ,- ,- 
,,Caldas da Rainha,expl (nº),   272 ,   205 ,   37 ,   21 ,   7 ,- ,   2 ,- 
,,,efect (nº),  2 868 ,   768 ,   502 ,   645 ,   503 ,- ,... ,- 
,,Lourinhã,expl (nº),   144 ,   94 ,   17 ,   15 ,   9 ,   7 ,   2 ,- 
,,,efect (nº),  2 936 ,   354 ,   230 ,   388 ,   538 ,  1 026 ,... ,- 
,,Mafra,expl (nº),   423 ,   210 ,   83 ,   56 ,   45 ,   26 ,   3 ,- 
,,,efect (nº),  11 316 ,   889 ,  1 068 ,  1 742 ,  3 203 ,  3 511 ,   903 ,- 
,,Nazaré,expl (nº),   27 ,   23 ,   1 ,   1 ,   1 ,   1 ,- ,- 
,,,efect (nº),   300 ,   84 ,... ,... ,... ,... ,- ,- 
,,Óbidos,expl (nº),   80 ,   57 ,   8 ,   3 ,   7 ,   5 ,- ,- 
,,,efect (nº),  1 374 ,   193 ,   116 ,   86 ,   426 ,   553 ,- ,- 
,,Peniche,expl (nº),   68 ,   45 ,   10 ,   5 ,   2 ,   3 ,   3 ,- 
,,,efect (nº),  2 031 ,   206 ,   124 ,   148 ,... ,   477 ,   935 ,- 
,,Sobral de Monte Agraço,expl (nº),   139 ,   51 ,   26 ,   26 ,   17 ,   18 ,   1 ,- 
,,,efect (nº),  5 190 ,   230 ,   343 ,   806 ,  1 171 ,  2 434 ,... ,- 
,,Torres Vedras,expl (nº),   342 ,   164 ,   62 ,   52 ,   24 ,   32 ,   7 ,   1 
,,,efect (nº),  11 573 ,   699 ,   826 ,  1 615 ,  1 692 ,  4 355 ,  1 883 ,... 
,Grande Lisboa,,expl (nº),   792 ,   324 ,   185 ,   147 ,   70 ,   48 ,   13 ,   5 
,,,efect (nº),  26 845 ,  1 535 ,  2 498 ,  4 546 ,  4 804 ,  6 338 ,  3 542 ,  3 582 
,,Amadora,expl (nº),   11 ,   1 ,   1 ,   3 ,   4 ,   1 ,   1 ,- 
,,,efect (nº),   813 ,... ,... ,   91 ,   328 ,... ,... ,- 
,,Cascais,expl (nº),   46 ,   7 ,   16 ,   14 ,   3 ,   6 ,- ,- 
,,,efect (nº),  1 591 ,   41 ,   235 ,   412 ,   186 ,   717 ,- ,- 
,,Loures,expl (nº),   228 ,   82 ,   60 ,   42 ,   21 ,   19 ,   3 ,   1 
,,,efect (nº),  8 115 ,   383 ,   807 ,  1 326 ,  1 468 ,  2 558 ,   757 ,... 
,,Odivelas,expl (nº),   32 ,   7 ,   8 ,   7 ,   6 ,   3 ,   1 ,- 
,,,efect (nº),  1 482 ,   39 ,   113 ,   224 ,   400 ,   489 ,... ,- 
,,Oeiras,expl (nº),   12 ,   2 ,   1 ,   3 ,   4 ,   1 ,   1 ,- 
,,,efect (nº),   729 ,... ,... ,   79 ,   261 ,... ,... ,- 
,,Sintra,expl (nº),   322 ,   161 ,   65 ,   51 ,   24 ,   13 ,   7 ,   1 
,,,efect (nº),  9 380 ,   718 ,   883 ,  1 573 ,  1 623 ,  1 676 ,  2 087 ,... 
,,Vila Franca de Xira,expl (nº),   141 ,   64 ,   34 ,   27 ,   8 ,   5 ,- ,   3 
,,,efect (nº),  4 735 ,   332 ,   429 ,   841 ,   538 ,   649 ,- ,  1 946 
,Península de Setúbal,,expl (nº),  1 023 ,   405 ,   225 ,   168 ,   64 ,   94 ,   60 ,   7 
,,,efect (nº),  51 239 ,  1 828 ,  2 965 ,  5 174 ,  4 328 ,  13 636 ,  18 559 ,  4 749 
,,Alcochete,expl (nº),   35 ,   16 ,   6 ,   3 ,   2 ,   6 ,   2 ,- 
,,,efect (nº),  1 687 ,   73 ,   73 ,   89 ,... ,   849 ,... ,- 
,,Almada,expl (nº),   39 ,   17 ,   9 ,   4 ,   6 ,   2 ,   1 ,- 
,,,efect (nº),  1 420 ,   84 ,   117 ,   133 ,   440 ,... ,... ,- 
,,Barreiro,expl (nº),   39 ,   20 ,   9 ,   9 ,- ,   1 ,- ,- 
,,,efect (nº),   610 ,   103 ,   105 ,   250 ,- ,... ,- ,- 
,,Moita,expl (nº),   76 ,   32 ,   26 ,   9 ,   6 ,- ,   2 ,   1 
,,,efect (nº),  2 154 ,   134 ,   351 ,   289 ,   350 ,- ,... ,... 
,,Montijo,expl (nº),   187 ,   73 ,   31 ,   38 ,   8 ,   13 ,   21 ,   3 
,,,efect (nº),  13 486 ,   368 ,   407 ,  1 232 ,   553 ,  2 089 ,  7 146 ,  1 691 
,,Palmela,expl (nº),   374 ,   143 ,   74 ,   64 ,   23 ,   47 ,   21 ,   2 
,,,efect (nº),  19 289 ,   600 ,   981 ,  1 934 ,  1 635 ,  6 587 ,  5 879 ,... 
,,Seixal,expl (nº),   39 ,   12 ,   12 ,   10 ,   1 ,   4 ,- ,- 
,,,efect (nº),  1 158 ,   48 ,   161 ,   288 ,... ,   599 ,- ,- 
,,Sesimbra,expl (nº),   103 ,   43 ,   31 ,   9 ,   11 ,   3 ,   6 ,- 
,,,efect (nº),  3 580 ,   190 ,   395 ,   281 ,   668 ,   350 ,  1 696 ,- 
,,Setúbal,expl (nº),   131 ,   49 ,   27 ,   22 ,   7 ,   18 ,   7 ,   1 
