"Efectivo animal (Dão-Lafões, página 3)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 12/12
,,,Sátão,,Tondela,,Vila Nova de Paiva,,Viseu,,Vouzela,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
BOVINOS,,,579,"1,725",743,"1,999",355,"1,216",777,"1,915",703,"2,497"
Bovinos com menos de 1 ano,,,324,632,341,677,164,298,468,810,406,805
,Vitelos de carne (para abate < 1 ano),,186,305,237,403,92,153,233,364,247,419
,Outros vitelos,,161,327,113,274,84,145,248,446,171,386
,,Machos,84,191,42,161,41,62,181,336,108,216
,,Fêmeas,89,136,83,113,55,83,87,110,96,170
Bovinos de 1 a menos de 2 anos,,,82,265,75,128,37,56,137,286,59,131
,Machos,,36,194,30,59,8,11,117,243,21,50
,Fêmeas reprodutoras,,43,66,32,52,28,43,19,39,37,71
,Fêmeas não reprodutoras,,5,5,16,17,2,... ,4,4,5,10
Bovinos de 2 anos e mais,,,441,828,577,"1,194",309,862,390,819,637,"1,561"
,Machos,,10,11,7,7,9,9,19,35,7,8
,Novilhas reprodutoras,,28,36,92,243,13,21,69,110,47,74
,Novilhas não reprodutoras,,- ,- ,3,8,- ,- ,2,... ,2,... 
,Vacas leiteiras,,316,617,269,544,250,648,94,345,204,674
,Outras vacas,,116,164,248,392,91,184,224,327,421,802
SUÍNOS,,,"1,122","4,972","1,970","5,605",406,"1,095","2,090","6,069",994,"4,300"
,Suínos com menos de 20 kg de PV,,257,"1,769",369,"1,621",69,277,384,"2,062",121,"1,098"
,Fêmeas reprodutoras de 50 kg de PV e mais,,793,"1,570",491,941,189,316,644,"1,056",423,"1,048"
,Outros suínos,,600,"1,633","1,639","3,043",266,502,"1,681","2,951",651,"2,154"
OVINOS,,,192,"3,104",950,"11,523",103,"2,500","1,629","15,374",227,"2,263"
,Fêmeas reprodutoras,,175,"2,712",925,"9,910",97,"1,915","1,601","12,195",226,"1,869"
,Outros ovinos,,75,392,592,"1,613",77,585,"1,063","3,179",129,394
CAPRINOS,,,247,"1,013",814,"2,851",307,"2,439",408,"1,741",523,"2,794"
,Fêmeas reprodutoras,,235,801,791,"2,405",302,"2,004",402,"1,369",520,"2,318"
,Outros caprinos,,73,212,242,446,135,435,160,372,205,476
EQUÍDEOS,,,197,219,77,120,199,213,306,332,11,13
,Gado equino,,51,64,25,63,39,47,58,76,9,11
,,Fêmeas reprodutoras,7,7,5,28,6,7,14,19,5,6
,,Outros equinos,48,57,23,35,33,40,48,57,5,5
,Gado asinino,,99,104,46,49,156,159,234,238,- ,- 
,Gado muar,,51,51,8,8,7,7,16,18,2,... 
COELHAS reprodutoras,,,491,"2,708","1,068","3,077",261,"1,304","1,960","5,989",520,"4,103"
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,574,"211,403","1,410","1,389,796",222,"244,409","1,767","865,721",616,"998,359"
,Galinhas poedeiras e reprodutoras,,"1,301","35,232","2,202","845,273",489,"9,511","3,102","57,783","1,026","91,976"
,Perús,,27,83,84,321,15,"15,039",65,227,47,132
,"Patos, Gansos e pintadas",,102,664,463,"3,041",58,248,651,"4,586",106,543
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,75,509,221,931,57,478,181,"1,543",141,867
,Número de cortiços povoadas,,13,121,66,232,25,160,36,75,30,67
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
