Máquinas e equipamentos (Baixo Mondego),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 3/8
,,,Baixo Mondego,Cantanhede,Coimbra,Condeixa -a- Nova,Figueira da Foz,Mira,Montemor -o- Velho,Penacova,Soure
Explorações que utilizam tractores Máquinas pertencentes à exploração,,expl (nº),"15,354","3,882","2,110","1,022","2,072",884,"2,584",770,"2,030"
Tractores ( de rodas e de rasto),,expl (nº),"7,906","1,905","1,223",460,"1,143",265,"1,341",458,"1,111"
,,máq (nº),"9,083","2,127","1,411",484,"1,377",342,"1,635",477,"1,230"
,De menos de 20 c.v.,expl (nº),492,83,146,35,22,10,34,64,98
,,máq (nº),497,84,148,35,22,10,35,65,98
,De 20 a menos de 34 c.v.,expl (nº),"1,604",239,347,165,134,24,151,134,410
,,máq (nº),"1,610",239,351,165,134,24,151,135,411
,De 34 a menos de 55 c.v.,expl (nº),"3,740","1,098",544,203,531,114,543,248,459
,,máq (nº),"3,809","1,124",557,206,537,116,547,253,469
,De 55 a menos de 82 c.v.,expl (nº),"2,274",559,233,62,466,115,647,16,176
,,máq (nº),"2,683",635,283,69,554,152,768,17,205
,De 82 a menos de 109 c.v,expl (nº),290,35,39,8,77,16,88,3,24
,,máq (nº),370,38,53,8,100,31,107,3,30
,De 109 c.v. e mais,expl (nº),79,7,11,1,22,5,20,3,10
,,máq (nº),114,7,19,... ,30,9,27,4,17
Motocultivadores,,expl (nº),"2,574",512,668,316,227,63,176,123,489
,,máq (nº),"2,650",517,708,323,233,65,177,129,498
Motoenxadas (motofresas),,expl (nº),"2,220",234,802,390,206,13,71,68,436
,,máq (nº),"2,373",240,901,427,209,13,73,68,442
Motoceifeiras (motogadanheiras),,expl (nº),"2,125",518,177,232,373,58,359,78,330
,,máq (nº),"2,182",541,181,234,380,60,372,80,334
Electrobomba/motobomba,,expl (nº),"13,091","3,167","2,110",725,"1,815",896,"2,529",366,"1,483"
,,máq (nº),"26,369","6,802","3,520","1,180","3,995","2,207","5,381",495,"2,789"
Distribuidores de adubos e correctivos,,expl (nº),608,103,120,13,95,41,204,1,31
,,máq (nº),662,105,134,13,105,42,226,... ,36
Semeadores,,expl (nº),408,50,68,22,90,26,78,10,64
,,máq (nº),425,51,74,22,96,26,82,10,64
Plantadores/transplantadores,,expl (nº),82,37,19,2,7,3,5,1,8
,,máq (nº),88,37,25,... ,7,3,5,... ,8
Pulverizadores e polvilhadores,,expl (nº),"1,493",613,365,41,91,44,162,6,171
,,máq (nº),"1,628",662,421,42,95,45,172,6,185
Gadanheiras,,expl (nº),384,61,44,37,63,30,96,1,52
,,máq (nº),411,66,48,38,68,35,99,... ,56
Colhedores de forragem,,expl (nº),315,115,9,11,78,24,70,- ,8
,,máq (nº),384,151,10,13,87,29,86,- ,8
Enfardadeiras,,expl (nº),308,31,38,28,76,10,83,1,41
,,máq (nº),322,33,39,30,81,10,86,... ,42
Ceifeiras-debulhadoras,,expl (nº),220,4,18,7,62,7,53,- ,69
,,máq (nº),257,4,23,7,80,7,59,- ,77
Secadores de cereais,,expl (nº),342,- ,59,3,149,- ,90,- ,41
,,máq (nº),360,- ,61,3,159,- ,94,- ,43
Viradores de feno,,expl (nº),207,45,23,6,41,12,62,- ,18
,,máq (nº),209,47,23,6,41,12,62,- ,18
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
