"Produtor singular segundo a OTE e as Classes de Idade  (Total e Baixo Vouga, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 1/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
BEIRA LITORAL,,,,,,,,,,,,
,,Total,"79,266","2,166","9,965","1,332","3,549",981,694,"2,279","3,414",760
,,15 - 24,136,5,12,12,4,3,- ,3,17,8
,,25 - 34,"2,372",131,270,90,106,49,9,42,285,62
,,35 - 44,"8,912",305,"1,083",226,357,93,53,192,702,111
,,45 - 54,"17,877",459,"2,045",307,741,183,110,477,"1,034",170
,,55 - 64,"23,871",564,"2,733",329,889,283,153,647,963,225
,,>= 65,"26,098",702,"3,822",368,"1,452",370,369,918,413,184
Baixo Vouga,,,,,,,,,,,,
,,Total,"15,364",183,"1,536",597,757,120,1,180,"1,220",239
,,15 - 24,35,- ,2,6,1,- ,- ,- ,8,2
,,25 - 34,578,14,63,56,29,5,- ,3,101,20
,,35 - 44,"1,768",23,169,102,86,6,- ,14,224,40
,,45 - 54,"3,645",37,315,136,157,24,- ,44,372,54
,,55 - 64,"4,594",44,409,133,179,34,- ,51,356,73
,,>= 65,"4,744",65,578,164,305,51,1,68,159,50
,Águeda,,,,,,,,,,,
,,Total,"2,273",40,229,35,23,13,- ,11,23,9
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,50,2,4,3,1,1,- ,- ,- ,- 
,,35 - 44,218,9,16,9,- ,- ,- ,- ,5,2
,,45 - 54,511,3,50,6,2,2,- ,4,7,3
,,55 - 64,681,12,59,6,7,5,- ,3,4,2
,,>= 65,812,14,100,11,13,5,- ,4,7,2
,Albergaria-a-Velha,,,,,,,,,,,
,,Total,982,13,127,7,- ,5,- ,- ,97,13
,,15 - 24,3,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,31,- ,2,1,- ,- ,- ,- ,9,2
,,35 - 44,128,1,15,2,- ,- ,- ,- ,15,2
,,45 - 54,266,4,22,3,- ,1,- ,- ,32,2
,,55 - 64,302,4,30,1,- ,- ,- ,- ,33,4
,,>= 65,252,4,58,- ,- ,4,- ,- ,8,3
,Anadia,,,,,,,,,,,
,,Total,"2,735",31,169,22,438,34,- ,65,16,6
,,15 - 24,3,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,80,3,8,3,17,1,- ,1,2,1
,,35 - 44,241,3,16,2,45,2,- ,8,- ,1
,,45 - 54,649,12,42,4,89,8,- ,11,9,2
,,55 - 64,794,6,43,7,102,8,- ,18,3,- 
,,>= 65,968,7,60,6,185,15,- ,27,2,2
,Aveiro,,,,,,,,,,,
,,Total,"1,159",23,159,103,4,4,- ,3,53,17
,,15 - 24,3,- ,- ,1,- ,- ,- ,- ,1,- 
,,25 - 34,41,3,8,4,- ,- ,- ,- ,7,1
,,35 - 44,145,2,18,13,- ,1,- ,- ,11,5
,,45 - 54,272,4,36,16,- ,1,- ,1,20,4
,,55 - 64,326,8,42,27,1,- ,- ,- ,9,2
,,>= 65,372,6,55,42,3,2,- ,2,5,5
,Estarreja,,,,,,,,,,,
,,Total,"1,122",13,54,10,- ,1,- ,- ,281,49
,,15 - 24,5,- ,- ,- ,- ,- ,- ,- ,4,- 
,,25 - 34,67,1,3,3,- ,- ,- ,- ,22,6
,,35 - 44,172,2,7,2,- ,- ,- ,- ,62,6
,,45 - 54,267,2,9,4,- ,- ,- ,- ,89,11
,,55 - 64,337,3,15,1,- ,1,- ,- ,71,21
,,>= 65,274,5,20,- ,- ,- ,- ,- ,33,5
,Íhavo,,,,,,,,,,,
,,Total,277,12,56,47,- ,- ,- ,- ,21,6
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,8,1,2,- ,- ,- ,- ,- ,2,1
,,35 - 44,26,- ,3,5,- ,- ,- ,- ,5,- 
,,45 - 54,51,3,8,7,- ,- ,- ,- ,3,- 
,,55 - 64,99,2,18,19,- ,- ,- ,- ,9,3
,,>= 65,93,6,25,16,- ,- ,- ,- ,2,2
,Mealhada,,,,,,,,,,,
,,Total,"1,436",7,44,31,174,14,1,68,4,3
,,15 - 24,3,- ,- ,- ,1,- ,- ,- ,- ,- 
,,25 - 34,36,1,1,1,9,1,- ,1,- ,1
,,35 - 44,148,- ,6,2,29,- ,- ,5,- ,- 
,,45 - 54,347,1,11,7,42,3,- ,19,2,1
,,55 - 64,444,2,14,9,41,3,- ,23,2,1
,,>= 65,458,3,12,12,52,7,1,20,- ,- 
,Murtosa,,,,,,,,,,,
,,Total,376,2,35,38,- ,- ,- ,1,111,7
,,15 - 24,2,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,29,- ,6,3,- ,- ,- ,- ,12,1
,,35 - 44,62,- ,5,8,- ,- ,- ,- ,22,4
,,45 - 54,80,- ,5,13,- ,- ,- ,- ,31,- 
,,55 - 64,98,- ,8,8,- ,- ,- ,- ,27,1
,,>= 65,105,2,11,6,- ,- ,- ,1,19,1
,Oliveira do Bairro,,,,,,,,,,,
,,Total,"1,611",12,178,32,112,35,- ,30,30,10
,,15 - 24,2,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,40,2,6,3,2,- ,- ,1,4,- 
,,35 - 44,137,3,17,4,12,3,- ,1,5,1
,,45 - 54,345,3,28,12,22,6,- ,8,13,4
,,55 - 64,517,- ,59,8,27,13,- ,7,7,4
,,>= 65,570,4,68,5,49,13,- ,13,1,1
,Ovar,,,,,,,,,,,
,,Total,622,7,116,10,- ,2,- ,1,186,60
,,15 - 24,4,- ,- ,1,- ,- ,- ,- ,2,1
,,25 - 34,37,- ,4,- ,- ,- ,- ,- ,21,4
,,35 - 44,90,- ,7,2,- ,- ,- ,- ,40,11
,,45 - 54,157,- ,25,2,- ,- ,- ,- ,58,18
,,55 - 64,179,2,38,1,- ,- ,- ,- ,45,13
