Principais culturas temporárias,,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,Pág.6/10
Região Agrária,,,Total,,Cultura Principal,,Cultura Secundária,,,,,
,Nut III,,,,,,Total,,Sucessiva,,Associada sob-coberto de permanentes,
,,Concelho,Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha)
,Seixal,,,,,,,,,,,
,,Culturas temporárias,   58 ,   191 ,   56 ,   185 ,   13 ,   5 ,   8 ,   3 ,   5 ,   2 
,,Cereais para grão,   9 ,   5 ,   7 ,   5 ,   2 ,... ,   1 ,... ,   1 ,... 
,,Leguminosas secas para grão,   1 ,... ,   1 ,... ,- ,- ,- ,- ,- ,- 
,,Prados temporários,   1 ,... ,   1 ,... ,- ,- ,- ,- ,- ,- 
,,Culturas forrageiras,   35 ,   167 ,   33 ,   164 ,   8 ,   3 ,   7 ,   3 ,   1 ,... 
,,Batata,   5 ,o ,   4 ,o ,   1 ,... ,- ,- ,   1 ,... 
,,Beterraba sacarina,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Culturas hortícolas,   28 ,   15 ,   26 ,   12 ,   4 ,   2 ,- ,- ,   4 ,   2 
,,Flores e plantas ornamentais,   1 ,... ,   1 ,... ,- ,- ,- ,- ,- ,- 
,,Sementes de culturas forrageiras,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Sementes e propágulos de outras culturas não lenhosas,   1 ,... ,   1 ,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Sesimbra,,,,,,,,,,,
,,Culturas temporárias,   263 ,   794 ,   261 ,   782 ,   28 ,   13 ,   10 ,   6 ,   21 ,   6 
,,Cereais para grão,   42 ,   119 ,   40 ,   118 ,   4 ,   2 ,   4 ,   2 ,- ,- 
,,Leguminosas secas para grão,   30 ,   7 ,   30 ,   7 ,- ,- ,- ,- ,- ,- 
,,Prados temporários,   8 ,   42 ,   8 ,   42 ,- ,- ,- ,- ,- ,- 
,,Culturas forrageiras,   159 ,   414 ,   157 ,   408 ,   9 ,   6 ,   5 ,   4 ,   5 ,   2 
,,Batata,   20 ,   5 ,   19 ,   5 ,   1 ,... ,   1 ,... ,- ,- 
,,Beterraba sacarina,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,   2 ,... ,   2 ,... ,- ,- ,- ,- ,- ,- 
,,Culturas hortícolas,   167 ,   202 ,   165 ,   197 ,   16 ,   5 ,- ,- ,   16 ,   5 
,,Flores e plantas ornamentais,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Sementes de culturas forrageiras,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Sementes e propágulos de outras culturas não lenhosas,   1 ,... ,   1 ,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Setúbal,,,,,,,,,,,
,,Culturas temporárias,   298 ,  1 669 ,   296 ,  1 585 ,   25 ,   84 ,   11 ,   52 ,   18 ,   33 
