Explorações com rega e drenagem (Lezíria do Tejo),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1999,,,,
,,,,,,,,,,,,,,,,Pág.5/5,,,,
,,,,LISBOA E VALE DO TEJO,Lezíria do Tejo,Almeirim,Alpiarça,Azambuja,Benavente,Cartaxo,Chamusca,Coruche,Golegã,Rio Maior,Salvaterra de Magos,Santarém,,,,
Superfície irrigável,,,expl (nº),  30 777 ,  7 507 ,   893 ,   504 ,   589 ,   618 ,   400 ,   567 ,  1 194 ,256,496,794,1196,,,,
,,,área (ha),  154 518 ,  85 981 ,  5 005 ,  4 668 ,  4 797 ,  21 641 ,  4 127 ,  7 549 ,  15 142 ,4408,1973,6319,10352,,,,
Sistema de rega ,,,,,,,,,,,,,,,,,,,,
,Colectivo estatal,,expl (nº),  1 748 ,   647 ,   35 ,   13 ,   31 ,   95 ,   11 ,   8 ,   322 ,1,25,72,34,,,,
,Colectivo privado,,expl (nº),  1 586 ,   177 ,   29 ,   11 ,   17 ,   20 ,   5 ,   11 ,   33 ,2,2,39,8,,,,
,Individual,,expl (nº),  28 849 ,  7 037 ,   850 ,   490 ,   555 ,   561 ,   387 ,   554 ,   998 ,254,473,750,1165,,,,
Origem das águas de rega,,,,,,,,,,,,,,,,,,,,
,"Furo, poço, nascente",,expl (nº),  27 485 ,  6 723 ,   834 ,   479 ,   511 ,   543 ,   385 ,   533 ,   949 ,254,408,752,1075,,,,
,Albufeira (barragem),,expl (nº),   534 ,   287 ,   10 ,   4 ,   3 ,   20 ,   1 ,   30 ,   180 ,- ,- ,26,13,,,,
,Açude,,expl (nº),   603 ,   84 ,   14 ,   4 ,   5 ,   5 ,   1 ,   10 ,   37 ,1,- ,3,4,,,,
,Charca,,expl (nº),   948 ,   204 ,   15 ,   1 ,   10 ,   5 ,   3 ,   12 ,   120 ,- ,4,10,24,,,,
,Curso de água natural,,expl (nº),  4 322 ,   945 ,   113 ,   48 ,   115 ,   63 ,   48 ,   48 ,   95 ,12,161,60,182,,,,
,Outra,,expl (nº),   776 ,   271 ,   2 ,   12 ,   3 ,   63 ,   6 ,   2 ,   106 ,- ,16,27,34,,,,
Método de colocação de água no terreno,,,,,,,,,,,,,,,,,,,,
,Sem elevação,,expl (nº),  2 436 ,489,30,10,58,61,6,12,208,3,45,31,25,,,,
,Com elevação,,expl (nº),  29 513 ,7280,881,498,535,587,397,563,1121,254,480,780,1184,,,,
,,Motor electrico,expl (nº),  19 303 ,5128,640,334,297,498,284,393,917,215,184,716,650,,,,
,,Motor a carburante,expl (nº),  13 462 ,3135,407,228,304,138,152,303,355,116,334,136,662,,,,
,,Outros meios,expl (nº),   673 ,128,5,31,11,6,7,7,17,3,14,4,23,,,,
Superfície drenada,,,expl (nº),  1 459 ,918,204,234,16,42,25,121,35,29,14,180,18,,,,
,,,área (ha),  16 263 ,12601,713,2352,103,4365,142,2216,1556,347,21,710,76,,,,
Superfície com encharcamento,,,expl (nº),  2 729 ,610,158,93,50,44,12,10,41,11,15,145,31,,,,
,,,área (ha),  6 557 ,2928,210,287,181,873,91,30,418,112,36,614,76,,,,
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
