"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Médio Tejo)",,,,,,,,,,,,,,
OTE,,expl. (nº),  61 615 ,  13 498 ,  2 139 ,   844 ,   118 ,   44 ,  1 442 ,  3 563 ,   708 ,2505,2048,87
,,SAU (ha),  447 863 ,  51 389 ,  15 614 ,  3 875 ,  1 050 ,   176 ,  3 907 ,  6 513 ,  1 353 ,7903,10306,692
Cereais plantas olea./proteaginosas,,expl. (nº),  1 461 ,   189 ,   47 ,   3 ,   4 ,   1 ,   1 ,   43 ,- ,25,59,6
,,SAU (ha),  40 033 ,  3 941 ,  2 264 ,   23 ,   64 ,... ,... ,   104 ,- ,264,1114,54
Culturas agrícolas diversas,,expl. (nº),  5 146 ,   148 ,   52 ,   3 ,   5 ,- ,   2 ,   17 ,- ,31,35,3
,,SAU (ha),  66 071 ,  2 020 ,   745 ,   100 ,   63 ,- ,... ,   44 ,- ,104,627,318
Horticultura,,expl. (nº),  4 735 ,   201 ,   88 ,   2 ,- ,   3 ,   5 ,   12 ,   30 ,48,11,2
,,SAU (ha),  15 404 ,   287 ,   136 ,... ,- ,   8 ,   15 ,   20 ,   52 ,33,13,... 
Viticultura,,expl. (nº),  10 941 ,   635 ,   44 ,   5 ,- ,- ,   73 ,   297 ,   5 ,190,21,- 
,,SAU (ha),  37 690 ,   932 ,   58 ,   10 ,- ,- ,   72 ,   398 ,   22 ,307,65,- 
Fruticultura,,expl. (nº),  6 804 ,   685 ,   63 ,   26 ,   10 ,   12 ,   43 ,   35 ,   9 ,52,422,13
,,SAU (ha),  28 261 ,  2 970 ,   491 ,   109 ,   7 ,   25 ,   238 ,   141 ,   20 ,96,1824,19
Olivicultura,,expl. (nº),  6 219 ,  4 291 ,  1 143 ,   393 ,   71 ,   3 ,   504 ,   662 ,   310 ,769,411,25
,,SAU (ha),  19 816 ,  13 558 ,  6 102 ,  1 439 ,   449 ,   5 ,   912 ,  1 198 ,   598 ,1481,1224,150
Culturas permanentes diversas,,expl. (nº),  7 853 ,  3 902 ,   267 ,   206 ,   13 ,   8 ,   556 ,  1 072 ,   98 ,857,812,13
,,SAU (ha),  28 463 ,  11 191 ,  1 123 ,   631 ,   39 ,   28 ,  1 023 ,  2 112 ,   244 ,2191,3778,22
Bovinos de leite,,expl. (nº),   402 ,   34 ,   2 ,   11 ,   1 ,- ,- ,   8 ,   1 ,6,5,- 
,,SAU (ha),  9 180 ,   209 ,... ,   60 ,... ,- ,- ,   21 ,... ,36,70,- 
Bovinos para gado/carne,,expl. (nº),   697 ,   42 ,   5 ,   2 ,   1 ,- ,   2 ,   13 ,- ,15,4,- 
,,SAU (ha),  27 031 ,   850 ,   586 ,... ,... ,- ,... ,   31 ,- ,113,2,- 
Bovinos para leite/gado/carne,,expl. (nº),   46 ,   9 ,- ,   3 ,- ,- ,- ,   2 ,- ,3,1,- 
,,SAU (ha),   552 ,   109 ,- ,   30 ,- ,- ,- ,... ,- ,9,... ,- 
Ovinos/caprinos/out. herbívoros,,expl. (nº),  2 292 ,   269 ,   73 ,   26 ,   2 ,   2 ,   12 ,   49 ,   2 ,56,42,5
,,SAU (ha),  41 280 ,  2 567 ,   537 ,   44 ,... ,... ,   11 ,   120 ,... ,1707,112,20
Granívoros,,expl. (nº),  1 993 ,   112 ,   5 ,   8 ,   1 ,- ,   12 ,   55 ,- ,23,6,2
,,SAU (ha),  11 273 ,  1 555 ,   11 ,   6 ,... ,- ,  1 108 ,   64 ,- ,250,81,... 
Policultura,,expl. (nº),  8 707 ,  2 029 ,   238 ,   58 ,   6 ,   12 ,   151 ,   888 ,   237 ,298,127,14
,,SAU (ha),  63 389 ,  7 547 ,  2 351 ,   470 ,   332 ,   16 ,   328 ,  1 581 ,   383 ,923,1071,92
Polipecuária-herbívoros,,expl. (nº),   488 ,   145 ,   16 ,   8 ,- ,- ,   13 ,   90 ,   1 ,8,8,1
,,SAU (ha),  8 171 ,   649 ,   404 ,   60 ,- ,- ,   23 ,   131 ,... ,12,13,... 
Polipecuária-granívoros,,expl. (nº),   579 ,   80 ,   6 ,   5 ,- ,- ,   3 ,   37 ,   2 ,20,7,- 
,,SAU (ha),  3 584 ,   230 ,   14 ,   8 ,- ,- ,   3 ,   37 ,... ,106,59,- 
Agricultura geral e herbívoros,,expl. (nº),   423 ,   46 ,   12 ,- ,- ,   1 ,   1 ,   25 ,- ,4,3,- 
,,SAU (ha),  33 026 ,   266 ,   124 ,- ,- ,... ,... ,   41 ,- ,60,5,- 
Culturas diversas e gado,,expl. (nº),  2 174 ,   658 ,   74 ,   84 ,   4 ,   2 ,   64 ,   251 ,   12 ,94,70,3
,,SAU (ha),  12 640 ,  2 431 ,   634 ,   769 ,   23 ,... ,   147 ,   396 ,   17 ,203,232,5
Não classificadas,,expl. (nº),   655 ,   23 ,   4 ,   1 ,- ,- ,- ,   7 ,   1 ,6,4,- 
,,SAU (ha),  2 032 ,   78 ,   33 ,... ,- ,- ,- ,   11 ,... ,9,9,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,
,,
,,
,,
