Explorações segundo a OTE e a dimensão económica (Total e Pinhal Interior Sul),,,,,,,,,,
,,,,,,,,1999,,
,,,,,,,,pág. 1/5,,
,,BEIRA INTERIOR,Pinhal Interior Sul,Mação,Oleiros,Proença-a-Nova,Sertã,Vila de Rei,,
,,expl (nº),,,,,,,,
Classes de dimensão económica (UDE),,"48,295","7,905","1,427","1,608","1,821","2,527",522,,
,> 0 a < 2,"33,333","6,794","1,217","1,457","1,391","2,233",496,,
,2 a < 4,"7,371",821,141,135,311,217,17,,
,4 a < 8,"3,922",214,47,14,91,56,6,,
,8 a < 16,"2,066",54,14,2,23,14,1,,
,16 a < 40,"1,143",18,7,- ,4,5,2,,
,40 a < 100,332,3,1,- ,1,1,- ,,
,> = 100,128,1,- ,- ,- ,1,- ,,
OTE,,"48,313","7,909","1,429","1,608","1,822","2,528",522,,
,Cereais e plantas olea./proteaginosas,409,2,1,- ,1,- ,- ,,
,Culturas agrícolas diversas,"1,444",28,8,4,3,12,1,,
,Horticultura,512,5,1,- ,2,2,- 
,Viticultura,"4,182",21,11,1,4,4,1
,Fruticultura,"1,217",51,10,10,20,9,2
,Olivicultura,"8,755","2,447",482,642,498,682,143
,Culturas permanentes diversas,"5,949",627,171,58,231,126,41
,Bovinos de leite,677,14,- ,- ,- ,13,1
,Bovinos para gado/carne,414,11,2,1,4,3,1
,Bovinos para leite/gado/carne,159,2,- ,- ,- ,2,- 
,Ovinos/caprinos/outros herbívoros,"5,534",431,83,63,106,134,45
,Granívoros,170,34,11,2,2,14,5
,Policultura,"8,522","1,720",247,376,282,712,103
,Polipecuária-herbívoros,"3,071",781,101,136,179,314,51
,Polipecuária-granívoros,335,62,12,4,6,40,- 
,Agricultura geral e herbívoros,"1,273",31,- ,6,3,17,5
,Culturas diversas e gado,"5,672","1,638",287,305,480,443,123
,Não classificadas,18,4,2,- ,1,1,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",


,













,
