"Produtor singular segundo a OTE e as Classes de Idade  (Beira Interior Norte, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 5/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
Beira Interior Norte,,,,,,,,,,,,
,,Total,"17,151",124,642,68,"2,821",343,"1,017","2,225",506,288
,,15 - 24,45,- ,2,- ,10,- ,3,3,1,4
,,25 - 34,483,8,24,2,72,10,24,43,19,29
,,35 - 44,"1,860",20,68,10,272,39,98,177,78,73
,,45 - 54,"2,732",21,118,12,458,64,169,332,88,60
,,55 - 64,"4,353",30,147,12,689,73,212,569,164,61
,,>= 65,"7,678",45,283,32,"1,320",157,511,"1,101",156,61
,Almeida,,,,,,,,,,,
,,Total,"1,295",7,39,- ,227,3,11,30,80,95
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,46,- ,4,- ,5,- ,1,1,3,10
,,35 - 44,122,1,2,- ,14,- ,- ,- ,10,20
,,45 - 54,198,1,5,- ,36,1,1,6,15,20
,,55 - 64,338,2,8,- ,45,- ,3,6,32,22
,,>= 65,590,3,20,- ,127,2,6,17,20,23
,Celorico da Beira,,,,,,,,,,,
,,Total,"1,182",10,77,13,39,7,214,96,9,1
,,15 - 24,4,- ,- ,- ,1,- ,- ,- ,1,- 
,,25 - 34,31,1,1,- ,- ,- ,4,- ,- ,- 
,,35 - 44,138,1,8,- ,2,3,16,7,3,- 
,,45 - 54,212,3,17,1,7,1,34,16,2,1
,,55 - 64,289,3,15,2,9,- ,43,26,3,- 
,,>= 65,508,2,36,10,20,3,117,47,- ,- 
,Figueira da Castelo Rodrigo,,,,,,,,,,,
,,Total,"1,701",21,18,- ,407,14,271,460,9,6
,,15 - 24,2,- ,- ,- ,1,- ,1,- ,- ,- 
,,25 - 34,52,2,1,- ,7,1,9,6,3,- 
,,35 - 44,180,5,3,- ,28,- ,26,27,3,3
,,45 - 54,276,- ,3,- ,80,2,43,53,2,- 
,,55 - 64,423,3,5,- ,115,1,52,116,- ,1
,,>= 65,768,11,6,- ,176,10,140,258,1,2
,Guarda,,,,,,,,,,,
,,Total,"3,163",37,248,4,99,128,182,161,188,55
,,15 - 24,8,- ,1,- ,- ,- ,- ,- ,- ,1
,,25 - 34,72,1,3,- ,1,4,2,5,4,5
,,35 - 44,347,7,25,1,4,18,14,10,29,15
,,45 - 54,499,6,49,1,12,26,27,34,30,9
,,55 - 64,826,9,57,- ,30,28,40,37,57,9
,,>= 65,"1,411",14,113,2,52,52,99,75,68,16
,Manteigas,,,,,,,,,,,
,,Total,190,4,14,41,18,5,6,5,1,- 
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,4,1,- ,2,- ,- ,- ,- ,- ,- 
,,35 - 44,15,- ,- ,3,2,- ,- ,- ,- ,- 
,,45 - 54,37,1,7,9,2,1,1,2,- ,- 
,,55 - 64,59,1,1,10,5,- ,4,2,- ,- 
,,>= 65,75,1,6,17,9,4,1,1,1,- 
,Meda,,,,,,,,,,,
,,Total,1851,11,16,- ,557,52,103,561,5,1
,,15 - 24,8,- ,- ,- ,3,- ,1,1,- ,- 
,,25 - 34,41,1,2,- ,12,1,1,8,1,- 
,,35 - 44,202,2,4,- ,52,5,16,60,1,- 
,,45 - 54,307,3,2,- ,89,6,29,87,1,1
,,55 - 64,436,3,3,- ,116,15,12,132,1,- 
,,>= 65,857,2,5,- ,285,25,44,273,1,- 
,Pinhel,,,,,,,,,,,
,,Total,3133,7,63,7,1226,23,118,551,15,8
,,15 - 24,12,- ,- ,- ,5,- ,1,1,- ,- 
,,25 - 34,111,1,5,- ,40,1,4,19,- ,2
,,35 - 44,391,1,8,5,154,3,23,49,4,2
,,45 - 54,524,2,7,1,195,3,18,102,3,2
,,55 - 64,837,1,19,- ,308,5,32,144,4,1
,,>= 65,1258,2,24,1,524,11,40,236,4,1
,Sabugal,,,,,,,,,,,
,,Total,2607,25,93,2,47,27,45,88,149,117
,,15 - 24,7,- ,1,- ,- ,- ,- ,1,- ,3
,,25 - 34,57,1,3,- ,1,- ,- ,- ,5,12
,,35 - 44,244,3,9,- ,3,1,1,3,12,32
,,45 - 54,330,5,16,- ,3,7,6,10,26,26
,,55 - 64,638,8,18,- ,16,8,8,22,52,26
,,>= 65,1331,8,46,2,24,11,30,52,54,18
,Trancoso,,,,,,,,,,,
,,Total,2029,2,74,1,201,84,67,273,50,5
,,15 - 24,3,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,69,- ,5,- ,6,3,3,4,3,- 
,,35 - 44,221,- ,9,1,13,9,2,21,16,1
,,45 - 54,349,- ,12,- ,34,17,10,22,9,1
,,55 - 64,507,- ,21,- ,45,16,18,84,15,2
,,>= 65,880,2,27,- ,103,39,34,142,7,1
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
