Explorações segundo o número de blocos com SAU,,,,,,,,,,,
,,,blocos com SAU (nº),"14,767",95,358,534,"2,075","4,537","5,711","1,457"
,Beira Interior Sul,,expl (nº),"9,598","1,713","1,539","1,275","1,880","1,965","1,063",163
,,,SAU (ha),"169,073","43,068","25,661","20,036","23,630","21,480","22,966","12,229"
,,,blocos com SAU (nº),"48,986","1,713","3,078","3,825","8,391","14,129","13,402","4,448"
,,Castelo Branco,expl (nº),"4,723",795,678,605,919,"1,093",571,62
,,,SAU (ha),"56,437","15,662","8,636","5,634","9,600","6,760","7,643","2,496"
,,,blocos com SAU (nº),"24,652",795,"1,356","1,815","4,121","7,889","7,106","1,570"
,,Idanha-a-Nova,expl (nº),"2,125",604,513,315,309,228,119,37
,,,SAU (ha),"90,777","23,482","14,923","12,934","11,003","9,976","12,084","6,379"
,,,blocos com SAU (nº),"8,175",604,"1,026",945,"1,358","1,620","1,536","1,086"
,,Penamacor,expl (nº),"1,638",247,224,230,378,319,198,42
,,,SAU (ha),"14,329","2,979","1,534","1,072","1,922","3,066","1,425","2,330"
,,,blocos com SAU (nº),"9,092",247,448,690,"1,681","2,271","2,545","1,210"
,,Vila Velha de Ródão,expl (nº),"1,112",67,124,125,274,325,175,22
,,,SAU (ha),"7,530",945,568,396,"1,105","1,678","1,814","1,024"
,,,blocos com SAU (nº),"7,067",67,248,375,"1,231","2,349","2,215",582
,,Cova da Beira,expl (nº),"8,653","3,205","1,750","1,224","1,336",887,214,37
,,,SAU (ha),"47,943","12,628","10,064","6,685","8,742","6,180","2,274","1,374"
,,,blocos com SAU (nº),"25,973","3,205","3,500","3,672","5,862","6,194","2,613",927
,,Belmonte,expl (nº),992,412,222,144,122,78,13,1
,,,SAU (ha),"6,694","1,535","1,202",947,"1,235","1,423",287,... 
,,,blocos com SAU (nº),"2,546",412,444,432,532,557,148,... 
,,Covilhã,expl (nº),"2,849","1,091",522,376,451,307,87,15
,,,SAU (ha),"14,023","4,401","2,499","1,857","2,472","1,122",726,943
,,,blocos com SAU (nº),"8,876","1,091","1,044","1,128","1,983","2,143","1,079",408
,,Fundão,expl (nº),"4,812","1,702","1,006",704,763,502,114,21
,,,SAU (ha),"27,226","6,692","6,363","3,881","5,035","3,635","1,261",365
,,,blocos com SAU (nº),"14,551","1,702","2,012","2,112","3,347","3,494","1,386",498
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro",,,,,,,,,,,
