modelname,GRID_NO,_NAME_,           1,           2,           3,           4,           5,           6,           7,           8,           9,          10,          11,          12
Asco_3_12,40128,AVG_of_Proportion_of_events,0,0,0,0,"0,083205325140809","0,185185185185185","0,00640040962621608","0,108806963645673","1,07804232804233","2,08013312852023","0,753968253968254",0
Asco_3_12,40156,AVG_of_Proportion_of_events,0,0,0,0,"0,345622119815669","0,085978835978836",0,"0,115207373271889","0,707671957671958","2,19534050179211","0,787037037037037",0
Asco_3_12,40157,AVG_of_Proportion_of_events,0,0,0,0,"0,422427035330261","0,0661375661375661",0,"0,172811059907834","0,873015873015873","1,44009216589862","1,68650793650794","0,0128008192524323"
Asco_3_12,40171,AVG_of_Proportion_of_events,0,0,0,"0,0208333333333333","0,255376344086022","0,00694444444444444",0,0,"0,138888888888889","0,456989247311828","0,666666666666667","0,0739247311827957"
Asco_3_12,40172,AVG_of_Proportion_of_events,0,0,0,0,"0,0268817204301075",0,0,0,"0,125","0,524193548387097","0,479166666666667","0,0403225806451613"
Asco_3_12,41053,AVG_of_Proportion_of_events,0,0,0,"0,00661375661375661","0,0384024577572965","0,00661375661375661",0,0,"0,667989417989418","1,13287250384025","0,0925925925925926",0
Asco_3_12,41054,AVG_of_Proportion_of_events,0,0,0,"0,304232804232804","0,416026625704045","0,297619047619048",0,0,"1,2037037037037","3,32821300563236","0,978835978835979",0
Asco_3_12,41122,AVG_of_Proportion_of_events,0,0,0,0,"0,0448028673835125","0,138888888888889","0,0640040962621608",0,"0,48941798941799","0,851254480286738","0,330687830687831",0
Asco_3_12,41123,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0132275132275132","0,128008192524322","0,00640040962621608","0,694444444444444","0,620839733742959","0,0661375661375662",0
Asco_3_12,41124,AVG_of_Proportion_of_events,0,0,0,"0,00661375661375661","0,185611879160266","0,0727513227513227","0,371223758320533","0,108806963645673","0,82010582010582","1,19047619047619","0,403439153439153","0,0192012288786482"
Asco_3_12,41125,AVG_of_Proportion_of_events,0,0,0,0,"0,108806963645673","0,00661375661375665","0,0128008192524322","0,00640040962621608","1,08465608465608","0,704045058883769","0,0925925925925926",0
Asco_3_12,41126,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0661375661375661","0,0256016385048643","0,0384024577572965","0,853174603174603","0,448028673835126",0,0
Asco_3_12,41127,AVG_of_Proportion_of_events,0,0,0,0,"0,00640040962621614",0,"0,0384024577572965","0,108806963645673","1,02513227513228","0,531233998975934",0,0
Asco_3_12,41128,AVG_of_Proportion_of_events,0,0,0,0,0,0,"0,0128008192524322","0,313620071684588","1,01851851851852","0,825652841781874","0,330687830687831",0
Asco_3_12,41154,AVG_of_Proportion_of_events,0,0,0,0,"0,0896057347670251","0,0925925925925926","0,0256016385048643","0,0128008192524322","0,615079365079365","0,729646697388633","0,297619047619048","0,083205325140809"
Asco_3_12,41156,AVG_of_Proportion_of_events,0,0,0,"0,0462962962962963","0,345622119815668","0,112433862433862",0,"0,134408602150538","0,833333333333333","1,77931387608807","1,19708994708995",0
Asco_3_12,41157,AVG_of_Proportion_of_events,0,0,0,0,"0,243215565796211","0,125661375661376",0,"0,128008192524322","0,793650793650794","1,93292370711726","1,71296296296296",0
Asco_3_12,41171,AVG_of_Proportion_of_events,0,0,0,0,"0,0940860215053767",0,0,0,"0,104166666666667","0,497311827956989","0,381944444444445",0
Asco_3_12,41172,AVG_of_Proportion_of_events,0,0,0,0,"0,100806451612904",0,0,0,"0,0555555555555556","0,598118279569892","0,694444444444444","0,0470430107526882"
Asco_3_12,42052,AVG_of_Proportion_of_events,0,0,"0,0192012288786482",0,"0,268817204301075","0,0529100529100529",0,0,"0,634920634920635","1,036866359447","0,41005291005291",0
Asco_3_12,42053,AVG_of_Proportion_of_events,0,0,0,0,"0,083205325140809",0,0,0,"0,82010582010582","1,17767537122376","0,601851851851852",0
Asco_3_12,42054,AVG_of_Proportion_of_events,0,0,0,"0,0198412698412698","0,236815156169995","0,0264550264550265",0,"0,00640040962621608","0,992063492063492","1,74091141833077","0,436507936507937","0,0512032770097286"
Asco_3_12,42055,AVG_of_Proportion_of_events,0,0,0,"0,0462962962962963","0,32642089093702","0,0992063492063492",0,"0,0128008192524322","0,813492063492064","2,43855606758833","0,648148148148147","0,00640040962621608"
Asco_3_12,42063,AVG_of_Proportion_of_events,0,0,"0,0384024577572965",0,"0,262416794674859","0,0198412698412698",0,0,"0,297619047619048","0,480030721966206","0,145502645502645",0
Asco_3_12,42064,AVG_of_Proportion_of_events,0,0,0,"0,0330687830687831","0,256016385048643","0,0396825396825397",0,0,"0,383597883597884","0,499231950844854","0,515873015873016",0
Asco_3_12,42065,AVG_of_Proportion_of_events,0,0,"0,0384024577572965",0,"0,563236047107015","0,0793650793650794",0,0,"0,145502645502646","0,857654889912954","0,324074074074074",0
Asco_3_12,42066,AVG_of_Proportion_of_events,0,0,"0,0256016385048643","0,0198412698412698","0,281618023553507","0,0727513227513228",0,0,"0,152116402116402","0,416026625704045","0,416666666666667",0
Asco_3_12,42119,AVG_of_Proportion_of_events,0,0,0,"0,0198412698412698","0,281618023553508","0,0793650793650794",0,"0,0704045058883769","2,38095238095238","1,90092165898617","0,46957671957672",0
Asco_3_12,42120,AVG_of_Proportion_of_events,0,0,"0,00640040962621608",0,"0,268817204301075","0,231481481481482","0,0320020481310804","0,569636456733231","1,70634920634921","2,06093189964158","0,310846560846561",0
Asco_3_12,42121,AVG_of_Proportion_of_events,0,0,0,0,"0,192012288786482","0,145502645502646","0,166410650281618","0,262416794674859","1,5542328042328","1,01126472094214","0,449735449735449",0
Asco_3_12,42122,AVG_of_Proportion_of_events,0,0,0,0,"0,0384024577572965","0,112433862433862","0,0256016385048643","0,364823348694316","1,67989417989418","0,627240143369176","0,443121693121693",0
Asco_3_12,42123,AVG_of_Proportion_of_events,0,0,0,0,0,"0,00661375661375661","0,128008192524322","0,0384024577572965","0,714285714285714","0,441628264208909","0,0925925925925924",0
Asco_3_12,42124,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0330687830687831",0,"0,0960061443932412","1,16402116402116","0,934459805427547","0,145502645502646",0
Asco_3_12,42125,AVG_of_Proportion_of_events,0,0,0,0,0,"0,178571428571429","0,0640040962621608","0,0192012288786482","0,482804232804233","0,774449564772145","0,0396825396825397",0
Asco_3_12,42126,AVG_of_Proportion_of_events,0,0,0,"0,0396825396825397","0,0896057347670251","0,0198412698412698","0,0448028673835125","0,0768049155145929","0,489417989417989","0,569636456733231","0,112433862433862",0
Asco_3_12,42127,AVG_of_Proportion_of_events,0,0,0,0,"0,0576036866359447","0,218253968253968","0,0384024577572965","0,0192012288786482","1,30291005291005","0,966461853558628","0,085978835978836",0
Asco_3_12,42128,AVG_of_Proportion_of_events,0,0,0,0,"0,0384024577572965","0,244708994708993",0,"0,0384024577572965","0,806878306878307","0,499231950844854","0,0198412698412698",0
Asco_3_12,42151,AVG_of_Proportion_of_events,0,0,"0,0512032770097286","0,0661375661375661","0,3584229390681","0,0727513227513228","0,0256016385048643","0,0768049155145929","0,641534391534392","0,29441884280594","0,562169312169312","0,0448028673835125"
Asco_3_12,42152,AVG_of_Proportion_of_events,0,0,0,0,"0,153609831029186","0,0727513227513227",0,"0,166410650281618","0,555555555555556","0,364823348694316","0,277777777777778","0,0320020481310804"
Asco_3_12,42153,AVG_of_Proportion_of_events,0,0,0,0,0,"0,0396825396825397","0,0960061443932412","0,0320020481310804","0,476190476190476","0,62083973374296","0,0330687830687832",0
Asco_3_12,42154,AVG_of_Proportion_of_events,0,0,0,"0,0330687830687831","0,0512032770097286","0,165343915343915","0,14720942140297","0,0384024577572965","0,674603174603174","1,06886840757808","0,178571428571429","0,0192012288786482"
Asco_3_12,42155,AVG_of_Proportion_of_events,0,0,0,"0,0198412698412698","0,185611879160266","0,0132275132275132",0,"0,00640040962621608","0,965608465608466","2,26574500768049","1,04497354497354","0,0512032770097291"
Asco_3_12,42156,AVG_of_Proportion_of_events,0,0,0,0,"0,262416794674859","0,132275132275132","0,0192012288786482","0,230414746543779","0,568783068783069","1,36328725038402","1,38888888888889",0
Asco_3_12,42157,AVG_of_Proportion_of_events,0,0,0,0,"0,47363031233999","0,00661375661375661",0,"0,115207373271889","0,608465608465608","1,77931387608807","1,08465608465608",0
Asco_3_12,42172,AVG_of_Proportion_of_events,0,0,0,0,"0,342741935483871",0,0,0,"0,0555555555555556","1,31048387096774","0,215277777777778","0,100806451612903"
Asco_3_12,42173,AVG_of_Proportion_of_events,0,0,"0,053763440860215","0,0694444444444444","0,094086021505376",0,0,0,"0,159722222222222","1,41801075268817","0,513888888888889",0
Asco_3_12,42174,AVG_of_Proportion_of_events,0,0,0,"0,00694444444444444","0,288978494623656",0,0,0,"0,0416666666666667","1,98924731182796","1,29861111111111","0,43010752688172"
