Produtor singular segundo a dimensão económica e as classes de idade (Página 3),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 3/5
Região Agrária,,,,Total,Classes de dimensão económica (UDE),,,,,,
,Nut III,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
,,Concelho,,,nº de indíviduos,,,,,,
,,Trofa,,,,,,,,,
,,,Total,327,46,79,60,40,78,24,- 
,,,15 - 24,2,1,- ,- ,1,- ,- ,- 
,,,25 - 34,22,- ,4,3,3,10,2,- 
,,,35 - 44,59,5,8,11,10,17,8,- 
,,,45 - 54,88,7,19,11,7,36,8,- 
,,,55 - 64,69,11,19,14,11,8,6,- 
,,,>= 65,87,22,29,21,8,7,- ,- 
,,Vieira do Minho,,,,,,,,,
,,,Total,"1,177",446,454,218,44,12,3,- 
,,,15 - 24,4,1,- ,1,1,1,- ,- 
,,,25 - 34,42,4,12,12,9,4,1,- 
,,,35 - 44,176,71,57,36,10,2,- ,- 
,,,45 - 54,204,66,84,42,8,3,1,- 
,,,55 - 64,340,112,148,67,10,2,1,- 
,,,>= 65,411,192,153,60,6,- ,- ,- 
,,Vila Nova de Famalicão,,,,,,,,,
,,,Total,"1,673",420,520,318,176,158,76,5
,,,15 - 24,15,- ,2,2,2,4,4,1
,,,25 - 34,92,13,19,15,10,18,17,- 
,,,35 - 44,173,32,27,37,21,33,22,1
,,,45 - 54,311,68,91,58,36,40,17,1
,,,55 - 64,473,110,168,90,55,35,13,2
,,,>= 65,609,197,213,116,52,28,3,- 
,,Vizela,,,,,,,,,
,,,Total,202,49,81,39,20,10,3,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,10,- ,5,3,- ,2,- ,- 
,,,35 - 44,31,2,12,7,4,5,1,- 
,,,45 - 54,42,13,16,7,3,2,1,- 
,,,55 - 64,61,18,27,8,7,1,- ,- 
,,,>= 65,58,16,21,14,6,- ,1,- 
,Grande Porto,,,,,,,,,,
,,,Total,"4,489",965,"1,031",880,659,607,325,22
,,,15 - 24,38,2,1,11,7,13,4,- 
,,,25 - 34,261,20,20,31,49,79,58,4
,,,35 - 44,698,88,98,112,135,154,103,8
,,,45 - 54,"1,074",174,207,220,203,157,106,7
,,,55 - 64,"1,118",275,302,226,146,125,42,2
,,,>= 65,"1,300",406,403,280,119,79,12,1
,,Espinho,,,,,,,,,
,,,Total,34,11,13,9,1,- ,- ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,1,- ,1,- ,- ,- ,- ,- 
,,,35 - 44,3,1,- ,2,- ,- ,- ,- 
,,,45 - 54,9,3,3,2,1,- ,- ,- 
,,,55 - 64,6,2,2,2,- ,- ,- ,- 
,,,>= 65,15,5,7,3,- ,- ,- ,- 
,,Gondomar,,,,,,,,,
,,,Total,774,255,208,154,105,47,5,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,25,8,2,2,9,3,1,- 
,,,35 - 44,71,24,15,11,12,8,1,- 
,,,45 - 54,153,48,34,34,23,12,2,- 
,,,55 - 64,209,72,51,44,31,11,- ,- 
,,,>= 65,316,103,106,63,30,13,1,- 
,,Maia,,,,,,,,,
,,,Total,397,58,101,75,68,61,31,3
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,17,2,1,5,5,2,2,- 
,,,35 - 44,69,2,9,5,17,21,12,3
,,,45 - 54,86,8,13,13,20,17,15,- 
,,,55 - 64,95,15,28,20,17,13,2,- 
,,,>= 65,130,31,50,32,9,8,- ,- 
,,Matosinhos,,,,,,,,,
,,,Total,291,39,61,62,44,64,21,- 
,,,15 - 24,3,- ,- ,2,- ,1,- ,- 
,,,25 - 34,24,2,1,- ,4,11,6,- 
,,,35 - 44,37,1,2,7,7,15,5,- 
,,,45 - 54,58,3,6,7,14,20,8,- 
,,,55 - 64,60,11,16,20,6,7,- ,- 
,,,>= 65,109,22,36,26,13,10,2,- 
,,Póvoa de Varzim,,,,,,,,,
,,,Total,"1,287",238,275,295,255,148,69,7
,,,15 - 24,24,2,1,4,6,7,4,- 
,,,25 - 34,84,4,9,18,21,16,13,3
,,,35 - 44,267,26,38,66,71,45,19,2
,,,45 - 54,415,60,76,115,98,38,27,1
,,,55 - 64,279,63,81,60,40,29,5,1
,,,>= 65,218,83,70,32,19,13,1,- 
,,Valongo,,,,,,,,,
,,,Total,302,94,101,53,26,21,5,2
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,11,1,- ,1,3,4,2,- 
,,,35 - 44,35,6,12,3,3,9,2,- 
,,,45 - 54,66,16,26,12,7,4,- ,1
,,,55 - 64,95,30,37,16,7,4,1,- 
,,,>= 65,95,41,26,21,6,- ,- ,1
,,Vila do Conde,,,,,,,,,
,,,Total,842,92,119,112,98,223,189,9
,,,15 - 24,10,- ,- ,4,1,5,- ,- 
,,,25 - 34,91,2,4,3,6,42,33,1
,,,35 - 44,168,10,12,12,18,49,64,3
,,,45 - 54,205,15,22,21,31,60,52,4
,,,55 - 64,203,30,35,32,26,46,33,1
,,,>= 65,165,35,46,40,16,21,7,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
