Características da habitação do produtor singular (30 a 50 anos),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 2/3
Região Agrícola,,,Total de explorações,,,,,Total de explorações com produtor residente na exploração,,,,
,Nut III,,Total  ,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos,Total,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos
,,Concelho,idade da habitação 30 a 50 anos,,,,,,,,,
Entre Douro e Minho,,,"10,485","10,464","10,133","10,077","10,421","7,771","7,755","7,514","7,484","7,721"
,Minho Lima ,,"2,794","2,784","2,715","2,695","2,771","1,887","1,882","1,842","1,840","1,870"
,,Arcos de Valdevez,601,596,567,559,591,471,468,450,445,463
,,Caminha,55,55,55,53,55,10,10,10,10,10
,,Melgaço,348,348,345,344,348,303,303,300,301,303
,,Monção,352,351,345,341,351,154,153,151,150,153
,,Paredes de Coura,157,156,149,147,156,53,53,50,49,53
,,Ponte da Barca,158,158,152,152,157,116,116,113,115,115
,,Ponte de Lima,549,547,532,535,543,438,437,428,432,433
,,Valença,101,100,100,94,99,40,40,40,37,40
,,Viana do Castelo,424,424,421,421,422,274,274,272,273,272
,,Vila Nova de Cerveira,49,49,49,49,49,28,28,28,28,28
,Cávado,,"1,811","1,809","1,792","1,786","1,802","1,478","1,476","1,463","1,460","1,469"
,,Amares,123,123,122,123,123,99,99,98,99,99
,,Barcelos,770,768,767,766,762,696,694,694,694,688
,,Braga,181,181,178,179,181,133,133,130,131,133
,,Esposende,373,373,372,372,372,245,245,244,244,244
,,Terras de Bouro,57,57,54,50,57,48,48,45,42,48
,,Vila Verde,307,307,299,296,307,257,257,252,250,257
,Ave,,"1,414","1,413","1,383","1,378","1,411","1,104","1,103","1,078","1,072","1,102"
,,Fafe,273,273,257,251,272,231,231,216,211,230
,,Guimarães,198,198,195,197,197,159,159,156,158,159
,,Póvoa de Lanhoso,101,101,96,92,101,71,71,68,63,71
,,Santo Tirso,136,136,136,136,136,112,112,112,112,112
,,Trofa,30,30,30,30,30,25,25,25,25,25
,,Vieira do Minho,196,195,190,194,195,84,83,80,83,83
,,Vila Nova de Famalicão,460,460,459,458,460,409,409,408,407,409
,,Vizela,20,20,20,20,20,13,13,13,13,13
,Grande Porto,,633,633,632,631,631,424,424,423,423,422
,,Espinho,5,5,5,5,5,3,3,3,3,3
,,Gondomar,101,101,101,101,101,75,75,75,75,75
,,Maia,38,38,38,38,38,32,32,32,32,32
,,Matosinhos,46,46,46,46,46,33,33,33,33,33
,,Póvoa de Varzim,218,218,217,217,217,89,89,88,89,88
,,Valongo,33,33,33,33,33,19,19,19,19,19
,,Vila do Conde,106,106,106,105,106,95,95,95,94,95
,,Vila Nova de Gaia,86,86,86,86,85,78,78,78,78,77
,Tâmega,,"2,769","2,764","2,589","2,578","2,751","2,004","1,999","1,868","1,859","1,993"
,,Amarante,394,393,365,374,391,278,277,258,263,276
,,Baião,262,261,219,236,260,207,206,172,185,206
,,Cabeceiras de Basto,130,130,129,127,130,59,59,58,57,59
,,Castelo de Paiva,140,140,138,139,140,99,99,97,98,99
,,Celorico de Basto,218,218,208,208,217,175,175,166,168,174
,,Cinfães,145,145,127,121,142,100,100,86,82,98
,,Felgueiras,257,257,245,236,256,208,208,197,188,208
,,Lousada,156,156,153,154,155,132,132,129,130,131
,,Marco de Canaveses,171,171,158,149,171,141,141,128,119,141
,,Mondim de Basto,84,83,81,74,82,43,42,42,40,42
,,Paços de Ferreira,106,106,100,97,106,91,91,86,84,91
,,Paredes,189,189,184,181,189,141,141,137,134,141
,,Penafiel,221,221,217,210,220,160,160,156,152,160
,,Resende,135,134,116,120,132,73,72,65,67,71
,,Ribeira de Pena,161,160,149,152,160,97,96,91,92,96
,Entre Douro e Vouga,,"1,064","1,061","1,022","1,009","1,055",874,871,840,830,865
,,Arouca,312,312,307,305,308,229,229,225,224,225
,,Oliveira de Azeméis,197,197,190,184,196,175,175,169,163,174
,,Santa Maria da Feira,216,216,213,211,216,186,186,184,182,186
,,São João da Madeira,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Vale de Cambra,339,336,312,309,335,284,281,262,261,280
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
