Explorações segundo o número de blocos com SAU (Página 1),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 1/2
Região Agrária,,,,Número de blocos com SAU,,,,,,,
,Nut III,,,,,,,,,,
,,Concelho,,Total ,1,2,3,4 e 5,6 a 9,10 a 19,>=20
Entre Douro e Minho,,,expl (nº),"67,362","17,481","11,875","8,321","11,313","10,680","6,281","1,411"
,,,SAU (ha),"215,675","56,821","32,768","25,442","27,980","34,416","28,157","10,106"
,,,blocos com SAU (nº),"315,534","17,481","23,750","24,963","50,210","76,687","80,376","42,067"
,Minho Lima ,,expl (nº),"16,695","1,269","1,303","1,542","3,411","4,816","3,529",825
,,,SAU (ha),"68,281","16,939","7,489","10,672","5,517","10,995","11,108","5,562"
,,,blocos com SAU (nº),"130,038","1,269","2,606","4,626","15,322","35,027","45,652","25,536"
,,Arcos de Valdevez,expl (nº),"3,075",273,280,328,733,769,537,155
,,,SAU (ha),"16,675","4,532",390,"5,800","1,050","1,438","2,459","1,009"
,,,blocos com SAU (nº),"21,773",273,560,984,"3,271","5,557","6,857","4,271"
,,Caminha,expl (nº),543,23,20,25,49,142,228,56
,,,SAU (ha),"2,247",284,510,504,149,197,431,168
,,,blocos com SAU (nº),"5,786",23,40,75,221,"1,060","3,001","1,366"
,,Melgaço,expl (nº),"1,355",94,85,85,187,317,447,140
,,,SAU (ha),"6,296",103,"2,804",417,171,483,972,"1,341"
,,,blocos com SAU (nº),"13,567",94,170,255,843,"2,344","6,174","3,687"
,,Monção,expl (nº),"2,206",108,103,142,365,707,669,112
,,,SAU (ha),"7,009",265,236,588,475,"3,105","2,010",335
,,,blocos com SAU (nº),"19,171",108,206,426,"1,652","5,202","8,699","2,878"
,,Paredes de Coura,expl (nº),"1,151",42,28,71,206,465,308,31
,,,SAU (ha),"4,375",455,49,216,661,"1,080","1,439",473
,,,blocos com SAU (nº),"9,311",42,56,213,948,"3,407","3,858",787
,,Ponte da Barca,expl (nº),"1,119",89,97,109,202,252,172,198
,,,SAU (ha),"10,782","6,598",166,"1,874",395,559,460,734
,,,blocos com SAU (nº),"14,429",89,194,327,900,"1,820","2,294","8,805"
,,Ponte de Lima,expl (nº),"3,713",404,452,453,940,"1,006",410,48
,,,SAU (ha),"10,734","3,321",827,741,"1,660","2,201","1,262",723
,,,blocos com SAU (nº),"20,542",404,904,"1,359","4,213","7,206","5,122","1,334"
,,Valença,expl (nº),774,57,44,55,181,274,147,16
,,,SAU (ha),"2,088",781,103,47,238,458,367,89
,,,blocos com SAU (nº),"5,386",57,88,165,817,"1,986","1,842",431
,,Viana do Castelo,expl (nº),"2,382",153,168,249,481,729,547,55
,,,SAU (ha),"7,111",509,"2,368",336,634,"1,254","1,525",488
,,,blocos com SAU (nº),"17,182",153,336,747,"2,153","5,307","6,993","1,493"
,,Vila Nova de Cerveira,expl (nº),377,26,26,25,67,155,64,14
,,,SAU (ha),964,91,36,149,84,220,183,202
,,,blocos com SAU (nº),"2,891",26,52,75,304,"1,138",812,484
,Cávado,,expl (nº),"11,412","2,333","1,943","1,609","2,321","2,097",946,163
,,,SAU (ha),"36,362","7,216","6,381","3,039","6,803","6,752","4,931","1,262"
,,,blocos com SAU (nº),"53,350","2,333","3,886","4,827","10,340","15,040","11,858","5,066"
,,Amares,expl (nº),903,333,257,130,112,54,17,- 
,,,SAU (ha),"2,127",727,495,246,322,255,81,- 
,,,blocos com SAU (nº),"2,297",333,514,390,485,378,197,- 
,,Barcelos,expl (nº),"4,011",542,624,584,942,904,390,25
,,,SAU (ha),"12,230","1,112","1,247","1,202","2,288","3,619","2,486",283
,,,blocos com SAU (nº),"19,611",542,"1,248","1,752","4,198","6,481","4,791",599
,,Braga,expl (nº),"1,739",889,375,210,165,68,29,3
,,,SAU (ha),"5,051","2,049",915,607,625,417,349,93
,,,blocos com SAU (nº),"3,948",889,750,630,733,482,360,104
,,Esposende,expl (nº),"1,320",50,133,152,295,384,257,49
,,,SAU (ha),"2,622",56,108,122,352,731,958,299
,,,blocos com SAU (nº),"9,420",50,266,456,"1,324","2,797","3,316","1,211"
,,Terras de Bouro,expl (nº),750,83,112,90,141,134,112,78
,,,SAU (ha),"8,465","2,442","2,948",130,"1,561",458,430,500
,,,blocos com SAU (nº),"6,648",83,224,270,627,970,"1,513","2,961"
,,Vila Verde,expl (nº),"2,689",436,442,443,666,553,141,8
,,,SAU (ha),"5,867",830,668,732,"1,655","1,272",627,87
,,,blocos com SAU (nº),"11,426",436,884,"1,329","2,973","3,932","1,681",191
,Ave,,expl (nº),"9,112","3,541","2,075","1,231","1,264",714,272,15
,,,SAU (ha),"29,020","9,646","5,435","3,336","4,171","3,730","2,458",233
,,,blocos com SAU (nº),"25,787","3,541","4,150","3,693","5,573","5,023","3,421",386
,,Fafe,expl (nº),"2,021",526,479,339,371,223,81,2
,,,SAU (ha),"4,679",794,964,750,"1,007",800,347,... 
,,,blocos com SAU (nº),"6,832",526,958,"1,017","1,646","1,585","1,015",... 
,,Guimarães,expl (nº),"1,773","1,061",420,139,105,42,5,1
,,,SAU (ha),"5,483","2,676","1,280",533,502,389,67,... 
,,,blocos com SAU (nº),"3,152","1,061",840,417,453,290,63,... 
,,Póvoa de Lanhoso,expl (nº),"1,050",352,252,167,182,76,21,- 
,,,SAU (ha),"2,790",702,433,442,547,400,264,- 
,,,blocos com SAU (nº),"2,967",352,504,501,797,543,270,- 
,,Santo Tirso,expl (nº),813,350,174,106,98,63,20,2
,,,SAU (ha),"2,658",800,545,280,312,382,268,... 
,,,blocos com SAU (nº),"2,214",350,348,318,428,450,267,... 
,,Trofa,expl (nº),335,40,42,43,75,60,69,6
,,,SAU (ha),"1,591",79,108,115,237,371,615,66
,,,blocos com SAU (nº),"2,023",40,84,129,338,442,860,130
,,Vieira do Minho,expl (nº),"1,193",260,259,244,261,135,33,1
,,,SAU (ha),"4,908","2,109",749,530,714,395,401,... 
,,,blocos com SAU (nº),"4,005",260,518,732,"1,145",912,418,... 
,,Vila Nova de Famalicão,expl (nº),"1,722",804,415,179,167,112,42,3
,,,SAU (ha),"6,381","2,150","1,232",638,843,985,492,33
,,,blocos com SAU (nº),"4,284",804,830,537,745,783,515,70
,,Vizela,expl (nº),205,148,34,14,5,3,1,- 
,,,SAU (ha),530,336,124,48,9,8,... ,- 
,,,blocos com SAU (nº),310,148,68,42,21,18,... ,- 
,Grande Porto,,expl (nº),"4,585","1,151",729,660,899,748,369,29
,,,SAU (ha),"16,159","1,732","1,269","1,414","2,932","4,693","3,716",402
,,,blocos com SAU (nº),"19,187","1,151","1,458","1,980","3,982","5,361","4,590",665
,,Espinho,expl (nº),35,13,7,- ,10,4,1,- 
,,,SAU (ha),53,20,6,- ,13,11,... ,- 
,,,blocos com SAU (nº),111,13,14,- ,45,29,... ,- 
,,Gondomar,expl (nº),778,276,140,115,118,89,36,4
,,,SAU (ha),"1,564",356,209,227,258,288,193,33
,,,blocos com SAU (nº),"2,605",276,280,345,528,642,438,96
,,Maia,expl (nº),405,102,62,52,78,61,48,2
