Efectivo Animal (Página 4),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 4/12
,,,Braga,,Esposende,,Terras do Bouro,,Vila Verde,,Ave,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
Bovinos  ,,,"1,083","9,931",904,"8,566",462,"1,984","1,750","7,579","5,579","51,333"
Bovinos com menos de 1 ano,,,636,"3,500",660,"2,535",274,483,860,"1,856","3,598","13,028"
,Vitelos de carne (para abate < 1 ano),,137,486,100,208,226,394,330,706,"1,627","3,561"
,Outros vitelos,,512,"3,014",578,"2,327",66,89,555,"1,150","2,088","9,467"
,,Machos,261,"1,220",330,856,13,14,269,427,"1,130","3,323"
,,Fêmeas,370,"1,794",415,"1,471",56,75,379,723,"1,521","6,144"
Bovinos de 1 a menos de 2 anos,,,386,"1,493",498,"1,677",70,107,247,829,"1,457","7,896"
,Machos,,105,383,218,557,11,23,56,330,613,"2,417"
,Fêmeas reprodutoras,,260,"1,003",297,"1,011",28,39,184,465,949,"5,242"
,Fêmeas não reprodutoras,,67,107,44,109,33,45,26,34,101,237
Bovinos de 2 anos e mais,,,901,"4,938",510,"4,354",447,"1,394","1,624","4,894","4,654","30,409"
,Machos,,32,63,21,43,34,40,38,90,249,566
,Novilhas reprodutoras,,103,548,74,244,30,39,127,426,608,"2,138"
,Novilhas não reprodutoras,,3,5,8,11,8,12,11,27,34,116
,Vacas leiteiras,,249,"2,698",406,"3,878",1,... ,72,"1,089",857,"18,393"
,Outras vacas,,601,"1,624",72,178,436,"1,302","1,489","3,262","3,432","9,196"
SUÍNOS,,,657,"1,422",450,716,388,838,"1,416","3,529","3,580","11,443"
,Suínos com menos de 20 kg de PV,,118,311,42,103,112,283,369,"1,214",525,"2,826"
,Fêmeas reprodutoras de 50 kg de PV e mais,,148,261,68,87,122,170,753,"1,137",314,"1,120"
,Outros suínos,,481,850,369,526,231,385,712,"1,178","3,114","7,497"
OVINOS,,,149,"1,842",71,352,134,"1,389",564,"4,803","1,145","12,843"
,Fêmeas reprodutoras,,142,"1,653",69,302,131,"1,166",510,"3,665","1,116","10,774"
,Outros ovinos,,53,189,35,50,65,223,280,"1,138",582,"2,069"
CAPRINOS,,,81,503,24,74,78,"5,336",173,"1,789",559,"5,725"
,Fêmeas reprodutoras,,74,428,24,66,74,"4,316",158,"1,484",526,"5,046"
,Outros caprinos,,35,75,6,8,54,"1,020",73,305,213,679
EQUÍDEOS,,,51,100,9,17,101,378,135,272,401,"1,012"
,Gado equino,,44,91,7,11,95,369,118,240,359,922
,,Fêmeas reprodutoras,22,39,2,... ,75,263,78,140,183,420
,,Outros equinos,28,52,7,9,55,106,59,100,247,502
,Gado asinino,,5,5,2,... ,7,9,15,26,26,54
,Gado muar,,4,4,- ,- ,- ,- ,5,6,28,36
COELHAS reprodutoras,,,927,"4,166",667,"2,879",270,"1,040","1,033","3,434","3,523","14,288"
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,"1,266","19,941",850,"21,269",526,"4,674","2,024","22,585","6,570","814,888"
,Galinhas poedeiras e reprodutoras,,"1,410","22,851",995,"13,053",555,"5,407","2,196","25,365","6,824","282,789"
,Perús,,38,139,91,527,8,23,71,255,224,"1,170"
,"Patos, Gansos e pintadas",,275,"2,853",269,"2,395",134,784,447,"2,835","1,023","8,081"
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,95,279,29,171,131,776,180,559,425,"2,709"
,Número de cortiços povoadas,,10,13,2,... ,22,85,33,78,45,209
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
