Produtor singular segundo a Dimensão Económica e as Classes de Idade (Pinhal Interior Norte),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 4/5
Região Agrária,,,,Total,Classes de dimensão económica (UDE),,,,,,
Nut III,,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
Concelho,,,,,nº de indíviduos,,,,,,
,Pinhal Interior Norte,,,,,,,,,,
,,,Total,"10,002","7,408","1,743",536,192,75,30,18
,,,15 - 24,10,4,- ,5,1,- ,- ,- 
,,,25 - 34,183,110,32,16,11,10,2,2
,,,35 - 44,917,640,157,49,43,17,5,6
,,,45 - 54,"1,900","1,313",391,113,47,20,12,4
,,,55 - 64,"3,021","2,172",554,209,60,14,7,5
,,,>= 65,"3,971","3,169",609,144,30,14,4,1
,,Alvaiázere,,,,,,,,,
,,,Total,"1,097",854,171,48,13,9,- ,2
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,18,9,7,- ,1,- ,- ,1
,,,35 - 44,89,70,8,7,2,2,- ,- 
,,,45 - 54,174,132,32,7,3,- ,- ,- 
,,,55 - 64,321,243,49,20,4,4,- ,1
,,,>= 65,495,400,75,14,3,3,- ,- 
,,Ansião,,,,,,,,,
,,,Total,"1,687","1,235",343,77,20,5,7,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,30,20,6,2,1,1,- ,- 
,,,35 - 44,158,119,29,6,2,1,1,- 
,,,45 - 54,360,254,75,22,5,1,3,- 
,,,55 - 64,509,346,124,31,6,1,1,- 
,,,>= 65,630,496,109,16,6,1,2,- 
,,Arganil,,,,,,,,,
,,,Total,902,723,138,24,11,6,- ,- 
,,,15 - 24,1,1,- ,- ,- ,- ,- ,- 
,,,25 - 34,19,12,5,1,- ,1,- ,- 
,,,35 - 44,86,70,13,2,1,- ,- ,- 
,,,45 - 54,165,120,31,6,5,3,- ,- 
,,,55 - 64,279,218,43,12,4,2,- ,- 
,,,>= 65,352,302,46,3,1,- ,- ,- 
,,Castanheira de Pêra,,,,,,,,,
,,,Total,68,60,5,2,1,- ,- ,- 
,,,15 - 24,1,- ,- ,1,- ,- ,- ,- 
,,,25 - 34,2,2,- ,- ,- ,- ,- ,- 
,,,35 - 44,6,5,- ,- ,1,- ,- ,- 
,,,45 - 54,9,8,1,- ,- ,- ,- ,- 
,,,55 - 64,27,23,3,1,- ,- ,- ,- 
,,,>= 65,23,22,1,- ,- ,- ,- ,- 
,,Figueiró dos Vinhos,,,,,,,,,
,,,Total,496,423,50,16,6,1,- ,- 
,,,15 - 24,1,- ,- ,1,- ,- ,- ,- 
,,,25 - 34,6,5,1,- ,- ,- ,- ,- 
,,,35 - 44,44,34,5,3,1,1,- ,- 
,,,45 - 54,94,78,10,3,3,- ,- ,- 
,,,55 - 64,142,123,15,4,- ,- ,- ,- 
,,,>= 65,209,183,19,5,2,- ,- ,- 
,,Góis,,,,,,,,,
,,,Total,279,230,36,7,3,2,- ,1
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,3,2,1,- ,- ,- ,- ,- 
,,,35 - 44,36,28,4,1,1,1,- ,1
,,,45 - 54,42,36,5,- ,- ,1,- ,- 
,,,55 - 64,89,72,11,4,2,- ,- ,- 
,,,>= 65,109,92,15,2,- ,- ,- ,- 
,,Lousã,,,,,,,,,
,,,Total,297,200,52,19,6,7,4,9
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,5,2,1,- ,- ,- ,1,1
,,,35 - 44,24,14,3,1,1,1,- ,4
,,,45 - 54,60,37,14,3,1,3,1,1
,,,55 - 64,105,70,16,10,2,2,2,3
,,,>= 65,103,77,18,5,2,1,- ,- 
,,Miranda do Corvo,,,,,,,,,
,,,Total,818,627,97,34,21,20,15,4
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,13,10,2,- ,- ,1,- ,- 
,,,35 - 44,89,64,10,3,3,5,4,- 
,,,45 - 54,185,131,20,12,6,9,5,2
,,,55 - 64,276,210,36,15,8,2,4,1
,,,>= 65,255,212,29,4,4,3,2,1
,,Oliveira do Hospital,,,,,,,,,
,,,Total,"1,570",971,356,155,71,13,3,1
,,,15 - 24,5,3,- ,2,- ,- ,- ,- 
,,,25 - 34,33,13,4,8,6,2,- ,- 
,,,35 - 44,157,77,36,18,22,4,- ,- 
,,,45 - 54,273,141,87,26,13,2,3,1
,,,55 - 64,453,277,103,53,19,1,- ,- 
,,,>= 65,649,460,126,48,11,4,- ,- 
,,Pampilhosa da Serra,,,,,,,,,
,,,Total,349,295,40,13,1,- ,- ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,5,3,1,1,- ,- ,- ,- 
,,,35 - 44,19,16,3,- ,- ,- ,- ,- 
,,,45 - 54,58,48,8,1,1,- ,- ,- 
,,,55 - 64,109,92,8,9,- ,- ,- ,- 
,,,>= 65,158,136,20,2,- ,- ,- ,- 
,,Pedrógão Grande,,,,,,,,,
,,,Total,440,374,48,14,3,1,- ,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,4,4,- ,- ,- ,- ,- ,- 
