Produtor singular segundo a Dimensão Económica e as Classes de Idade (Baixo Mondego),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/5
Região Agrária,,,,Total,Classes de dimensão económica (UDE),,,,,,
Nut III,,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
Concelho,,,,,nº de indíviduos,,,,,,
,Baixo Mondego,,,,,,,,,,
,,,Total,"17,381","9,770","4,179","2,017",900,398,98,19
,,,15 - 24,37,9,10,11,3,3,1,- 
,,,25 - 34,651,263,130,119,69,52,15,3
,,,35 - 44,"2,207","1,048",492,343,184,105,31,4
,,,45 - 54,"4,144","2,186","1,016",540,259,105,30,8
,,,55 - 64,"5,270","2,916","1,378",586,281,95,12,2
,,,>= 65,"5,072","3,348","1,153",418,104,38,9,2
,,Cantanhede,,,,,,,,,
,,,Total,"4,446","2,188","1,211",701,254,80,12,- 
,,,15 - 24,6,2,1,1,- ,2,- ,- 
,,,25 - 34,172,75,31,32,24,8,2,- 
,,,35 - 44,670,295,172,122,53,22,6,- 
,,,45 - 54,"1,090",503,289,200,71,24,3,- 
,,,55 - 64,"1,349",633,403,205,85,22,1,- 
,,,>= 65,"1,159",680,315,141,21,2,- ,- 
,,Coimbra,,,,,,,,,
,,,Total,"2,724","1,872",504,183,72,63,24,6
,,,15 - 24,3,1,- ,- ,1,- ,1,- 
,,,25 - 34,64,33,11,6,4,7,2,1
,,,35 - 44,257,168,43,20,4,13,7,2
,,,45 - 54,678,453,127,51,21,14,9,3
,,,55 - 64,885,609,180,53,24,17,2,- 
,,,>= 65,837,608,143,53,18,12,3,- 
,,Condeixa-a-Nova,,,,,,,,,
,,,Total,"1,164",813,257,66,21,5,2,- 
,,,15 - 24,3,1,1,1,- ,- ,- ,- 
,,,25 - 34,18,13,3,1,1,- ,- ,- 
,,,35 - 44,105,68,21,9,5,2,- ,- 
,,,45 - 54,250,159,66,14,8,1,2,- 
,,,55 - 64,397,277,92,21,6,1,- ,- 
,,,>= 65,391,295,74,20,1,1,- ,- 
,,Figueira da Foz,,,,,,,,,
,,,Total,"2,153","1,074",461,327,194,74,14,9
,,,15 - 24,4,2,- ,1,- ,1,- ,- 
,,,25 - 34,86,18,22,25,11,8,1,1
,,,35 - 44,299,108,56,67,44,18,4,2
,,,45 - 54,537,233,121,88,66,24,2,3
,,,55 - 64,624,330,141,88,48,13,3,1
,,,>= 65,603,383,121,58,25,10,4,2
,,Mira,,,,,,,,,
,,,Total,919,283,381,158,63,30,4,- 
,,,15 - 24,7,- ,2,4,1,- ,- ,- 
,,,25 - 34,28,4,7,4,4,8,1,- 
,,,35 - 44,126,43,38,21,14,10,- ,- 
,,,45 - 54,222,65,86,44,21,5,1,- 
,,,55 - 64,290,82,133,49,18,6,2,- 
,,,>= 65,246,89,115,36,5,1,- ,- 
,,Montemor-o-Velho,,,,,,,,,
,,,Total,"2,867","1,425",632,412,245,115,36,2
,,,15 - 24,12,2,5,4,1,- ,- ,- 
,,,25 - 34,229,89,45,49,21,16,8,1
,,,35 - 44,437,171,87,80,55,32,12,- 
,,,45 - 54,659,298,157,105,63,26,10,- 
,,,55 - 64,779,376,181,105,81,31,4,1
,,,>= 65,751,489,157,69,24,10,2,- 
,,Penacova,,,,,,,,,
,,,Total,827,549,239,32,5,2,- ,- 
,,,15 - 24,1,- ,1,- ,- ,- ,- ,- 
,,,25 - 34,12,6,5,- ,1,- ,- ,- 
,,,35 - 44,81,49,25,5,1,1,- ,- 
,,,45 - 54,184,120,56,7,1,- ,- ,- 
,,,55 - 64,262,162,86,13,1,- ,- ,- 
,,,>= 65,287,212,66,7,1,1,- ,- 
,,Soure,,,,,,,,,
,,,Total,"2,281","1,566",494,138,46,29,6,2
,,,15 - 24,1,1,- ,- ,- ,- ,- ,- 
,,,25 - 34,42,25,6,2,3,5,1,- 
,,,35 - 44,232,146,50,19,8,7,2,- 
,,,45 - 54,524,355,114,31,8,11,3,2
,,,55 - 64,684,447,162,52,18,5,- ,- 
,,,>= 65,798,592,162,34,9,1,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
