"Principais Culturas Temporárias (Baixo Mondego, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/9
Região Agrária,,,Total,,Cultura Principal,,Cultura Secundária,,,,,
Nut III,,,,,,,Total,,Sucessiva,,Associada sob-coberto de permanentes,
Concelho,,,Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha),Expl (nº),Área (ha)
Baixo Mondego,,,,,,,,,,,,
,,Culturas temporárias,"16,157","41,165","15,888","29,721","10,250","11,440","7,732","9,658","3,766","1,774"
,,Cereais para grão,"13,060","19,151","12,341","17,921","2,606","1,231","1,405",762,"1,268",467
,,Leguminosas secas para grão,"4,762",841,"3,955",596,"1,287",250,458,85,853,153
,,Prados temporários,563,476,391,302,298,172,- ,- ,298,172
,,Culturas forrageiras,"9,404","16,808","6,841","7,996","7,042","8,805","6,035","8,164","1,400",640
,,Batata,"9,410","2,370","8,133","1,946","2,143",424,566,172,"1,622",245
,,Beterraba sacarina,39,119,39,119,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,103,167,95,158,16,10,14,10,2,... 
,,Culturas hortícolas,"3,058","1,122","2,135",586,"1,340",530,983,442,428,86
,,Flores e plantas ornamentais,90,64,88,64,4,o ,3,o ,1,... 
,,Sementes de culturas forrageiras,29,8,24,6,6,o ,4,o ,2,... 
,,Sementes e propágulos de outras culturas não lenhosas,13,16,12,16,1,... ,1,... ,- ,- 
,,Outras culturas temporárias,29,13,14,2,15,11,13,10,2,... 
,Cantanhede,,,,,,,,,,,
,,Culturas temporárias,"3,919","7,618","3,836","4,658","2,799","2,958","2,476","2,747",685,213
,,Cereais para grão,"2,899","1,992","2,531","1,578",848,412,732,371,135,43
,,Leguminosas secas para grão,613,103,451,72,194,34,131,21,66,7
,,Prados temporários,35,14,29,12,10,2,- ,- ,10,2
,,Culturas forrageiras,"2,057","4,106","1,498","1,947","1,644","2,159","1,567","2,107",170,50
,,Batata,"2,750","1,054","2,346",856,720,199,307,101,440,99
,,Beterraba sacarina,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,68,53,62,50,14,4,13,4,1,... 
,,Culturas hortícolas,790,273,485,123,383,148,341,141,55,7
,,Flores e plantas ornamentais,11,3,10,3,1,... ,- ,- ,1,... 
,,Sementes de culturas forrageiras,2,... ,1,... ,1,... ,- ,- ,1,... 
,,Sementes e propágulos de outras culturas não lenhosas,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,8,2,2,... ,6,2,6,2,- ,- 
,Coimbra,,,,,,,,,,,
,,Culturas temporárias,"2,416","4,712","2,350","3,922","1,261",791,831,546,699,243
,,Cereais para grão,"2,017","3,189","1,983","3,081",268,111,77,58,202,53
,,Leguminosas secas para grão,709,114,591,82,180,30,53,10,131,18
,,Prados temporários,25,19,22,18,4,o ,- ,- ,4,o 
,,Culturas forrageiras,"1,121",833,721,393,719,435,516,343,283,93
,,Batata,"1,163",158,933,112,333,43,53,8,285,31
,,Beterraba sacarina,8,26,8,26,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,6,6,5,6,1,... ,- ,- ,1,... 
,,Culturas hortícolas,924,345,662,181,454,163,316,112,184,48
,,Flores e plantas ornamentais,47,19,47,19,1,... ,1,... ,- ,- 
,,Sementes de culturas forrageiras,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Sementes e propágulos de outras culturas não lenhosas,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,3,5,2,... ,1,... ,1,... ,- ,- 
,Condeixa-a-Nova,,,,,,,,,,,
,,Culturas temporárias,"1,097","1,783","1,059","1,212",686,569,160,152,596,414
,,Cereais para grão,832,721,793,601,227,121,31,11,214,109
,,Leguminosas secas para grão,486,100,402,64,180,38,13,2,167,36
,,Prados temporários,127,121,88,74,74,47,- ,- ,74,47
,,Culturas forrageiras,673,665,525,332,436,332,117,138,346,197
,,Batata,660,92,548,69,211,27,6,1,206,26
,,Beterraba sacarina,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Culturas hortícolas,295,74,259,71,55,3,11,2,44,3
,,Flores e plantas ornamentais,1,... ,1,... ,- ,- ,- ,- ,- ,- 
,,Sementes de culturas forrageiras,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Sementes e propágulos de outras culturas não lenhosas,1,... ,1,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,1,... ,- ,- ,1,... ,1,... ,- ,- 
,Figueira da Foz,,,,,,,,,,,
,,Culturas temporárias,"2,102","7,981","2,091","6,163","1,347","1,817","1,268","1,787",177,27
,,Cereais para grão,"1,691","4,138","1,676","4,099",95,40,62,33,37,6
,,Leguminosas secas para grão,762,116,708,103,95,9,43,6,53,4
,,Prados temporários,28,60,28,60,- ,- ,- ,- ,- ,- 
,,Culturas forrageiras,"1,483","3,417","1,177","1,690","1,219","1,728","1,210","1,723",28,5
,,Batata,"1,189",178,"1,095",153,146,23,47,13,100,10
,,Beterraba sacarina,1,... ,1,... ,- ,- ,- ,- ,- ,- 
,,Culturas indústriais,7,10,6,4,1,... ,1,... ,- ,- 
,,Culturas hortícolas,209,37,182,30,42,5,30,3,12,2
,,Flores e plantas ornamentais,14,4,14,4,- ,- ,- ,- ,- ,- 
,,Sementes de culturas forrageiras,10,3,9,2,2,... ,1,... ,1,... 
,,Sementes e propágulos de outras culturas não lenhosas,2,... ,2,... ,- ,- ,- ,- ,- ,- 
,,Outras culturas temporárias,4,3,- ,- ,4,3,4,3,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,
,,
,,
,,
,,
,,
