"Efectivo animal (Pinhal Interior Norte, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 7/12
,,,Pinhal Interior Norte,,Alvaiázere,,Ansião,,Arganil,,Castanheira de Pêra,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
BOVINOS,,,883,"2,795",77,242,195,484,74,268,7,15
Bovinos com menos de 1 ano,,,417,"1,157",48,126,70,161,39,106,5,11
,Vitelos de carne (para abate < 1 ano),,3,3,- ,- ,- ,- ,3,3,- ,- 
,Outros vitelos,,414,"1,154",48,126,70,161,36,103,5,11
,,Machos,352,988,44,116,55,137,31,92,5,11
,,Fêmeas,93,166,7,10,18,24,6,11,- ,- 
Bovinos de 1 a menos de 2 anos,,,286,899,29,77,48,115,33,122,2,... 
,Machos,,224,737,28,52,36,99,30,114,1,... 
,Fêmeas reprodutoras,,60,110,6,22,8,9,3,6,1,... 
,Fêmeas não reprodutoras,,28,52,1,... ,5,7,2,... ,- ,- 
Bovinos de 2 anos e mais,,,383,739,18,39,124,208,14,40,- ,- 
,Machos,,58,116,3,9,1,... ,7,13,- ,- 
,Novilhas reprodutoras,,74,130,6,10,26,37,4,6,- ,- 
,Novilhas não reprodutoras,,10,12,1,... ,1,... ,- ,- ,- ,- 
,Vacas leiteiras,,112,278,4,10,47,95,2,... ,- ,- 
,Outras vacas,,157,203,7,9,55,73,3,3,- ,- 
SUÍNOS,,,"3,781","20,615",480,"2,371",882,"7,464",258,811,16,25
,Suínos com menos de 20 kg de PV,,542,"6,460",89,925,146,"2,773",22,152,1,... 
,Fêmeas reprodutoras de 50 kg de PV e mais,,"1,210","3,840",236,586,547,"1,616",19,154,- ,- 
,Outros suínos,,"2,972","10,315",395,860,526,"3,075",247,505,15,23
OVINOS,,,"3,583","42,699",471,"4,303","1,044","7,618",317,"4,084",19,115
,Fêmeas reprodutoras,,"3,538","38,280",466,"3,903","1,031","6,614",316,"3,503",19,81
,Outros ovinos,,"1,928","4,419",226,400,537,"1,004",171,581,12,34
CAPRINOS,,,"4,259","20,781",633,"3,427",905,"3,084",395,"1,969",31,398
,Fêmeas reprodutoras,,"4,239","17,503",632,"3,122",903,"2,718",394,"1,704",31,319
,Outros caprinos,,"1,440","3,278",216,305,195,366,147,265,17,79
EQUÍDEOS,,,800,891,86,109,82,82,91,102,- ,- 
,Gado equino,,91,142,13,26,4,4,7,10,- ,- 
,,Fêmeas reprodutoras,33,46,7,10,1,... ,1,... ,- ,- 
,,Outros equinos,73,96,10,16,3,3,6,6,- ,- 
,Gado asinino,,511,525,42,51,53,53,69,70,- ,- 
,Gado muar,,207,224,32,32,25,25,16,22,- ,- 
COELHAS reprodutoras,,,"3,389","16,981",498,"1,512",605,"1,232",218,594,15,48
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,"4,305","274,866",583,"64,829",853,"118,798",302,"2,604",19,218
,Galinhas poedeiras e reprodutoras,,"7,835","332,245",871,"5,314","1,302","174,349",766,"47,242",56,423
,Perús,,323,"11,183",50,"10,145",72,303,23,88,- ,- 
,"Patos, Gansos e pintadas",,"1,644","11,662",208,"1,203",352,"3,118",126,816,11,50
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,"1,286","12,527",121,474,95,472,224,"2,303",21,509
,Número de cortiços povoadas,,464,"5,906",21,55,8,14,91,997,10,61
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
