"Produtor singular segundo a OTE e as Classes de Idade  (Dão-Lafões, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 9/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
Dão-Lafões,,,,,,,,,,,,
,,Total,"24,351",187,"4,371",120,"1,027",198,60,462,443,207
,,15 - 24,41,2,3,1,3,3,- ,3,- ,2
,,25 - 34,704,2,112,7,32,21,1,11,31,16
,,35 - 44,"2,787",20,464,14,82,26,7,38,73,28
,,45 - 54,"5,630",35,904,31,206,33,10,87,129,41
,,55 - 64,"7,229",44,"1,162",25,251,37,10,143,126,50
,,>= 65,"7,960",84,"1,726",42,453,78,32,180,84,70
,Aguiar da Beira,,,,,,,,,,,
,,Total,"1,065",5,458,1,1,17,- ,7,18,5
,,15 - 24,10,- ,2,- ,- ,2,- ,- ,- ,- 
,,25 - 34,50,- ,19,- ,- ,4,- ,- ,4,1
,,35 - 44,190,- ,73,- ,- ,4,- ,2,6,3
,,45 - 54,218,1,81,- ,- ,3,- ,3,5,1
,,55 - 64,259,1,102,1,- ,4,- ,- ,1,- 
,,>= 65,338,3,181,- ,1,- ,- ,2,2,- 
,Carregal do Sal,,,,,,,,,,,
,,Total,"1,007",8,279,4,27,6,15,26,- ,- 
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,25,- ,3,- ,4,- ,- ,1,- ,- 
,,35 - 44,93,2,24,1,2,- ,- ,- ,- ,- 
,,45 - 54,227,1,68,3,2,1,2,7,- ,- 
,,55 - 64,320,2,75,- ,4,2,2,7,- ,- 
,,>= 65,342,3,109,- ,15,3,11,11,- ,- 
,Castro Daire,,,,,,,,,,,
,,Total,"2,123",10,435,1,1,5,1,2,64,92
,,15 - 24,5,- ,- ,- ,- ,- ,- ,- ,- ,1
,,25 - 34,97,1,18,- ,- ,1,- ,- ,4,6
,,35 - 44,274,- ,49,- ,- ,- ,- ,- ,9,5
,,45 - 54,479,- ,98,- ,- ,1,- ,1,10,20
,,55 - 64,615,2,103,1,- ,- ,1,1,20,28
,,>= 65,653,7,167,- ,1,3,- ,- ,21,32
,Mangualde,,,,,,,,,,,
,,Total,"1,708",8,682,4,86,14,4,51,5,1
,,15 - 24,5,- ,1,- ,1,- ,- ,- ,- ,- 
,,25 - 34,38,- ,13,- ,4,1,1,- ,- ,- 
,,35 - 44,150,- ,44,- ,6,4,2,7,1,- 
,,45 - 54,334,2,131,2,16,1,- ,8,- ,1
,,55 - 64,512,1,194,- ,18,1,1,15,1,- 
,,>= 65,669,5,299,2,41,7,- ,21,3,- 
,Mortágua,,,,,,,,,,,
,,Total,854,5,58,3,3,- ,- ,6,3,- 
,,15 - 24,3,1,- ,1,- ,- ,- ,- ,- ,- 
,,25 - 34,17,- ,2,1,1,- ,- ,1,- ,- 
,,35 - 44,81,- ,8,- ,- ,- ,- ,1,1,- 
,,45 - 54,224,1,10,- ,1,- ,- ,- ,1,- 
,,55 - 64,289,- ,20,1,- ,- ,- ,2,1,- 
,,>= 65,240,3,18,- ,1,- ,- ,2,- ,- 
,Nelas,,,,,,,,,,,
,,Total,"1,343",- ,140,4,273,9,11,67,- ,- 
,,15 - 24,3,- ,- ,- ,1,- ,- ,1,- ,- 
,,25 - 34,20,- ,- ,- ,5,1,- ,2,- ,- 
,,35 - 44,116,- ,9,2,24,- ,2,7,- ,- 
,,45 - 54,310,- ,37,- ,64,3,4,11,- ,- 
,,55 - 64,396,- ,37,1,69,1,1,21,- ,- 
,,>= 65,498,- ,57,1,110,4,4,25,- ,- 
,Oliveira de Frades,,,,,,,,,,,
,,Total,"1,126",27,125,2,2,3,- ,1,103,16
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,82,- ,7,- ,- ,- ,- ,- ,11,2
,,35 - 44,180,2,21,- ,- ,- ,- ,- ,16,3
,,45 - 54,292,4,26,1,1,- ,- ,- ,36,5
,,55 - 64,259,8,25,1,- ,3,- ,- ,20,2
,,>= 65,312,13,46,- ,1,- ,- ,1,20,4
,Penalva do Castelo,,,,,,,,,,,
,,Total,"1,325",9,467,7,70,18,13,50,1,2
,,15 - 24,1,- ,- ,- ,- ,- ,- ,1,- ,- 
,,25 - 34,28,- ,9,- ,- ,1,- ,2,- ,- 
,,35 - 44,146,- ,64,1,5,2,1,2,1,- 
,,45 - 54,283,1,78,2,13,2,2,14,- ,- 
,,55 - 64,344,- ,100,1,21,6,- ,14,- ,- 
,,>= 65,523,8,216,3,31,7,10,17,- ,2
,Santa Comba Dão,,,,,,,,,,,
,,Total,775,10,159,5,17,4,1,8,2,2
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,16,- ,3,1,- ,1,- ,- ,- ,- 
,,35 - 44,79,1,8,- ,- ,- ,1,- ,- ,- 
,,45 - 54,207,2,41,2,3,1,- ,1,1,1
,,55 - 64,257,5,58,1,1,1,- ,3,1,1
,,>= 65,216,2,49,1,13,1,- ,4,- ,- 
,São Pedro do Sul,,,,,,,,,,,
,,Total,"1,694",45,161,6,7,23,- ,7,61,37
,,15 - 24,2,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,65,- ,7,1,- ,3,- ,- ,5,1
,,35 - 44,230,6,16,2,1,4,- ,2,7,8
,,45 - 54,443,9,37,2,- ,4,- ,3,20,3
,,55 - 64,475,10,36,1,2,2,- ,2,23,9
,,>= 65,479,20,65,- ,4,10,- ,- ,6,16
,Sátão,,,,,,,,,,,
,,Total,"1,603",7,287,1,51,12,1,35,31,5
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,51,- ,9,- ,4,3,- ,1,1,1
,,35 - 44,190,1,34,- ,7,2,- ,4,6,- 
,,45 - 54,366,1,62,1,7,1,- ,6,7,3
,,55 - 64,434,4,67,- ,12,1,1,10,8,- 
,,>= 65,562,1,115,- ,21,5,- ,14,9,1
,Tondela,,,,,,,,,,,
,,Total,"3,397",21,308,10,326,27,3,75,48,17
,,15 - 24,5,- ,- ,- ,- ,1,- ,- ,- ,1
,,25 - 34,67,- ,8,1,10,- ,- ,- ,- ,1
,,35 - 44,351,3,26,2,16,2,- ,5,7,4
,,45 - 54,764,7,70,2,59,3,- ,17,15,1
,,55 - 64,"1,082",4,101,2,81,3,1,21,19,4
,,>= 65,"1,128",7,103,3,160,18,2,32,7,6
,Vila Nova de Poiares,,,,,,,,,,,
,,Total,754,11,127,2,- ,10,- ,- ,34,5
,,15 - 24,2,1,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,29,- ,4,- ,- ,- ,- ,- ,5,- 
,,35 - 44,102,2,13,1,- ,- ,- ,- ,3,- 
,,45 - 54,167,2,26,- ,- ,2,- ,- ,7,3
,,55 - 64,198,2,21,- ,- ,5,- ,- ,9,- 
,,>= 65,256,4,63,1,- ,3,- ,- ,10,2
,Viseu,,,,,,,,,,,
,,Total,"4,298",9,545,69,161,40,11,124,19,8
,,15 - 24,4,- ,- ,- ,1,- ,- ,1,- ,- 
,,25 - 34,78,- ,4,3,4,5,- ,4,- ,2
