"Explorações, SAU e MB segundo a origem do rendimento do agregado doméstico do produtor",,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrária,,,Rendimento proveniente,,,,,,,,
Nut III,,,Exclusivamente da actividade da exploração,,,Principalmente da actividade da exploração,,,Principalmente de origem exterior à exploração,,
Concelho,,,Expl. (nº),SAU (ha),MB (1000 esc.),Expl. (nº),SAU (ha),MB (1000 esc.),Expl. (nº),SAU (ha),MB (1000 esc.)
BEIRA LITORAL,,,"6,223","25,480","13,168,191","16,492","47,150","18,350,460","56,551","91,047","26,847,832"
,Baixo Vouga,,"1,445","5,269","3,010,931","3,752","9,757","4,678,565","10,167","14,475","5,276,515"
,,Águeda,283,538,"254,353",438,619,"280,421","1,552","1,580","650,676"
,,Albergaria-a-Velha,44,252,"117,810",112,502,"224,114",826,"1,726","490,738"
,,Anadia,176,675,"334,223",486,"1,314","466,715","2,073","2,851","896,523"
,,Aveiro,86,460,"318,035",344,"1,067","424,351",729,"1,264","434,080"
,,Estarreja,119,723,"440,558",334,"1,330","645,193",669,"1,121","450,054"
,,Ílhavo,25,134,"53,444",93,369,"145,653",159,278,"101,559"
,,Mealhada,78,280,"109,849",220,620,"243,764","1,138","1,599","484,806"
,,Murtosa,62,542,"304,872",175,747,"375,677",139,223,"94,047"
,,Oliveira do Bairro,181,491,"236,026",626,"1,067","491,903",804,897,"319,404"
,,Ovar,62,415,"329,691",148,716,"492,827",412,712,"341,344"
,,Sever do Vouga,57,90,"67,431",106,167,"104,120",547,642,"246,158"
,,Vagos,272,669,"444,639",670,"1,239","783,827","1,119","1,582","767,126"
,Baixo Mondego,,"1,280","8,079","3,697,928","3,554","12,205","4,906,759","12,552","21,167","6,320,515"
,,Cantanhede,455,"1,462","769,697","1,179","2,812","1,376,960","2,813","4,094","1,471,740"
,,Coimbra,139,"1,342","860,446",196,792,"386,321","2,389","3,923","1,070,144"
,,Condeixa-a-Nova,43,186,"57,059",174,603,"153,207",947,"2,084","376,253"
,,Figueira da Foz,123,"1,025","481,449",512,"2,284","1,003,839","1,519","2,931","969,731"
,,Mira,89,423,"223,688",287,603,"342,952",544,613,"379,790"
,,Montemor-o-Velho,283,"2,532","1,011,506",703,"3,053","1,199,507","1,883","3,120","1,048,137"
,,Penacova,24,42,"12,851",82,164,"54,407",721,"1,113","309,072"
,,Soure,124,"1,067","281,232",421,"1,894","389,566","1,736","3,289","695,648"
,Pinhal Litoral,,586,"2,375","2,580,734","1,587","5,654","2,771,581","9,989","15,270","4,736,155"
,,Batalha,44,222,"197,843",304,714,"276,982",700,"1,136","321,925"
,,Leiria,237,"1,037","1,713,253",537,"1,481","1,287,695","3,874","5,100","1,904,911"
,,Marinha Grande,1,... ,... ,3,5,"3,491",199,250,"79,529"
,,Pombal,223,633,"465,612",465,"1,054","531,847","4,062","5,803","1,663,392"
,,Porto de Mós,81,483,"203,859",278,"2,400","671,566","1,154","2,981","766,398"
,Pinhal Interior Norte,,358,"1,626","1,233,834",953,"3,015","1,150,305","8,692","14,309","3,536,339"
,,Alvaiázere,27,124,"63,791",166,328,"89,624",904,"1,573","350,990"
,,Ansião,68,135,"53,624",285,745,"268,387","1,334","2,349","504,457"
,,Arganil,12,99,"27,532",24,128,"32,235",867,"1,234","310,472"
,,Castanheira de Pêra,2,... ,... ,4,19,"2,887",62,66,"16,735"
,,Figueiró dos Vinhos,12,15,"3,974",20,33,"14,995",464,625,"153,319"
,,Góis,3,34,"62,068",9,127,"15,581",267,395,"91,778"
,,Lousã,26,109,"447,663",22,94,"75,158",249,361,"110,758"
,,Miranda do Corvo,43,104,"318,738",64,125,"219,878",711,743,"274,973"
,,Oliveira do Hospital,92,662,"157,464",118,604,"179,073","1,360","2,804","770,498"
,,Pampilhosa da Serra,5,27,"6,241",20,29,"11,793",324,317,"95,857"
,,Pedrógão Grande,9,20,"5,616",19,25,"7,359",412,569,"130,935"
,,Penela,19,66,"12,696",95,354,"69,959",643,"1,330","231,483"
,,Tábua,40,230,"72,770",95,374,"115,981",812,"1,510","384,451"
,,Vila Nova de Poiares,- ,- ,- ,12,30,"47,395",283,433,"109,633"
,Dão-Lafões,,"2,554","8,131","2,644,764","6,646","16,519","4,843,250","15,151","25,826","6,978,308"
,,Aguiar da Beira,169,968,"261,610",561,"1,956","504,737",335,972,"246,566"
,,Carregal do Sal,63,194,"69,957",180,386,"139,661",764,"1,090","289,180"
,,Castro Daire,394,"1,024","285,712",533,"1,163","296,033","1,196","2,248","523,225"
,,Mangualde,135,758,"199,090",891,"2,413","619,898",682,"1,657","413,157"
,,Mortágua,83,181,"73,854",307,455,"186,614",464,603,"232,795"
,,Nelas,123,485,"126,733",324,866,"229,703",896,"1,289","293,137"
,,Oliveira de Frades,125,230,"141,593",181,344,"213,618",820,"1,277","449,968"
,,Penalva do Castelo,174,639,"171,461",458,"1,546","374,894",693,"1,295","319,544"
,,Santa Comba Dão,41,94,"60,596",151,386,"174,526",583,850,"249,776"
,,São Pedro do Sul,137,291,"107,808",772,"1,657","508,955",785,"1,360","360,908"
,,Sátão,189,605,"228,062",416,"1,076","292,060",998,"1,747","427,612"
,,Tondela,260,601,"299,022",643,"1,346","440,600","2,494","3,665","1,029,314"
,,Vila Nova de Paiva,167,789,"194,190",144,537,"118,162",443,"1,119","210,120"
,,Viseu,366,962,"281,621",874,"1,866","557,875","3,058","5,020","1,439,687"
,,Vouzela,128,310,"143,455",211,522,"185,914",940,"1,634","493,319"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
