"Produtor singular segundo a OTE e as Classes de Idade  (Baixo Mondego, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
Baixo Mondego,,,,,,,,,,,,
,,Total,"17,386","1,401","1,873",317,793,165,43,476,"1,544",175
,,15 - 24,37,3,4,3,- ,- ,- ,- ,8,1
,,25 - 34,652,98,57,16,25,4,- ,12,145,14
,,35 - 44,"2,208",210,237,51,96,13,5,43,371,25
,,45 - 54,"4,144",309,421,71,192,31,8,123,459,39
,,55 - 64,"5,272",354,536,88,208,41,9,134,418,56
,,>= 65,"5,073",427,618,88,272,76,21,164,143,40
,Cantanhede,,,,,,,,,,,
,,Total,"4,447",40,492,33,546,38,2,96,513,45
,,15 - 24,6,- ,- ,- ,- ,- ,- ,- ,2,- 
,,25 - 34,173,4,17,6,16,1,- ,3,45,6
,,35 - 44,670,8,84,8,71,3,- ,9,129,11
,,45 - 54,"1,090",11,121,9,126,4,1,26,161,8
,,55 - 64,"1,349",10,141,7,146,7,- ,27,132,11
,,>= 65,"1,159",7,129,3,187,23,1,31,44,9
,Coimbra,,,,,,,,,,,
,,Total,"2,724",204,234,93,175,46,8,230,13,4
,,15 - 24,3,- ,2,1,- ,- ,- ,- ,- ,- 
,,25 - 34,64,10,7,2,8,2,- ,7,1,- 
,,35 - 44,257,34,18,6,21,4,2,23,2,1
,,45 - 54,678,47,58,21,49,8,1,64,5,- 
,,55 - 64,885,55,69,28,44,12,1,74,4,1
,,>= 65,837,58,80,35,53,20,4,62,1,2
,Condeixa-a-Nova,,,,,,,,,,,
,,Total,"1,164",23,77,64,32,10,16,67,9,1
,,15 - 24,3,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,18,2,1,2,1,- ,- ,- ,1,- 
,,35 - 44,105,4,6,11,3,2,1,8,1,- 
,,45 - 54,250,3,16,12,10,2,2,11,3,1
,,55 - 64,397,7,28,19,9,3,3,19,3,- 
,,>= 65,391,7,26,20,9,3,10,29,1,- 
,Figueira da Foz,,,,,,,,,,,
,,Total,"2,154",456,205,16,16,18,- ,6,420,51
,,15 - 24,4,1,- ,- ,- ,- ,- ,- ,1,- 
,,25 - 34,86,20,6,- ,- ,1,- ,- ,33,3
,,35 - 44,299,67,20,3,- ,1,- ,- ,101,3
,,45 - 54,537,111,47,4,3,4,- ,2,125,11
,,55 - 64,625,116,55,7,3,5,- ,- ,114,19
,,>= 65,603,141,77,2,10,7,- ,4,46,15
,Mira,,,,,,,,,,,
,,Total,920,2,327,83,- ,18,- ,- ,65,12
,,15 - 24,7,- ,2,2,- ,- ,- ,- ,- ,- 
,,25 - 34,28,- ,6,3,- ,- ,- ,- ,7,2
,,35 - 44,126,1,52,13,- ,1,- ,- ,9,2
,,45 - 54,222,- ,67,21,- ,2,- ,- ,18,2
,,55 - 64,290,- ,105,22,- ,5,- ,- ,23,4
,,>= 65,247,1,95,22,- ,10,- ,- ,8,2
,Montemor-o-Velho,,,,,,,,,,,
,,Total,"2,869",443,218,23,5,4,- ,6,515,60
,,15 - 24,12,2,- ,- ,- ,- ,- ,- ,5,1
,,25 - 34,229,50,16,2,- ,- ,- ,- ,58,3
,,35 - 44,438,62,29,9,- ,- ,- ,- ,128,7
,,45 - 54,659,83,45,3,- ,- ,- ,2,146,17
,,55 - 64,780,112,53,3,1,2,- ,2,137,20
,,>= 65,751,134,75,6,4,2,- ,2,41,12
,Penacova,,,,,,,,,,,
,,Total,827,10,102,1,1,2,- ,2,1,1
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,12,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,35 - 44,81,- ,8,1,- ,- ,- ,- ,- ,- 
,,45 - 54,184,2,23,- ,- ,1,- ,- ,- ,- 
,,55 - 64,262,3,30,- ,1,1,- ,1,- ,1
,,>= 65,287,5,41,- ,- ,- ,- ,1,1,- 
,Soure,,,,,,,,,,,
,,Total,"2,281",223,218,4,18,29,17,69,8,1
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,42,12,4,1,- ,- ,- ,2,- ,- 
,,35 - 44,232,34,20,- ,1,2,2,3,1,1
,,45 - 54,524,52,44,1,4,10,4,18,1,- 
,,55 - 64,684,51,55,2,4,6,5,11,5,- 
,,>= 65,798,74,95,- ,9,11,6,35,1,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
,,,,,,,,,,,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
