Produtor singular segundo a Dimensão Económica e as Classes de Idade (Total e Baixo Vouga),,,,,,,,,,,
,,,55 - 64,98,35,20,16,15,8,4,- 
,,,>= 65,105,45,32,16,8,4,- ,- 
,,Oliveira do Bairro,,,,,,,,,
,,,Total,"1,610","1,023",377,127,45,34,4,- 
,,,15 - 24,2,2,- ,- ,- ,- ,- ,- 
,,,25 - 34,40,18,5,8,4,5,- ,- 
,,,35 - 44,137,88,23,12,7,7,- ,- 
,,,45 - 54,345,189,88,39,13,13,3,- 
,,,55 - 64,517,324,131,45,13,4,- ,- 
,,,>= 65,569,402,130,23,8,5,1,- 
,,Ovar,,,,,,,,,
,,,Total,622,201,166,103,59,76,17,- 
,,,15 - 24,4,- ,1,1,1,1,- ,- 
,,,25 - 34,37,4,5,7,8,8,5,- 
,,,35 - 44,90,18,19,13,16,21,3,- 
,,,45 - 54,157,41,49,20,20,22,5,- 
,,,55 - 64,179,62,49,42,5,18,3,- 
,,,>= 65,155,76,43,20,9,6,1,- 
,,Sever do Vouga,,,,,,,,,
,,,Total,706,450,192,42,13,7,2,- 
,,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- 
,,,25 - 34,37,23,7,2,2,3,- ,- 
,,,35 - 44,104,58,37,8,- ,- ,1,- 
,,,45 - 54,206,131,55,14,4,2,- ,- 
,,,55 - 64,202,120,64,13,4,1,- ,- 
,,,>= 65,157,118,29,5,3,1,1,- 
,,Vagos,,,,,,,,,
,,,Total,"2,060",830,630,402,139,51,6,2
,,,15 - 24,9,3,1,3,1,1,- ,- 
,,,25 - 34,121,51,29,16,14,9,2,- 
,,,35 - 44,296,121,85,60,16,12,2,- 
,,,45 - 54,492,166,154,113,40,16,1,2
,,,55 - 64,615,212,207,131,53,11,1,- 
,,,>= 65,527,277,154,79,15,2,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
