"Produtor singular segundo a OTE e as Classes de Idade  (Pinhal Litoral, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 5/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
Pinhal Litoral,,,,,,,,,,,,
,,Total,"12,162",347,496,196,878,440,184,676,192,116
,,15 - 24,13,- ,1,2,- ,- ,- ,- ,1,2
,,25 - 34,255,17,12,8,18,19,1,10,7,10
,,35 - 44,"1,232",48,59,45,78,42,24,48,31,16
,,45 - 54,"2,557",72,102,46,169,87,35,125,70,29
,,55 - 64,"3,755",103,145,46,223,157,44,186,59,40
,,>= 65,"4,350",107,177,49,390,135,80,307,24,19
,Batalha,,,,,,,,,,,
,,Total,"1,048",7,50,18,229,57,19,116,16,7
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,11,- ,- ,- ,5,1,- ,- ,- ,- 
,,35 - 44,76,- ,2,4,17,3,3,7,4,5
,,45 - 54,193,- ,13,2,49,8,4,21,2,1
,,55 - 64,293,2,11,7,63,23,3,32,5,1
,,>= 65,474,5,24,5,95,22,9,56,5,- 
,Leiria,,,,,,,,,,,
,,Total,"4,648",183,214,118,524,155,35,299,27,51
,,15 - 24,9,- ,1,2,- ,- ,- ,- ,- ,2
,,25 - 34,106,13,7,3,9,5,- ,6,1,5
,,35 - 44,448,22,29,24,50,11,8,24,6,1
,,45 - 54,978,32,45,27,96,34,8,57,11,15
,,55 - 64,"1,459",53,62,30,138,60,10,86,5,19
,,>= 65,"1,648",63,70,32,231,45,9,126,4,9
,Marinha Grande,,,,,,,,,,,
,,Total,203,17,22,11,4,12,- ,2,1,7
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,4,- ,- ,- ,1,- ,- ,- ,- ,- 
,,35 - 44,10,1,2,- ,- ,- ,- ,- ,- ,1
,,45 - 54,45,1,9,3,- ,3,- ,1,- ,2
,,55 - 64,70,10,2,3,2,3,- ,- ,1,3
,,>= 65,74,5,9,5,1,6,- ,1,- ,1
,Pombal,,,,,,,,,,,
,,Total,"4,750",139,187,43,59,25,36,118,31,28
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,97,4,5,3,1,- ,- ,1,- ,4
,,35 - 44,543,25,22,15,3,2,2,10,6,5
,,45 - 54,"1,023",39,34,13,8,9,4,16,13,7
,,55 - 64,"1,500",38,64,6,8,6,8,29,11,8
,,>= 65,"1,586",33,62,6,39,8,22,62,1,4
,Porto de Mós,,,,,,,,,,,
,,Total,"1,513",1,23,6,62,191,94,141,117,23
,,15 - 24,2,- ,- ,- ,- ,- ,- ,- ,1,- 
,,25 - 34,37,- ,- ,2,2,13,1,3,6,1
,,35 - 44,155,- ,4,2,8,26,11,7,15,4
,,45 - 54,318,- ,1,1,16,33,19,30,44,4
,,55 - 64,433,- ,6,- ,12,65,23,39,37,9
,,>= 65,568,1,12,1,24,54,40,62,14,5
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,
,,
,,
