"Características da habitação do produtor singular (Oeste, Grande Lisboa e Península de Setúbal)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,Pág.1/6
REGIÃO AGRÁRIA,,,Total de explorações,,,,,Total de explorações com produtor residente na exploração,,,,
,Nut III,,Total  ,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos,Total,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos
,,Concelho,Idade da habitação < 30 anos,,,,,,,,,
LISBOA E VALE DO TEJO,,,  23 913 ,  23 861 ,  23 806 ,  23 728 ,  23 845 ,  11 233 ,  11 196 ,  11 155 ,  11 109 ,  11 189 
,Oeste,,  9 594 ,  9 573 ,  9 551 ,  9 554 ,  9 569 ,  3 724 ,  3 712 ,  3 697 ,  3 705 ,  3 711 
,,Alcobaça,  1 396 ,  1 395 ,  1 388 ,  1 394 ,  1 395 ,   889 ,   888 ,   882 ,   887 ,   888 
,,Alenquer,   981 ,   979 ,   976 ,   977 ,   979 ,   193 ,   192 ,   191 ,   192 ,   192 
,,Arruda dos Vinhos,   320 ,   320 ,   319 ,   319 ,   320 ,   131 ,   131 ,   130 ,   130 ,   131 
,,Bombarral,   513 ,   512 ,   511 ,   511 ,   512 ,   188 ,   187 ,   186 ,   186 ,   187 
,,Cadaval,   655 ,   653 ,   651 ,   651 ,   653 ,   179 ,   178 ,   177 ,   177 ,   178 
,,Caldas da Rainha,   899 ,   899 ,   899 ,   897 ,   898 ,   550 ,   550 ,   550 ,   550 ,   549 
,,Lourinhã,   908 ,   904 ,   907 ,   900 ,   902 ,   289 ,   286 ,   288 ,   287 ,   286 
,,Mafra,  1 071 ,  1 066 ,  1 061 ,  1 060 ,  1 066 ,   389 ,   387 ,   384 ,   383 ,   387 
,,Nazaré,   165 ,   165 ,   165 ,   165 ,   165 ,   120 ,   120 ,   120 ,   120 ,   120 
,,Óbidos,   446 ,   444 ,   443 ,   443 ,   444 ,   131 ,   130 ,   130 ,   129 ,   130 
,,Peniche,   387 ,   386 ,   386 ,   385 ,   386 ,   78 ,   78 ,   77 ,   77 ,   78 
,,Sobral de Monte Agraço,   241 ,   240 ,   236 ,   240 ,   240 ,   79 ,   78 ,   76 ,   79 ,   78 
,,Torres Vedras,  1 612 ,  1 610 ,  1 609 ,  1 612 ,  1 609 ,   508 ,   507 ,   506 ,   508 ,   507 
,Grande Lisboa,,  1 490 ,  1 481 ,  1 469 ,  1 470 ,  1 479 ,   712 ,   705 ,   698 ,   696 ,   703 
,,Amadora,   8 ,   7 ,   7 ,   6 ,   7 ,   4 ,   4 ,   4 ,   3 ,   4 
,,Cascais,   36 ,   36 ,   36 ,   35 ,   35 ,   15 ,   15 ,   15 ,   14 ,   14 
,,Loures,   444 ,   443 ,   440 ,   442 ,   443 ,   172 ,   171 ,   170 ,   171 ,   171 
,,Odivelas,   34 ,   32 ,   31 ,   28 ,   32 ,   17 ,   15 ,   14 ,   11 ,   15 
,,Oeiras,   13 ,   13 ,   13 ,   13 ,   13 ,   6 ,   6 ,   6 ,   6 ,   6 
,,Sintra,   610 ,   605 ,   600 ,   602 ,   605 ,   320 ,   316 ,   314 ,   314 ,   316 
,,Vila Franca de Xira,   345 ,   345 ,   342 ,   344 ,   344 ,   178 ,   178 ,   175 ,   177 ,   177 
,Península de Setúbal,,  2 689 ,  2 677 ,  2 665 ,  2 661 ,  2 674 ,  1 704 ,  1 693 ,  1 681 ,  1 678 ,  1 691 
,,Alcochete,   149 ,   149 ,   149 ,   149 ,   149 ,   75 ,   75 ,   75 ,   75 ,   75 
,,Almada,   58 ,   58 ,   56 ,   55 ,   57 ,   32 ,   32 ,   30 ,   29 ,   31 
,,Barreiro,   34 ,   34 ,   34 ,   34 ,   34 ,   25 ,   25 ,   25 ,   25 ,   25 
,,Moita,   214 ,   208 ,   212 ,   209 ,   208 ,   154 ,   149 ,   152 ,   150 ,   149 
,,Montijo,   483 ,   483 ,   482 ,   483 ,   481 ,   280 ,   280 ,   279 ,   280 ,   279 
,,Palmela,  1 278 ,  1 275 ,  1 264 ,  1 262 ,  1 274 ,   850 ,   847 ,   837 ,   835 ,   846 
,,Seixal,   59 ,   58 ,   58 ,   59 ,   58 ,   30 ,   29 ,   29 ,   30 ,   29 
,,Sesimbra,   171 ,   171 ,   169 ,   169 ,   171 ,   93 ,   93 ,   91 ,   91 ,   93 
,,Setúbal,   243 ,   241 ,   241 ,   241 ,   242 ,   165 ,   163 ,   163 ,   163 ,   164 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
