Explorações segundo o número de bovinos (Médio Tejo e Lezíria do Tejo - Classes do número de animais 1 a 29),,,,,,,,,,,
,,Alpiarça,expl (nº),   11 ,- ,   1 ,- ,   1 ,   1 ,- ,   1 
,,,efect (nº),   939 ,- ,... ,- ,... ,... ,- ,... 
,,Azambuja,expl (nº),   123 ,   15 ,   18 ,   17 ,   25 ,   9 ,   4 ,   12 
,,,efect (nº),  3 671 ,   15 ,   36 ,   60 ,   170 ,   108 ,   63 ,   287 
,,Benavente,expl (nº),   100 ,   8 ,   8 ,   8 ,   8 ,   5 ,   2 ,   6 
,,,efect (nº),  13 647 ,   8 ,   16 ,   28 ,   59 ,   60 ,... ,   136 
,,Cartaxo,expl (nº),   57 ,   8 ,   7 ,   7 ,   7 ,   4 ,   1 ,   4 
,,,efect (nº),  4 250 ,   8 ,   14 ,   24 ,   42 ,   40 ,... ,   95 
,,Chamusca,expl (nº),   41 ,- ,   2 ,   3 ,   3 ,- ,   5 ,   4 
,,,efect (nº),  5 528 ,- ,... ,   9 ,   19 ,- ,   85 ,   86 
,,Coruche,expl (nº),   170 ,   12 ,   13 ,   12 ,   12 ,   9 ,   11 ,   9 
,,,efect (nº),  16 706 ,   12 ,   26 ,   43 ,   80 ,   108 ,   191 ,   209 
,,Golegã,expl (nº),   7 ,- ,- ,   1 ,   1 ,- ,- ,   1 
,,,efect (nº),   495 ,- ,- ,... ,... ,- ,- ,... 
,,Rio Maior,expl (nº),   108 ,   16 ,   22 ,   15 ,   11 ,   4 ,   6 ,   18 
,,,efect (nº),  3 237 ,   16 ,   44 ,   51 ,   72 ,   51 ,   100 ,   438 
,,Salvaterra de Magos,expl (nº),   59 ,   13 ,   6 ,   5 ,   9 ,   4 ,   5 ,   2 
,,,efect (nº),  3 039 ,   13 ,   12 ,   19 ,   60 ,   53 ,   84 ,... 
,,Santarém,expl (nº),   297 ,   46 ,   45 ,   39 ,   51 ,   31 ,   13 ,   16 
,,,efect (nº),  10 868 ,   46 ,   90 ,   138 ,   330 ,   363 ,   220 ,   369 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
,,,,,,,,,,,
