Utilização das terras (Península de Setúbal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Pág.3/5,,,,,,,,,,,,,,,,,,,,,,,
,,,LISBOA E VALE DO TEJO,Península de Setúbal,Alcochete,Almada,Barreiro,Moita,Montijo,Palmela,Seixal,Sesimbra,Setúbal,,,,,,,,,,,,,,,,,,,,,,,
Superfície Total,,expl (nº),"61,615","5,936",293,174,107,360,"1,208","2,755",104,383,552,,,,,,,,,,,,,,,,,,,,,,,
 ,,área (ha),"706,002","76,459","4,233",618,278,"2,130","21,195","29,746","1,163","9,266","7,830",,,,,,,,,,,,,,,,,,,,,,,
Superfície Agrícola Utilizada (SAU),,expl (nº),"60,545","5,800",283,163,105,350,"1,186","2,700",100,372,541,,,,,,,,,,,,,,,,,,,,,,,
 ,,área (ha),"447,863","56,106","3,675",538,241,"1,932","16,605","23,303",998,"2,604","6,210",,,,,,,,,,,,,,,,,,,,,,,
Terra arável,,expl (nº),"47,502","4,955",278,145,86,332,"1,089","2,150",74,345,456,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"207,721","24,172","1,984",437,137,"1,710","7,015","9,618",225,"1,069","1,977",,,,,,,,,,,,,,,,,,,,,,,
,Terra arável limpa,expl (nº),"47,330","4,937",278,145,86,332,"1,085","2,139",73,345,454,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"193,277","23,445","1,984",437,137,"1,710","6,622","9,470",184,"1,066","1,835",,,,,,,,,,,,,,,,,,,,,,,
,Culturas temporárias,expl (nº),"32,982","3,373",247,136,65,263,746,"1,307",55,260,294,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"161,393","17,644","1,544",426,88,"1,322","4,898","6,914",154,779,"1,519",,,,,,,,,,,,,,,,,,,,,,,
,Pousio (com e sem ajuda),expl (nº),"14,458","2,256",95,5,27,160,577,"1,067",18,165,142,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"29,133","5,606",435,10,48,385,"1,652","2,484",27,270,295,,,,,,,,,,,,,,,,,,,,,,,
,Horta familiar,expl (nº),"21,568","1,772",54,11,22,52,454,815,35,126,203,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"2,748",192,5,1,1,4,71,69,3,17,21,,,,,,,,,,,,,,,,,,,,,,,
,Culturas sob-coberto matas e florestas,expl (nº),368,33,- ,- ,- ,- ,10,18,1,1,3,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"14,445",726,- ,- ,- ,- ,393,148,... ,... ,142,,,,,,,,,,,,,,,,,,,,,,,
,Culturas temporárias,expl (nº),257,23,- ,- ,- ,- ,9,9,1,1,3,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"9,745",609,- ,- ,- ,- ,372,136,... ,... ,68,,,,,,,,,,,,,,,,,,,,,,,
,Pousio (com e sem ajuda),expl (nº),153,15,- ,- ,- ,- ,3,9,1,- ,2,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"4,697",117,- ,- ,- ,- ,21,12,... ,- ,... ,,,,,,,,,,,,,,,,,,,,,,,
Culturas permanentes,,expl (nº),"47,782","3,785",62,33,70,179,687,"2,018",53,239,444,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"117,590","10,248",39,45,24,70,"1,495","7,269",31,181,"1,094",,,,,,,,,,,,,,,,,,,,,,,
,Sem culturas sob-coberto,expl (nº),"45,206","3,711",61,32,63,170,668,"1,999",52,231,435,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"103,050","10,108",38,45,20,65,"1,466","7,215",29,174,"1,056",,,,,,,,,,,,,,,,,,,,,,,
,Com culturas temporárias,expl (nº),"6,428",147,- ,2,8,12,13,68,5,21,18,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"6,678",96,- ,... ,3,3,6,43,2,6,33,,,,,,,,,,,,,,,,,,,,,,,
,Com pousio (com e sem ajuda),expl (nº),"2,271",1,- ,- ,- ,- ,1,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"3,660",... ,- ,- ,- ,- ,... ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,
,Com horta familiar,expl (nº),"4,922",116,- ,1,3,2,22,56,11,11,10,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),649,13,- ,... ,o ,... ,3,8,o ,1,1,,,,,,,,,,,,,,,,,,,,,,,
,Com pastagens permanentes,expl (nº),"1,298",24,1,- ,- ,1,12,3,- ,- ,7,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"3,537",28,... ,- ,- ,... ,18,2,- ,- ,6,,,,,,,,,,,,,,,,,,,,,,,
Pastagens permanentes,,expl (nº),"4,553",594,19,27,44,55,133,144,20,74,78,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"122,541","21,687","1,652",55,81,151,"8,094","6,417",745,"1,354","3,138",,,,,,,,,,,,,,,,,,,,,,,
,Em terra limpa,expl (nº),"4,135",514,19,26,44,55,100,129,19,57,65,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"29,000","5,263",286,51,81,151,798,"1,333",558,"1,093",912,,,,,,,,,,,,,,,,,,,,,,,
,Sob-coberto de matas e florestas,expl (nº),573,110,4,1,- ,- ,39,23,3,22,18,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"93,553","16,427","1,366",... ,- ,- ,"7,298","5,084",187,261,"2,227",,,,,,,,,,,,,,,,,,,,,,,
Matas e florestas sem culturas sob-coberto,,expl (nº),"19,529",568,8,7,10,14,175,139,13,134,68,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"220,118","15,825",293,52,10,23,"3,722","4,168",113,"6,167","1,277",,,,,,,,,,,,,,,,,,,,,,,
Superfície Agrícola não utilizada,,expl (nº),"10,641",333,15,5,13,20,97,131,10,19,23,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"15,377","2,050",50,8,10,53,305,"1,439",12,67,106,,,,,,,,,,,,,,,,,,,,,,,
Outras superfícies,,expl (nº),"55,559","5,925",292,174,107,359,"1,206","2,750",104,382,551,,,,,,,,,,,,,,,,,,,,,,,
,,área (ha),"22,646","2,479",213,21,18,122,566,835,39,428,237,,,,,,,,,,,,,,,,,,,,,,,
"Fonte: INE, Recenseamento da Agricultura, 1999 - Lisboa e Vale do Tejo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
