Efectivo Animal (Página 11),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 11/12
,,,Penafiel,,Resende,,Ribeira da Pena,,Entre Douro e Vouga,,Arouca,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
Bovinos  ,,,828,"4,099",257,"1,145",465,"3,259","3,693","24,844","1,264","7,357"
Bovinos com menos de 1 ano,,,556,"1,427",172,357,323,913,"2,185","6,882",729,"1,874"
,Vitelos de carne (para abate < 1 ano),,145,328,108,240,39,140,285,663,38,56
,Outros vitelos,,426,"1,099",68,117,292,773,"1,949","6,219",695,"1,818"
,,Machos,369,784,30,50,204,368,"1,212","2,801",426,859
,,Fêmeas,100,315,47,67,199,405,"1,200","3,418",433,959
Bovinos de 1 a menos de 2 anos,,,334,"1,072",17,28,34,102,"1,143","4,121",294,890
,Machos,,282,753,5,6,17,19,589,"1,568",125,286
,Fêmeas reprodutoras,,49,281,13,22,15,78,599,"2,310",193,594
,Fêmeas não reprodutoras,,25,38,- ,- ,4,5,129,243,8,10
Bovinos de 2 anos e mais,,,428,"1,600",247,760,455,"2,244","2,797","13,841","1,056","4,593"
,Machos,,66,139,11,14,34,43,209,371,93,165
,Novilhas reprodutoras,,20,59,2,... ,58,236,281,879,123,277
,Novilhas não reprodutoras,,2,... ,1,... ,3,6,25,66,3,3
,Vacas leiteiras,,93,966,9,105,22,309,"1,770","10,113",344,"2,481"
,Outras vacas,,277,434,237,638,422,"1,650","1,043","2,412",720,"1,667"
SUÍNOS,,,"1,030","2,782",468,"1,121",320,865,"2,931","17,277","1,052","2,828"
,Suínos com menos de 20 kg de PV,,128,662,38,122,118,345,266,"3,798",53,511
,Fêmeas reprodutoras de 50 kg de PV e mais,,260,368,30,162,55,77,167,"2,038",57,174
,Outros suínos,,887,"1,752",427,837,218,443,"2,697","11,441","1,015","2,143"
OVINOS,,,388,"2,757",268,"2,330",42,940,910,"7,517",393,"3,453"
,Fêmeas reprodutoras,,383,"1,960",256,"1,565",39,828,900,"5,864",388,"2,664"
,Outros ovinos,,220,797,154,765,20,112,568,"1,653",221,789
CAPRINOS,,,122,522,45,410,89,"6,415",660,"6,418",271,"4,582"
,Fêmeas reprodutoras,,118,375,40,323,82,"5,717",631,"4,764",259,"3,362"
,Outros caprinos,,57,147,17,87,56,698,348,"1,654",150,"1,220"
EQUÍDEOS,,,77,156,56,81,47,51,63,164,22,41
,Gado equino,,47,117,42,65,21,22,59,159,21,40
,,Fêmeas reprodutoras,19,36,24,35,15,16,26,51,6,9
,,Outros equinos,37,81,22,30,6,6,45,108,16,31
,Gado asinino,,27,29,15,15,24,24,1,... ,1,... 
,Gado muar,,8,10,1,... ,5,5,4,4,- ,- 
COELHAS reprodutoras,,,739,"2,043",242,"1,011",293,757,"1,469","5,300",447,"1,198"
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,996,"13,911",364,"2,870",612,"4,489","2,839","509,156",921,"66,852"
,Galinhas poedeiras e reprodutoras,,"1,288","11,157",721,"6,049",685,"6,072","3,434","78,800","1,240","11,519"
,Perús,,37,218,29,77,8,28,192,"10,736",74,272
,"Patos, Gansos e pintadas",,204,"1,160",55,287,99,538,330,"11,935",92,327
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,65,"1,027",11,87,26,391,257,"2,202",125,"1,145"
,Número de cortiços povoadas,,9,15,1,... ,18,208,108,735,74,615
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
