Características da habitação do produtor singular (Página 3),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/3
Região Agrícola,,,Total de explorações,,,,,Total de explorações com produtor residente na exploração,,,,
,Nut III,,Total  ,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos,Total,Electricidade,Água Canalizada,Instalação Sanitária,Electrodomésticos
,,Concelho,idade da habitação >50 anos,,,,,,,,,
Trás os Montes,,,"28,118","27,788","27,104","24,678","27,445","2,513","2,457","2,401","2,330","2,449"
,Douro,,"12,537","12,399","12,048","11,626","12,259","1,765","1,735","1,675","1,656","1,728"
,,Alijó,"1,334","1,319","1,309","1,239","1,302",67,63,61,60,62
,,Armamar,600,597,597,571,594,52,51,52,48,50
,,Carrazeda de Ansiães,831,816,801,724,803,16,16,16,15,16
,,Freixo de Espada à Cinta,290,287,288,275,283,4,4,4,4,4
,,Lamego,952,947,867,875,942,377,375,359,357,375
,,Mesão Frio,275,269,263,258,265,110,105,105,105,105
,,Moimenta da Beira,387,384,377,364,375,26,25,25,24,24
,,Penedono,299,294,289,276,286,30,27,26,25,27
,,Peso da Régua,672,668,580,627,664,261,260,244,248,259
,,Sabrosa,718,711,711,685,706,69,68,68,64,68
,,Santa Marta de Penaguião,649,641,635,610,640,208,207,202,198,207
,,São João da Pesqueira,762,757,753,736,749,36,35,35,35,35
,,Sernancelhe,361,354,345,316,351,33,30,25,26,29
,,Tabuaço,491,488,483,471,483,28,28,28,27,28
,,Tarouca,360,354,327,324,352,77,76,70,71,75
,,Torre de Moncorvo,604,590,579,518,579,25,24,25,25,24
,,Vila Flor,646,640,632,607,628,5,5,5,5,5
,,Vila Nova de Foz Côa,808,796,800,782,789,27,25,25,25,25
,,Vila Real,"1,498","1,487","1,412","1,368","1,468",314,311,300,294,310
,Alto Trás os Montes ,,"15,581","15,389","15,056","13,052","15,186",748,722,726,674,721
,,Alfândega da Fé,471,465,461,429,459,8,7,8,8,7
,,Boticas,647,633,630,458,617,15,11,11,10,10
,,Bragança,"1,667","1,649","1,637","1,470","1,637",105,103,103,94,103
,,Chaves,"2,381","2,352","2,300","1,979","2,318",279,269,272,255,268
,,Macedo de Cavaleiros,"1,338","1,329","1,315","1,181","1,315",33,33,33,32,33
,,Miranda do Douro,259,258,250,215,254,2,2,2,1,2
,,Mirandela,"1,401","1,388","1,384","1,208","1,375",30,29,27,26,29
,,Mogadouro,758,748,702,610,736,6,6,6,6,6
,,Montalegre,"1,612","1,584","1,524","1,265","1,556",38,36,35,31,36
,,Murça,465,463,455,434,453,5,5,5,5,5
,,Valpaços,"1,839","1,816","1,745","1,519","1,801",83,80,80,74,81
,,Vila Pouca de Aguiar,975,962,930,845,945,131,128,131,120,128
,,Vimioso,400,391,383,361,386,2,2,2,2,2
,,Vinhais,"1,368","1,351","1,340","1,078","1,334",11,11,11,10,11
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
