Efectivo animal (Página 6),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 6/7
,,,Chaves,,Macedo de Cavaleiros,,Miranda do Douro,,Mirandela,,Mogadouro,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
Bovinos  ,,,973,"5,837",399,"2,659",502,"5,699",159,726,604,"9,774"
Bovinos com menos de 1 ano,,,624,"1,990",243,"1,090",412,"1,725",89,272,502,"2,717"
,Vitelos de carne (para abate < 1 ano),,449,"1,464",201,924,354,"1,281",70,217,313,"1,242"
,Outros vitelos,,210,526,53,166,172,444,23,55,317,"1,475"
,,Machos,102,219,35,107,29,70,13,30,141,418
,,Fêmeas,144,307,26,59,159,374,18,25,279,"1,057"
Bovinos de 1 a menos de 2 anos,,,120,431,47,192,202,515,39,142,244,"1,043"
,Machos,,33,41,16,61,17,30,11,40,29,74
,Fêmeas reprodutoras,,85,369,29,108,187,466,27,97,228,954
,Fêmeas não reprodutoras,,9,21,9,23,7,19,4,5,5,15
Bovinos de 2 anos e mais,,,755,"3,416",343,"1,377",482,"3,459",110,312,570,"6,014"
,Machos,,21,29,28,42,31,34,9,11,45,48
,Novilhas reprodutoras,,69,245,91,341,54,218,24,79,94,351
,Novilhas não reprodutoras,,2,... ,8,34,4,13,1,... ,2,... 
,Vacas leiteiras,,390,"2,219",110,330,215,"1,562",38,114,440,"4,601"
,Outras vacas,,359,919,194,630,283,"1,632",48,107,175,"1,011"
SUÍNOS,,,"2,142","8,232",788,"2,341",355,"1,967",802,"4,169",262,966
,Suínos com menos de 20 kg de PV,,309,"1,606",177,640,40,473,164,840,21,174
,Fêmeas reprodutoras de 50 kg de PV e mais,,158,529,110,223,16,284,74,336,30,118
,Outros suínos,,"1,956","6,097",609,"1,478",325,"1,210",706,"2,993",242,674
OVINOS,,,413,"18,281",264,"26,036",247,"24,604",334,"25,279",258,"26,043"
,Fêmeas reprodutoras,,367,"15,244",242,"21,479",231,"19,117",314,"22,471",254,"22,335"
,Outros ovinos,,239,"3,037",164,"4,557",185,"5,487",211,"2,808",236,"3,708"
CAPRINOS,,,285,"1,235",90,"4,548",22,925,186,"3,214",113,"7,223"
,Fêmeas reprodutoras,,279,"1,083",86,"4,014",22,793,182,"2,967",112,"6,251"
,Outros caprinos,,49,152,49,534,14,132,63,247,95,972
EQUÍDEOS,,,"2,605","3,056","1,414","1,920",887,"1,316","1,695","2,135","1,406","2,164"
,Gado equino,,"1,213","1,354",137,151,36,40,187,238,91,96
,,Fêmeas reprodutoras,478,513,54,57,7,9,33,36,19,19
,,Outros equinos,773,841,85,94,29,31,158,202,73,77
,Gado asinino,,"1,033","1,219",755,997,772,"1,136",678,811,833,"1,094"
,Gado muar,,447,483,628,772,127,140,925,"1,086",759,974
COELHAS reprodutoras,,,"1,331","4,496",422,"1,185",294,891,285,"3,565",307,"1,698"
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,"2,766","30,766",869,"8,545",775,"7,009",929,"10,712",651,"2,919"
,Galinhas poedeiras e reprodutoras,,"3,740","25,812","1,451","9,253","1,124","47,932","1,771","12,827","1,100","7,679"
,Perús,,164,591,111,393,69,201,229,829,79,323
,"Patos, Gansos e pintadas",,798,"5,219",397,"2,113",124,740,506,"3,194",113,631
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,120,"2,995",43,939,89,843,86,"6,384",79,"1,538"
,Número de cortiços povoadas,,36,215,11,104,35,99,21,59,25,102
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
