"Produtor singular segundo a OTE e as Classes de Idade  (Total e Pinhal Interior Sul, página 1)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 1/10
Região Agrária,,,Total,Cereais Plantas olea./prot.,Culturas agrícolas diversas,Horticultura,Viticultura,Fruticultura,Olivicultura,Culturas permanentes diversas,Bovinos de leite,Bovinos para gado/carne
Nut III,,,,,,,,,,,,
Concelho,,,nº de indivíduos,,,,,,,,,
BEIRA INTERIOR,,,,,,,,,,,,
,,Total,"47,939",386,"1,433",507,"4,140","1,182","8,706","5,912",663,406
,,15 - 24,96,1,2,- ,12,4,13,6,1,5
,,25 - 34,"1,063",19,56,8,90,54,136,89,32,36
,,35 - 44,"4,192",58,168,50,364,146,485,391,99,99
,,45 - 54,"7,554",67,264,90,684,251,"1,220",929,131,85
,,55 - 64,"12,198",106,339,142,995,290,"1,899","1,478",211,91
,,>= 65,"22,836",135,604,217,"1,995",437,"4,953","3,019",189,90
Pinhal Interior Sul,,,,,,,,,,,,
,,Total,"7,888",2,28,5,21,50,"2,441",624,13,11
,,15 - 24,6,- ,- ,- ,- ,1,1,- ,- ,- 
,,25 - 34,106,- ,3,- ,1,1,37,4,- ,- 
,,35 - 44,542,1,4,1,- ,5,134,45,3,1
,,45 - 54,"1,204",- ,4,1,6,6,347,91,3,2
,,55 - 64,"1,940",1,6,2,4,20,487,154,4,4
,,>= 65,"4,090",- ,11,1,10,17,"1,435",330,3,4
,Mação,,,,,,,,,,,
,,Total,"1,424",1,8,1,11,9,481,170,- ,2
,,15 - 24,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,18,- ,1,- ,- ,- ,8,1,- ,- 
,,35 - 44,78,1,3,- ,- ,1,25,3,- ,- 
,,45 - 54,154,- ,- ,- ,2,1,58,17,- ,- 
,,55 - 64,325,- ,- ,- ,3,4,87,44,- ,2
,,>= 65,849,- ,4,1,6,3,303,105,- ,- 
,Oleiros,,,,,,,,,,,
,,Total,"1,603",- ,4,- ,1,10,638,58,- ,1
,,15 - 24,1,- ,- ,- ,- ,- ,1,- ,- ,- 
,,25 - 34,19,- ,- ,- ,- ,- ,10,- ,- ,- 
,,35 - 44,107,- ,- ,- ,- ,1,36,7,- ,- 
,,45 - 54,270,- ,2,- ,1,2,110,13,- ,- 
,,55 - 64,397,- ,2,- ,- ,6,117,12,- ,1
,,>= 65,809,- ,- ,- ,- ,1,364,26,- ,- 
,Proença-a-Nova,,,,,,,,,,,
,,Total,"1,820",1,3,2,4,20,497,231,- ,4
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,23,- ,1,- ,- ,- ,8,2,- ,- 
,,35 - 44,152,- ,1,- ,- ,2,33,25,- ,- 
,,45 - 54,302,- ,- ,1,2,2,72,34,- ,1
,,55 - 64,439,1,- ,1,1,6,111,55,- ,- 
,,>= 65,903,- ,1,- ,1,10,273,115,- ,3
,Sertã,,,,,,,,,,,
,,Total,"2,521",- ,12,2,4,9,682,124,12,3
,,15 - 24,3,- ,- ,- ,- ,1,- ,- ,- ,- 
,,25 - 34,44,- ,1,- ,1,1,11,1,- ,- 
,,35 - 44,181,- ,- ,1,- ,1,33,7,3,1
,,45 - 54,412,- ,2,- ,1,1,96,19,2,- 
,,55 - 64,652,- ,3,1,- ,3,146,34,4,1
,,>= 65,"1,229",- ,6,- ,2,2,396,63,3,1
,Vila de Rei,,,,,,,,,,,
,,Total,520,- ,1,- ,1,2,143,41,1,1
,,15 - 24,1,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,25 - 34,2,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,35 - 44,24,- ,- ,- ,- ,- ,7,3,- ,- 
,,45 - 54,66,- ,- ,- ,- ,- ,11,8,1,1
,,55 - 64,127,- ,1,- ,- ,1,26,9,- ,- 
,,>= 65,300,- ,- ,- ,1,1,99,21,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
,,,,,,,,,,,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
