Explorações segundo o Número de Ovinos,,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrária,,,,Total,Classes do número de animais,,,,,,
Nut III,,,,,,,,,,,
Concelho,,,,,1 a 9,10 a 19,20 a 49,50 a 99,100 a 199,200 a 499,> = 500
BEIRA INTERIOR,,,expl (nº),"8,022","3,487","1,058","1,240","1,001",723,376,137
,,,efect (nº),"453,786","13,134","14,206","39,400","69,453","98,120","111,970","107,503"
,Pinhal Interior Sul ,,expl (nº),754,572,108,53,14,7,- ,- 
,,,efect (nº),"6,674","2,062","1,365","1,543",848,856,- ,- 
,,Mação,expl (nº),124,79,19,18,5,3,- ,- 
,,,efect (nº),"1,786",286,241,553,323,383,- ,- 
,,Oleiros,expl (nº),103,90,11,2,- ,- ,- ,- 
,,,efect (nº),503,316,126,... ,- ,- ,- ,- 
,,Proença-a-Nova,expl (nº),170,130,24,13,2,1,- ,- 
,,,efect (nº),"1,370",468,296,391,... ,... ,- ,- 
,,Sertã,expl (nº),314,239,46,19,7,3,- ,- 
,,,efect (nº),"2,762",872,605,502,415,368,- ,- 
,,Vila de Rei,expl (nº),43,34,8,1,- ,- ,- ,- 
,,,efect (nº),253,120,97,... ,- ,- ,- ,- 
,Serra da Estrela,,expl (nº),"1,023",424,104,201,189,88,15,2
,,,efect (nº),"39,781","1,665","1,349","6,604","13,348","11,275","4,162",... 
,,Fornos de Algodres,expl (nº),198,21,29,87,42,17,2,- 
,,,efect (nº),"8,664",100,405,"2,760","2,872","2,060",... ,- 
,,Gouveia,expl (nº),238,76,16,36,60,45,5,- 
,,,efect (nº),"13,433",264,191,"1,224","4,317","5,735","1,702",- 
,,Seia,expl (nº),587,327,59,78,87,26,8,2
,,,efect (nº),"17,684","1,301",753,"2,620","6,159","3,480","1,993",... 
,Beira Interior Norte,,expl (nº),"2,747",841,363,496,542,380,116,9
,,,efect (nº),"152,377","2,981","5,022","16,305","37,940","51,058","31,774","7,297"
,,Almeida,expl (nº),227,71,29,33,30,39,25,- 
,,,efect (nº),"16,213",225,390,"1,047","2,034","5,447","7,070",- 
,,Celorico da Beira,expl (nº),329,23,19,87,121,66,11,2
,,,efect (nº),"25,272",116,267,"3,137","8,232","9,119","2,826",... 
,,Figueira de Castelo Rodrigo,expl (nº),267,10,16,41,77,81,36,6
,,,efect (nº),"33,124",64,216,"1,401","5,714","10,948","9,689","5,092"
,,Guarda,expl (nº),610,231,109,129,93,39,8,1
,,,efect (nº),"21,268",850,"1,502","4,156","6,387","5,358","2,385",... 
,,Manteigas,expl (nº),29,12,2,5,9,- ,1,- 
,,,efect (nº),"1,049",54,... ,172,585,- ,... ,- 
,,Meda,expl (nº),149,36,14,20,43,31,5,- 
,,,efect (nº),"9,282",114,191,620,"3,002","4,000","1,355",- 
,,Pinhel,expl (nº),253,104,27,27,43,46,6,- 
,,,efect (nº),"12,466",296,347,807,"3,053","6,245","1,718",- 
,,Sabugal,expl (nº),587,270,110,91,63,38,15,- 
,,,efect (nº),"18,760","1,005","1,527","2,723","4,494","4,830","4,181",- 
,,Trancoso,expl (nº),296,84,37,63,63,40,9,- 
,,,efect (nº),"14,943",257,552,"2,242","4,439","5,111","2,342",- 
,Beira Interior Sul,,expl (nº),"2,140",928,320,325,149,130,181,107
,,,efect (nº),"190,552","3,874","4,264","9,872","10,059","18,654","57,502","86,327"
,,Castelo Branco,expl (nº),"1,058",492,170,154,66,48,84,44
,,,efect (nº),"80,447","1,985","2,261","4,701","4,518","7,260","24,859","34,863"
,,Idanha-a-Nova,expl (nº),696,271,94,101,48,50,76,56
,,,efect (nº),"87,954","1,246","1,254","3,046","3,252","6,778","26,139","46,239"
,,Penamacor,expl (nº),211,83,26,40,27,18,10,7
,,,efect (nº),"14,376",309,350,"1,240","1,764","2,479","3,009","5,225"
,,Vila Velha de Ródão,expl (nº),175,82,30,30,8,14,11,- 
,,,efect (nº),"7,775",334,399,885,525,"2,137","3,495",- 
,Cova da Beira,,expl (nº),"1,358",722,163,165,107,118,64,19
,,,efect (nº),"64,402","2,552","2,206","5,076","7,258","16,277","18,532","12,501"
,,Belmonte,expl (nº),154,52,16,26,23,24,11,2
,,,efect (nº),"10,464",172,217,792,"1,556","3,410","2,724",... 
,,Covilhã,expl (nº),356,205,44,34,19,32,17,5
,,,efect (nº),"15,475",707,586,"1,001","1,241","4,394","4,698","2,848"
,,Fundão,expl (nº),848,465,103,105,65,62,36,12
,,,efect (nº),"38,463","1,673","1,403","3,283","4,461","8,473","11,110","8,060"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,
