"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Página 1)",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 1/4
,,,Trás os Montes,Douro,Alijó,Armamar,Carrazeda de Ansiães,Freixo de Espada à Cinta,Lamego,Mesão Frio,Moimenta da  Beira
Explorações agrícolas,,expl. (nº),"70,006","31,721","2,922","1,280","1,909",957,"2,094",607,"1,302"
,,SAU (ha),"457,889","139,103","9,221","4,481","7,945","8,218","6,163","1,253","5,598"
,Sem SAU,expl. (nº),176,75,2,1,1,2,9,1,7
,> 0 a < 1,expl. (nº),"9,918","7,622",930,362,303,81,831,341,136
,,SAU (ha),"5,946","4,443",546,219,195,58,449,177,80
,1 a < 2,expl. (nº),"15,022","8,237",811,367,536,181,520,129,361
,,SAU (ha),"21,502","11,681","1,159",521,766,262,725,178,510
,2 a < 5,expl. (nº),"21,184","9,248",815,338,663,302,478,84,497
,,SAU (ha),"68,639","29,160","2,505","1,052","2,124",983,"1,482",259,"1,574"
,5 a < 10,expl. (nº),"12,357","3,944",243,117,258,198,169,33,199
,,SAU (ha),"86,986","27,194","1,626",834,"1,778","1,407","1,181",231,"1,371"
,10 a < 20,expl. (nº),"7,194","1,665",72,71,96,96,56,11,80
,,SAU (ha),"99,550","22,669",963,982,"1,326","1,317",736,148,"1,068"
,20 a < 50,expl. (nº),"3,433",718,38,21,46,74,26,7,19
,,SAU (ha),"100,770","21,251","1,119",621,"1,303","2,171",772,182,503
,50 a < 100,expl. (nº),538,139,5,2,5,18,3,1,1
,,SAU (ha),"35,783","9,600",370,... ,330,"1,290",181,... ,... 
,>= 100,expl. (nº),184,73,6,1,1,5,2,- ,2
,,SAU (ha),"38,741","13,110",935,... ,... ,731,... ,- ,... 
Classes de dimensão económica (UDE),,expl. (nº),"69,978","31,717","2,922","1,280","1,909",957,"2,093",607,"1,302"
,,SAU (ha),"457,803","139,094","9,221","4,481","7,945","8,218","6,160","1,253","5,598"
,> 0 a < 2,expl. (nº),"35,701","16,583","1,572",660,942,357,"1,202",402,670
,,SAU (ha),"79,727","22,786","1,816",679,"1,450",643,"1,237",250,"1,206"
,2 a < 4,expl. (nº),"15,981","6,891",681,245,471,226,405,91,277
,,SAU (ha),"86,527","21,965","1,537",567,"1,536",919,"1,001",163,"1,028"
,4 a < 8,expl. (nº),"10,299","4,518",391,175,281,196,272,56,183
,,SAU (ha),"102,440","27,318","1,610",670,"1,568","1,527",964,194,"1,048"
,8 a < 16,expl. (nº),"5,304","2,265",172,100,137,105,118,34,112
,,SAU (ha),"90,849","24,918","1,224",702,"1,384","1,901","1,327",230,968
,16 a < 40,expl. (nº),"2,220","1,126",79,82,55,54,77,18,53
,,SAU (ha),"65,712","22,507","1,303","1,164","1,011","1,788",971,228,922
,40 a < 100,expl. (nº),391,272,18,15,21,18,17,5,7
,,SAU (ha),"22,163","12,059",634,452,785,"1,183",530,111,427
,> = 100,expl. (nº),82,62,9,3,2,1,2,1,- 
,,SAU (ha),"10,398","7,553","1,103",254,... ,... ,... ,... ,- 
OTE,,expl. (nº),"70,006","31,721","2,922","1,280","1,909",957,"2,094",607,"1,302"
,,SAU (ha),"457,889","139,103","9,221","4,481","7,945","8,218","6,163","1,253","5,598"
Cereais plantas olea./proteaginosas,,expl. (nº),178,37,1,1,5,1,2,1,2
,,SAU (ha),"1,631",122,... ,... ,27,... ,... ,... ,... 
Culturas agrícolas diversas,,expl. (nº),"1,453",428,25,7,7,- ,14,- ,61
,,SAU (ha),"7,223",994,41,12,38,- ,46,- ,113
Horticultura,,expl. (nº),153,52,3,- ,1,- ,7,- ,- 
,,SAU (ha),305,72,6,- ,... ,- ,26,- ,- 
Viticultura,,expl. (nº),"14,230","12,710","2,050",539,638,47,"1,248",559,96
,,SAU (ha),"46,212","42,426","6,370","1,740","2,365",297,"3,002","1,158",183
