Utilização das terras (Página 2),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 2/3
,,,Sabrosa,Santa Marta de Penaguião,São João da Pesqueira,Sernancelhe,Tabuaço,Tarouca,Torre de Moncorvo,Vila Flor,Vila Nova de Foz Côa,Vila Real
Superfície Total,,expl (nº),"1,445","1,493","2,221","1,156","1,306",926,"2,193","1,896","2,439","3,336"
 ,,área (ha),"7,478","4,822","18,666","8,638","8,269","2,964","27,204","16,266","22,570","16,527"
Superfície Agrícola Utilizada (SAU),,expl (nº),"1,443","1,492","2,219","1,154","1,303",924,"2,191","1,887","2,422","3,327"
 ,,área (ha),"4,734","3,706","12,636","4,924","4,517","2,185","17,169","10,490","16,716","11,094"
Terra arável,,expl (nº),"1,025",863,"1,388","1,116",980,850,"1,712","1,538","1,306","3,007"
,,área (ha),413,154,654,"1,759",480,690,"2,209","1,684",739,"2,585"
,Terra arável limpa,expl (nº),"1,025",863,"1,388","1,116",980,850,"1,712","1,538","1,305","3,006"
,,área (ha),413,154,654,"1,759",480,690,"2,209","1,684",736,"2,583"
,Culturas temporárias,expl (nº),416,160,495,"1,039",491,645,982,"1,075",370,"2,288"
,,área (ha),262,59,450,"1,483",361,598,"1,507","1,013",428,"2,239"
,Pousio (com e sem ajuda),expl (nº),185,54,141,261,128,52,367,548,99,376
,,área (ha),62,20,79,173,49,21,526,565,185,95
,Horta familiar,expl (nº),964,849,"1,298","1,094",912,764,"1,596","1,180","1,213","2,754"
,,área (ha),86,76,122,98,70,72,173,106,124,248
,Culturas sob-coberto matas e florestas,expl (nº),- ,- ,- ,- ,- ,- ,- ,- ,2,1
,,área (ha),- ,- ,- ,- ,- ,- ,- ,- ,... ,... 
,Culturas temporárias,expl (nº),- ,- ,- ,- ,- ,- ,- ,- ,- ,1
,,área (ha),- ,- ,- ,- ,- ,- ,- ,- ,- ,... 
,Pousio (com e sem ajuda),expl (nº),- ,- ,- ,- ,- ,- ,- ,- ,2,- 
,,área (ha),- ,- ,- ,- ,- ,- ,- ,- ,... ,- 
Culturas permanentes,,expl (nº),"1,353","1,487","2,214",984,"1,263",841,"2,176","1,865","2,405","2,583"
,,área (ha),"3,621","3,225","10,997","1,760","3,846","1,356","12,546","8,177","12,295","3,217"
,Sem culturas sob-coberto,expl (nº),"1,351","1,487","2,214",982,"1,261",828,"2,175","1,865","2,384","2,414"
,,área (ha),"3,611","3,221","10,984","1,737","3,831","1,342","12,447","8,151","12,067","3,022"
,Com culturas temporárias,expl (nº),17,6,35,45,15,49,165,59,32,382
,,área (ha),4,o ,10,18,8,14,64,28,14,91
,Com pousio (com e sem ajuda),expl (nº),- ,- ,- ,- ,- ,- ,1,- ,- ,14
,,área (ha),- ,- ,- ,- ,- ,- ,... ,- ,- ,1
,Com horta familiar,expl (nº),31,98,42,11,20,10,57,13,4,302
,,área (ha),2,4,2,o ,o ,o ,4,1,o ,16
,Com pastagens permanentes,expl (nº),12,- ,- ,9,43,2,2,- ,42,164
,,área (ha),4,- ,- ,2,6,... ,... ,- ,213,86
Pastagens permanentes,,expl (nº),135,11,178,600,182,231,591,477,312,"1,464"
,,área (ha),698,326,987,"1,406",184,137,"2,417",626,"3,683","5,292"
,Em terra limpa,expl (nº),127,8,178,600,182,226,588,476,307,"1,331"
,,área (ha),461,156,984,"1,392",184,136,"2,335",618,"3,439","3,592"
,Sob-coberto de matas e florestas,expl (nº),17,5,3,3,1,9,24,2,8,444
,,área (ha),236,170,3,14,... ,3,82,... ,243,"1,702"
Matas e florestas sem culturas sob-coberto,,expl (nº),833,517,513,834,643,430,871,936,278,"2,145"
,,área (ha),"2,046",910,"2,661","2,702","1,793",329,"2,926","3,703","1,626","4,122"
Superfície Agrícola não utilizada,,expl (nº),219,130,330,230,228,242,"1,455",650,903,576
,,área (ha),284,80,749,474,328,144,"7,046","1,982","3,745",323
Outras superfícies,,expl (nº),458,659,"1,143",404,469,627,473,371,504,"1,875"
,,área (ha),415,124,"2,618",538,"1,634",308,68,96,484,985
"Fonte: INE, Recenseamento da Agricultura, 1999 - Região Norte."
