Produtor singular segundo a dimensão económica e as classes de idade (Página 2),,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/3
Região Agrária,,,,Total,Classes de dimensão económica (UDE),,,,,,
,Nut III,,,,> 0 a < 2,2 a < 4,4 a < 8,8 a < 16,16 a < 40,40 a < 100,> = 100
,,Concelho,,,nº de indíviduos,,,,,,
,,Sabrosa,,,,,,,,,
,,,Total,"1,383",870,244,152,75,32,10,- 
,,,15 - 24,8,5,1,- ,1,1,- ,- 
,,,25 - 34,46,25,5,5,9,1,1,- 
,,,35 - 44,150,88,31,17,9,5,- ,- 
,,,45 - 54,303,183,52,44,16,6,2,- 
,,,55 - 64,360,220,78,33,13,12,4,- 
,,,>= 65,516,349,77,53,27,7,3,- 
,,Santa Marta de Penaguião,,,,,,,,,
,,,Total,"1,467",905,304,150,66,33,6,3
,,,15 - 24,1,- ,1,- ,- ,- ,- ,- 
,,,25 - 34,47,32,4,5,4,2,- ,- 
,,,35 - 44,187,124,30,23,5,4,1,- 
,,,45 - 54,341,226,71,26,13,2,1,2
,,,55 - 64,377,214,77,54,19,9,3,1
,,,>= 65,514,309,121,42,25,16,1,- 
,,São João da Pesqueira,,,,,,,,,
,,,Total,"2,150",873,488,413,228,122,25,1
,,,15 - 24,16,9,2,- ,2,3,- ,- 
,,,25 - 34,133,67,22,12,19,11,2,- 
,,,35 - 44,324,163,58,46,28,25,4,- 
,,,45 - 54,432,178,91,90,48,22,2,1
,,,55 - 64,502,161,129,101,68,35,8,- 
,,,>= 65,743,295,186,164,63,26,9,- 
,,Sernancelhe,,,,,,,,,
,,,Total,"1,152",648,295,135,56,15,3,- 
,,,15 - 24,6,4,1,- ,- ,1,- ,- 
,,,25 - 34,42,25,6,3,5,2,1,- 
,,,35 - 44,171,91,45,18,14,3,- ,- 
,,,45 - 54,203,104,50,28,16,5,- ,- 
,,,55 - 64,302,149,84,50,14,4,1,- 
,,,>= 65,428,275,109,36,7,- ,1,- 
,,Tabuaço,,,,,,,,,
,,,Total,"1,287",759,263,157,68,34,5,1
,,,15 - 24,5,3,- ,- ,1,1,- ,- 
,,,25 - 34,58,37,9,5,4,2,1,- 
,,,35 - 44,172,108,30,27,5,2,- ,- 
,,,45 - 54,216,113,46,35,9,12,1,- 
,,,55 - 64,315,170,81,34,20,9,1,- 
,,,>= 65,521,328,97,56,29,8,2,1
,,Tarouca,,,,,,,,,
,,,Total,921,573,201,89,37,18,2,1
,,,15 - 24,2,2,- ,- ,- ,- ,- ,- 
,,,25 - 34,30,15,7,4,1,3,- ,- 
,,,35 - 44,112,58,27,13,11,3,- ,- 
,,,45 - 54,186,99,45,26,8,6,2,- 
,,,55 - 64,269,165,62,27,11,3,- ,1
,,,>= 65,322,234,60,19,6,3,- ,- 
,,Torre de Moncorvo,,,,,,,,,
,,,Total,"2,174",764,575,492,224,95,18,6
,,,15 - 24,8,5,- ,1,1,1,- ,- 
,,,25 - 34,70,32,20,8,7,1,1,1
,,,35 - 44,188,66,51,39,22,7,3,- 
,,,45 - 54,402,148,91,74,56,26,5,2
,,,55 - 64,540,155,144,137,61,39,3,1
,,,>= 65,966,358,269,233,77,21,6,2
,,Vila Flor,,,,,,,,,
,,,Total,"1,841",842,438,301,176,74,9,1
,,,15 - 24,7,- ,1,1,3,2,- ,- 
,,,25 - 34,73,25,13,11,7,15,2,- 
,,,35 - 44,244,132,43,35,25,7,2,- 
,,,45 - 54,355,165,84,58,34,12,1,1
,,,55 - 64,496,191,130,104,57,12,2,- 
,,,>= 65,666,329,167,92,50,26,2,- 
,,Vila Nova de Foz Côa,,,,,,,,,
,,,Total,"2,321",871,558,499,275,101,13,4
,,,15 - 24,10,3,4,- ,- ,3,- ,- 
,,,25 - 34,70,25,10,8,20,6,1,- 
,,,35 - 44,200,72,44,25,42,15,2,- 
,,,45 - 54,411,183,76,86,47,19,- ,- 
,,,55 - 64,592,191,149,147,73,22,7,3
,,,>= 65,"1,038",397,275,233,93,36,3,1
,,Vila Real,,,,,,,,,
,,,Total,"3,274","2,239",642,247,97,42,6,1
,,,15 - 24,10,7,2,- ,1,- ,- ,- 
,,,25 - 34,109,60,18,14,12,5,- ,- 
,,,35 - 44,350,211,86,27,14,10,2,- 
,,,45 - 54,718,467,147,72,22,7,2,1
,,,55 - 64,866,580,185,68,23,9,1,- 
,,,>= 65,"1,221",914,204,66,25,11,1,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,
