Efectivo Animal (Página 3),,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/12
,,,Viana do Castelo,,Vila Nova de Cerveira,,Cávado,,Amares,,Barcelos,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
Bovinos  ,,,"1,888","8,758",188,"1,387","7,823","85,097",407,"1,961","3,217","55,076"
Bovinos com menos de 1 ano,,,"1,009","2,287",86,370,"5,099","23,093",185,417,"2,484","14,302"
,Vitelos de carne (para abate < 1 ano),,96,172,16,84,"1,149","2,765",162,358,194,613
,Outros vitelos,,930,"2,115",80,286,"4,121","20,328",27,59,"2,383","13,689"
,,Machos,543,"1,141",35,74,"2,247","7,658",7,9,"1,367","5,132"
,,Fêmeas,542,974,67,212,"3,012","12,670",23,50,"1,769","8,557"
Bovinos de 1 a menos de 2 anos,,,768,"2,122",55,287,"3,112","14,966",34,166,"1,877","10,694"
,Machos,,432,"1,188",17,48,"1,087","4,185",3,15,694,"2,877"
,Fêmeas reprodutoras,,331,661,39,222,"2,157","10,234",30,145,"1,358","7,571"
,Fêmeas não reprodutoras,,135,273,9,17,272,547,4,6,98,246
Bovinos de 2 anos e mais,,,"1,500","4,349",157,730,"6,271","47,038",395,"1,378","2,394","30,080"
,Machos,,119,227,5,6,237,471,10,15,102,220
,Novilhas reprodutoras,,134,222,7,34,796,"2,993",17,65,445,"1,671"
,Novilhas não reprodutoras,,29,36,- ,- ,48,100,- ,- ,18,45
,Vacas leiteiras,,"1,096","3,247",73,533,"2,385","34,862",15,406,"1,642","26,790"
,Outras vacas,,437,617,89,157,"3,623","8,612",378,892,647,"1,354"
SUÍNOS,,,718,"1,586",121,232,"4,455","14,755",286,"5,722","1,258","2,528"
,Suínos com menos de 20 kg de PV,,67,194,9,18,813,"4,017",73,"1,753",99,353
,Fêmeas reprodutoras de 50 kg de PV e mais,,39,113,3,5,"1,320","2,641",131,798,98,188
,Outros suínos,,651,"1,279",113,209,"3,090","8,097",159,"3,171","1,138","1,987"
OVINOS,,,347,"2,585",205,"1,947","1,292","11,105",136,990,238,"1,729"
,Fêmeas reprodutoras,,320,"1,745",203,"1,610","1,203","8,841",130,804,221,"1,251"
,Outros ovinos,,214,840,147,337,620,"2,264",67,186,120,478
CAPRINOS,,,167,"1,038",68,423,538,"8,643",42,502,140,439
,Fêmeas reprodutoras,,136,676,67,364,486,"7,001",37,412,119,295
,Outros caprinos,,107,362,39,59,246,"1,642",18,90,60,144
EQUÍDEOS,,,77,255,24,58,445,"1,109",47,128,102,214
,Gado equino,,76,253,24,56,391,"1,021",35,108,92,202
,,Fêmeas reprodutoras,26,65,17,31,233,549,18,51,38,54
,,Outros equinos,67,188,17,25,254,472,27,57,78,148
,Gado asinino,,2,... ,- ,- ,47,66,10,11,8,9
,Gado muar,,- ,- ,1,... ,18,22,6,9,3,3
COELHAS reprodutoras,,,664,"2,243",161,490,"5,009","20,355",420,"2,200","1,692","6,636"
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,"1,637","176,048",303,"2,591","8,339","268,605",604,"112,633","3,069","87,503"
,Galinhas poedeiras e reprodutoras,,"1,984","33,876",326,"4,064","8,915","263,514",670,"159,126","3,089","37,712"
,Perús,,172,772,30,211,419,"1,843",32,136,179,763
,"Patos, Gansos e pintadas",,761,"20,092",128,"1,090","1,884","18,031",170,"5,277",589,"3,887"
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,117,993,44,360,688,"2,813",65,456,188,572
,Número de cortiços povoadas,,11,29,12,46,87,220,3,5,17,37
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
