"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Página 3)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 3/6
,,,Fafe,Guimarães,Póvoa de Lanhoso,Santo Tirso,Trofa,Vieira do Minho,Vila Nova de Famalicão,Vizela,Grande Porto,Espinho
Explorações agrícolas,,expl. (nº),"2,032","1,777","1,058",816,338,"1,197","1,728",205,"4,606",35
,,SAU (ha),"4,679","5,483","2,790","2,658","1,591","4,908","6,381",530,"16,159",53
,Sem SAU,expl. (nº),11,4,8,3,3,4,6,- ,21,- 
,> 0 a < 1,expl. (nº),304,396,227,206,38,298,286,57,"1,244",13
,,SAU (ha),187,228,128,121,23,166,166,32,645,5
,1 a < 2,expl. (nº),863,508,397,243,67,421,548,65,"1,233",12
,,SAU (ha),"1,182",703,535,327,95,574,739,92,"1,680",17
,2 a < 5,expl. (nº),687,600,320,224,109,354,494,55,"1,072",9
,,SAU (ha),"2,030","1,874",946,674,339,"1,056","1,538",164,"3,344",25
,5 a < 10,expl. (nº),140,190,73,85,77,92,243,20,632,1
,,SAU (ha),910,"1,276",478,566,535,607,"1,657",129,"4,468",... 
,10 a < 20,expl. (nº),23,60,21,40,42,16,136,7,354,- 
,,SAU (ha),278,808,300,520,533,207,"1,781",93,"4,667",- 
,20 a < 50,expl. (nº),4,18,11,15,2,2,14,1,50,- 
,,SAU (ha),95,530,322,452,... ,... ,423,... ,"1,357",- 
,50 a < 100,expl. (nº),- ,1,1,- ,- ,2,1,- ,- ,- 
,,SAU (ha),- ,... ,... ,- ,- ,... ,... ,- ,- ,- 
,>= 100,expl. (nº),- ,- ,- ,- ,- ,8,- ,- ,- ,- 
,,SAU (ha),- ,- ,- ,- ,- ,"2,133",- ,- ,- ,- 
Classes de dimensão económica (UDE),,expl. (nº),"2,032","1,777","1,058",816,338,"1,197","1,724",205,"4,605",35
,,SAU (ha),"4,679","5,483","2,790","2,658","1,591","4,908","6,365",530,"16,159",53
,> 0 a < 2,expl. (nº),616,336,281,195,46,454,421,49,974,11
,,SAU (ha),697,231,224,151,59,479,448,32,812,12
,2 a < 4,expl. (nº),832,563,403,255,79,456,520,81,"1,037",13
,,SAU (ha),"1,527",830,655,351,139,977,910,127,"1,418",11
,4 a < 8,expl. (nº),436,482,258,184,60,219,322,40,894,9
,,SAU (ha),"1,449","1,436",796,537,173,890,"1,064",110,"1,926",23
,8 a < 16,expl. (nº),113,238,68,91,40,48,181,21,676,2
,,SAU (ha),674,"1,177",416,456,226,651,934,106,"2,306",... 
,16 a < 40,expl. (nº),29,113,33,68,81,17,174,10,623,- 
,,SAU (ha),252,975,288,648,620,"1,836","1,400",87,"4,282",- 
,40 a < 100,expl. (nº),5,36,12,21,31,3,99,4,362,- 
,,SAU (ha),77,594,258,460,375,76,"1,369",67,"4,595",- 
,> = 100,expl. (nº),1,9,3,2,1,- ,7,- ,39,- 
,,SAU (ha),... ,248,157,... ,... ,- ,238,- ,822,- 
OTE,,expl. (nº),"2,032","1,777","1,058",816,338,"1,197","1,728",205,"4,606",35
,,SAU (ha),"4,679","5,483","2,790","2,658","1,591","4,908","6,381",530,"16,159",53
Cereais plantas olea./proteaginosas,,expl. (nº),2,1,3,5,2,5,23,- ,36,1
,,SAU (ha),... ,... ,5,25,... ,5,72,- ,116,... 
Culturas agrícolas diversas,,expl. (nº),234,131,93,64,39,44,220,13,370,5
,,SAU (ha),472,323,202,283,121,74,637,26,978,7
Horticultura,,expl. (nº),16,64,7,8,5,2,34,4,"1,230",8
,,SAU (ha),23,87,11,9,12,... ,50,2,"1,495",8
Viticultura,,expl. (nº),89,220,92,104,10,131,145,29,116,- 
,,SAU (ha),209,774,275,325,6,109,650,78,196,- 
Fruticultura,,expl. (nº),2,11,6,9,1,- ,17,2,80,1
,,SAU (ha),... ,56,83,24,... ,- ,56,... ,245,... 
Olivicultura,,expl. (nº),- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,SAU (ha),- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
Culturas permanentes diversas,,expl. (nº),6,54,21,34,4,13,35,5,38,- 
,,SAU (ha),19,193,70,84,18,24,80,35,112,- 
Bovinos de leite,,expl. (nº),9,62,22,57,124,5,258,5,974,2
,,SAU (ha),112,738,331,576,972,80,"2,256",55,"8,528",... 
Bovinos para gado/carne,,expl. (nº),34,24,14,13,13,73,126,3,187,1
,,SAU (ha),122,99,71,48,48,249,422,5,781,... 
Bovinos para leite/gado/carne,,expl. (nº),- ,3,2,3,3,- ,8,1,71,- 
,,SAU (ha),- ,59,... ,14,11,- ,46,... ,269,- 
Ovinos/caprinos/out. herbívoros,,expl. (nº),47,7,23,10,5,67,12,2,52,- 
,,SAU (ha),94,8,61,33,14,"2,469",46,... ,103,- 
Granívoros,,expl. (nº),7,13,2,3,2,6,3,- ,18,- 
,,SAU (ha),5,27,... ,o ,... ,1,16,- ,24,- 
Policultura,,expl. (nº),992,853,520,330,69,411,506,103,899,13
,,SAU (ha),"2,202","2,258","1,042",721,161,710,"1,062",214,"1,859",23
Polipecuária-herbívoros,,expl. (nº),298,161,124,75,25,280,160,19,184,2
,,SAU (ha),735,373,300,216,101,794,387,38,592,... 
Polipecuária-granívoros,,expl. (nº),5,9,3,2,1,2,6,- ,22,- 
,,SAU (ha),7,22,6,... ,... ,... ,3,- ,36,- 
Agricultura geral e herbívoros,,expl. (nº),183,76,71,49,23,28,84,5,193,1
,,SAU (ha),442,200,198,122,67,98,219,9,542,... 
Culturas diversas e gado,,expl. (nº),108,88,55,50,12,130,87,14,135,1
,,SAU (ha),237,269,135,176,50,293,355,42,301,... 
Não classificadas,,expl. (nº),- ,- ,- ,- ,- ,- ,4,- ,1,- 
,,SAU (ha),- ,- ,- ,- ,- ,- ,16,- ,... ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Norte.",,,,,,,,,,,,
