Explorações segundo o número de ovinos,,,,,,,,,,
REGIÃO AGRÁRIA,,,Total,Classes de número de animais,,,,,,
Ilha / Concelho,,,,1 a 9,10 a 19,20 a 49,50 a 99,100 a 199,200 a 499,> = 500
AÇORES,,expl (nº),   845 ,   778 ,   37 ,   16 ,   6 ,   3 ,   5 ,- 
,,efect (nº),  4 951 ,  1 869 ,   496 ,   464 ,   404 ,   496 ,  1 222 ,- 
,Ilha de Santa Maria ( Vila do Porto ),expl (nº),   30 ,   19 ,   2 ,- ,   3 ,   3 ,   3 ,- 
,,efect (nº),  1 575 ,   44 ,... ,- ,   204 ,   496 ,   800 ,- 
,Ilha de São Miguel,expl (nº),   184 ,   181 ,   1 ,   1 ,- ,- ,   1 ,- 
,,efect (nº),   628 ,   384 ,... ,... ,- ,- ,... ,- 
,Lagoa,expl (nº),   13 ,   13 ,- ,- ,- ,- ,- ,- 
,,efect (nº),   23 ,   23 ,- ,- ,- ,- ,- ,- 
,Nordeste,expl (nº),   12 ,   12 ,- ,- ,- ,- ,- ,- 
,,efect (nº),   23 ,   23 ,- ,- ,- ,- ,- ,- 
,Ponta Delgada,expl (nº),   95 ,   94 ,- ,   1 ,- ,- ,- ,- 
,,efect (nº),   234 ,   203 ,- ,... ,- ,- ,- ,- 
,Povoação,expl (nº),   18 ,   18 ,- ,- ,- ,- ,- ,- 
,,efect (nº),   35 ,   35 ,- ,- ,- ,- ,- ,- 
,Ribeira Grande,expl (nº),   37 ,   36 ,   1 ,- ,- ,- ,- ,- 
,,efect (nº),   94 ,   81 ,... ,- ,- ,- ,- ,- 
,Vila Franca do Campo,expl (nº),   9 ,   8 ,- ,- ,- ,- ,   1 ,- 
,,efect (nº),   219 ,   19 ,- ,- ,- ,- ,... ,- 
,Ilha Terceira,expl (nº),   254 ,   246 ,   6 ,   2 ,- ,- ,- ,- 
,,efect (nº),   649 ,   524 ,   82 ,... ,- ,- ,- ,- 
,Angra do Heroísmo,expl (nº),   192 ,   187 ,   3 ,   2 ,- ,- ,- ,- 
,,efect (nº),   483 ,   399 ,   41 ,... ,- ,- ,- ,- 
,Vila da Praia da Vitória,expl (nº),   62 ,   59 ,   3 ,- ,- ,- ,- ,- 
,,efect (nº),   166 ,   125 ,   41 ,- ,- ,- ,- ,- 
,Ilha da  Graciosa ( Santa Cruz da Graciosa ),expl (nº),   3 ,   1 ,- ,- ,   1 ,- ,   1 ,- 
,,efect (nº),   304 ,... ,- ,- ,... ,- ,... ,- 
,Ilha de São Jorge,expl (nº),   84 ,   81 ,   1 ,   2 ,- ,- ,- ,- 
,,efect (nº),   227 ,   163 ,... ,... ,- ,- ,- ,- 
,Calheta,expl (nº),   54 ,   52 ,   1 ,   1 ,- ,- ,- ,- 
,,efect (nº),   143 ,   99 ,... ,... ,- ,- ,- ,- 
,Velas,expl (nº),   30 ,   29 ,- ,   1 ,- ,- ,- ,- 
,,efect (nº),   84 ,   64 ,- ,... ,- ,- ,- ,- 
,Ilha do Pico,expl (nº),   108 ,   104 ,   4 ,- ,- ,- ,- ,- 
,,efect (nº),   341 ,   297 ,   44 ,- ,- ,- ,- ,- 
,Lajes do Pico,expl (nº),   44 ,   42 ,   2 ,- ,- ,- ,- ,- 
,,efect (nº),   147 ,   127 ,... ,- ,- ,- ,- ,- 
,Madalena,expl (nº),   37 ,   35 ,   2 ,- ,- ,- ,- ,- 
,,efect (nº),   119 ,   95 ,... ,- ,- ,- ,- ,- 
,São Roque do Pico,expl (nº),   27 ,   27 ,- ,- ,- ,- ,- ,- 
,,efect (nº),   75 ,   75 ,- ,- ,- ,- ,- ,- 
,Ilha do Faial ( Horta ),expl (nº),   37 ,   34 ,   2 ,   1 ,- ,- ,- ,- 
,,efect (nº),   151 ,   100 ,... ,... ,- ,- ,- ,- 
,Ilha das Flores,expl (nº),   137 ,   104 ,   21 ,   10 ,   2 ,- ,- ,- 
,,efect (nº),  1 050 ,   329 ,   283 ,   318 ,... ,- ,- ,- 
,Lajes das Flores,expl (nº),   71 ,   47 ,   15 ,   7 ,   2 ,- ,- ,- 
,,efect (nº),   724 ,   165 ,   211 ,   228 ,... ,- ,- ,- 
,Santa Cruz das Flores,expl (nº),   66 ,   57 ,   6 ,   3 ,- ,- ,- ,- 
,,efect (nº),   326 ,   164 ,   72 ,   90 ,- ,- ,- ,- 
,Ilha do Corvo ( Corvo ),expl (nº),   8 ,   8 ,- ,- ,- ,- ,- ,- 
,,efect (nº),   26 ,   26 ,- ,- ,- ,- ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Autónoma dos Açores",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
