Máquinas e equipamentos (Ilha do Pico - Laje do Pico),,,,,,,,,,,
,,máq (nº),   410 ,   276 ,   134 ,   27 ,   99 ,   29 ,   70 ,   66 ,   32 
Semeadores,,expl (nº),   80 ,   59 ,   21 ,   6 ,   19 ,   14 ,   5 ,   37 ,   11 
,,máq (nº),   80 ,   59 ,   21 ,   7 ,   19 ,   14 ,   5 ,   37 ,   11 
Plantadores/transplantadores,,expl (nº),   7 ,   7 ,- ,- ,   2 ,   2 ,- ,- ,- 
,,máq (nº),   7 ,   7 ,- ,- ,... ,... ,- ,- ,- 
Pulverizadores e polvilhadores,,expl (nº),   147 ,   103 ,   44 ,   5 ,   30 ,   12 ,   18 ,   25 ,   8 
,,máq (nº),   149 ,   104 ,   45 ,   6 ,   33 ,   15 ,   18 ,   26 ,   8 
Gadanheiras,,expl (nº),   243 ,   161 ,   82 ,   31 ,   51 ,   12 ,   39 ,   13 ,   5 
,,máq (nº),   245 ,   162 ,   83 ,   31 ,   53 ,   13 ,   40 ,   13 ,   5 
Colhedores de forragem,,expl (nº),   187 ,   133 ,   54 ,   11 ,   20 ,   11 ,   9 ,   32 ,   15 
,,máq (nº),   241 ,   168 ,   73 ,   13 ,   21 ,   11 ,   10 ,   34 ,   15 
Enfardadeiras,,expl (nº),   34 ,   23 ,   11 ,   3 ,   4 ,   3 ,   1 ,   1 ,   1 
,,máq (nº),   35 ,   24 ,   11 ,   3 ,   5 ,   4 ,... ,... ,... 
Ceifeiras-debulhadoras,,expl (nº),- ,- ,- ,- ,- ,- ,- ,- ,- 
,,máq (nº),- ,- ,- ,- ,- ,- ,- ,- ,- 
Secadores de cereais,,expl (nº),- ,- ,- ,- ,- ,- ,- ,- ,- 
,,máq (nº),- ,- ,- ,- ,- ,- ,- ,- ,- 
Viradores de feno,,expl (nº),   33 ,   24 ,   9 ,   2 ,   7 ,   4 ,   3 ,   2 ,   1 
,,máq (nº),   33 ,   24 ,   9 ,... ,   7 ,   4 ,   3 ,... ,... 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Autónoma dos Açores",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
