Máquinas e equipamentos (Ilha de São Miguel - Vila Franca do Campo),,,,,,,,,,,
,,,,,,,,,,,Pág. 1/3
,,,AÇORES,Ilha de Santa Maria (Vila Porto),Ilha de São Miguel,Lagoa,Nordeste,Ponta Delgada,Povoação,Ribeira Grande,Vila Franca do Campo
Explorações que utilizam tractores,,expl (nº),  11 536 ,   205 ,  4 828 ,   378 ,   545 ,  1 876 ,   334 ,  1 203 ,   492 
Máquinas pertencentes à exploração,,,,,,,,,,,
Tractores ( de rodas e de rasto),,expl (nº),  2 194 ,   27 ,   875 ,   71 ,   58 ,   416 ,   49 ,   222 ,   59 
,,máq (nº),  2 630 ,   34 ,  1 075 ,   76 ,   65 ,   526 ,   56 ,   278 ,   74 
,De menos de 20 c.v.,expl (nº),   80 ,   3 ,   18 ,   2 ,   1 ,   9 ,   1 ,   3 ,   2 
,,máq (nº),   83 ,   3 ,   19 ,... ,... ,   10 ,... ,   3 ,... 
,De 20 a menos de 34 c.v.,expl (nº),   91 ,   2 ,   14 ,   3 ,- ,   5 ,- ,   6 ,- 
,,máq (nº),   92 ,... ,   14 ,   3 ,- ,   5 ,- ,   6 ,- 
,De 34 a menos de 55 c.v.,expl (nº),   541 ,   10 ,   81 ,   9 ,   2 ,   36 ,   3 ,   25 ,   6 
,,máq (nº),   564 ,   10 ,   86 ,   9 ,... ,   39 ,   3 ,   27 ,   6 
,De 55 a menos de 82 c.v.,expl (nº),  1 458 ,   11 ,   721 ,   54 ,   51 ,   347 ,   40 ,   181 ,   48 
,,máq (nº),  1 677 ,   17 ,   835 ,   57 ,   53 ,   416 ,   44 ,   215 ,   50 
,De 82 a menos de 109 c.v,expl (nº),   160 ,   2 ,   95 ,   4 ,   5 ,   49 ,   7 ,   22 ,   8 
,,máq (nº),   187 ,... ,   111 ,   4 ,   6 ,   54 ,   8 ,   25 ,   14 
,De 109 c.v. e mais,expl (nº),   21 ,- ,   10 ,   1 ,   3 ,   2 ,- ,   2 ,   2 
,,máq (nº),   27 ,- ,   10 ,... ,   3 ,... ,- ,... ,... 
Motocultivadores,,expl (nº),  2 270 ,   43 ,   542 ,   98 ,   5 ,   226 ,   27 ,   154 ,   32 
,,máq (nº),  2 439 ,   48 ,   632 ,   114 ,   6 ,   263 ,   31 ,   179 ,   39 
Motoenxadas (motofresas),,expl (nº),   443 ,   6 ,   95 ,   18 ,   3 ,   32 ,- ,   39 ,   3 
,,máq (nº),   453 ,   6 ,   100 ,   18 ,   3 ,   37 ,- ,   39 ,   3 
Motoceifeiras (motogadanheiras),,expl (nº),   98 ,- ,   42 ,   14 ,   5 ,   14 ,   3 ,   6 ,- 
,,máq (nº),   105 ,- ,   44 ,   14 ,   5 ,   15 ,   4 ,   6 ,- 
Electrobomba/motobomba,,expl (nº),   432 ,   8 ,   191 ,   11 ,- ,   140 ,   3 ,   14 ,   23 
,,máq (nº),   549 ,   10 ,   294 ,   12 ,- ,   225 ,   3 ,   19 ,   35 
Distribuidores de adubos e correctivos,,expl (nº),  1 242 ,   6 ,   533 ,   43 ,   27 ,   256 ,   31 ,   146 ,   30 
,,máq (nº),  1 286 ,   7 ,   553 ,   44 ,   27 ,   263 ,   32 ,   155 ,   32 
