Actividade remunerada exterior à exploração da população agrícola familiar (Alto Alentejo - Arronches),,,,,,,,,,,,
,,,,,,,,,,,,Pág 1/5
,,,ALENTEJO,Alentejo Litoral,Alcácer do Sal,Grândola,Odemira,Santiago do Cacém,Sines,Alto Alentejo,Alter do Chão,Arronches
População agrícola familiar,,,  91 678 ,  15 147 ,  2 482 ,  2 602 ,  5 058 ,  4 387 ,   618 ,  26 936 ,   778 ,  1 154 
,Actividade exterior - principal,,  26 262 ,  4 217 ,   877 ,   703 ,  1 208 ,  1 262 ,   167 ,  7 474 ,   178 ,   327 
,,"Agric, prod. animal, caça e activ. seviços relacionados",  4 793 ,   680 ,   198 ,   86 ,   221 ,   157 ,   18 ,  1 038 ,   37 ,   65 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",   491 ,   231 ,   31 ,   62 ,   93 ,   44 ,   1 ,   155 ,- ,   3 
,,"Pesca, aquacultura e activ. seviços relacionados",   111 ,   71 ,   58 ,   1 ,   3 ,   3 ,   6 ,   19 ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,   610 ,   54 ,   19 ,   6 ,   11 ,   15 ,   3 ,   278 ,   1 ,   6 
,,Outras indústrias,  2 356 ,   244 ,   44 ,   33 ,   35 ,   120 ,   12 ,   768 ,   18 ,   29 
,,"Prod. e distribuição de  electricidade, gás e água",   203 ,   37 ,   9 ,- ,   14 ,   14 ,- ,   78 ,- ,   2 
,,Construção,  2 571 ,   587 ,   109 ,   81 ,   221 ,   156 ,   20 ,   780 ,   12 ,   34 
,,Comércio por grosso e retalho,  3 328 ,   574 ,   95 ,   108 ,   161 ,   187 ,   23 ,   786 ,   26 ,   12 
,,Alojamento e restauração,   842 ,   252 ,   48 ,   54 ,   75 ,   73 ,   2 ,   153 ,   2 ,   2 
,,Administração pública,  2 971 ,   343 ,   55 ,   44 ,   106 ,   122 ,   16 ,  1 064 ,   37 ,   54 
,,Educação,  1 571 ,   204 ,   46 ,   37 ,   49 ,   63 ,   9 ,   436 ,   17 ,   17 
,,Saúde e acção social,  1 056 ,   125 ,   16 ,   19 ,   35 ,   53 ,   2 ,   355 ,   11 ,   18 
,,Outras,  5 359 ,   815 ,   149 ,   172 ,   184 ,   255 ,   55 ,  1 564 ,   17 ,   85 
,Actividade exterior - secundária,,   591 ,   167 ,   22 ,   48 ,   69 ,   25 ,   3 ,   71 ,   1 ,   2 
,,"Agric, prod. animal, caça e activ. seviços relacionados",   256 ,   67 ,   15 ,   10 ,   29 ,   12 ,   1 ,   34 ,- ,- 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",   32 ,   21 ,   2 ,   8 ,   10 ,   1 ,- ,   4 ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",   3 ,- ,- ,- ,- ,- ,- ,   1 ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,   16 ,   9 ,   1 ,   2 ,- ,   6 ,- ,   5 ,- ,- 
,,Outras indústrias,   32 ,   3 ,- ,   2 ,   1 ,- ,- ,   3 ,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Construção,   28 ,   7 ,- ,   3 ,   2 ,   2 ,- ,   2 ,   1 ,- 
,,Comércio por grosso e retalho,   94 ,   19 ,   1 ,   7 ,   9 ,   1 ,   1 ,   9 ,- ,- 
,,Alojamento e restauração,   18 ,   11 ,- ,   8 ,   1 ,   1 ,   1 ,   1 ,- ,- 
,,Administração pública,   9 ,   3 ,- ,   2 ,   1 ,- ,- ,   1 ,- ,   1 
,,Educação,   7 ,   3 ,   1 ,   1 ,   1 ,- ,- ,- ,- ,- 
,,Saúde e acção social,   5 ,   2 ,- ,- ,   2 ,- ,- ,- ,- ,- 
,,Outras,   91 ,   22 ,   2 ,   5 ,   13 ,   2 ,- ,   11 ,- ,   1 
Produtor Singular,,,  34 445 ,  5 468 ,   818 ,   978 ,  1 878 ,  1 581 ,   213 ,  10 867 ,   333 ,   463 
,Actividade exterior - principal,,  10 122 ,  1 464 ,   264 ,   258 ,   421 ,   447 ,   74 ,  3 063 ,   94 ,   118 
,,"Agric, prod. animal, caça e activ. seviços relacionados",  2 124 ,   240 ,   49 ,   36 ,   71 ,   76 ,   8 ,   479 ,   22 ,   24 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",   244 ,   120 ,   14 ,   30 ,   50 ,   25 ,   1 ,   77 ,- ,   1 
,,"Pesca, aquacultura e activ. seviços relacionados",   61 ,   39 ,   32 ,- ,   1 ,   2 ,   4 ,   12 ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,   239 ,   20 ,   7 ,- ,   6 ,   7 ,- ,   115 ,   1 ,   1 
,,Outras indústrias,  1 012 ,   81 ,   6 ,   13 ,   8 ,   45 ,   9 ,   333 ,   12 ,   10 
,,"Prod. e distribuição de  electricidade, gás e água",   87 ,   12 ,   3 ,- ,   4 ,   5 ,- ,   42 ,- ,- 
,,Construção,  1 126 ,   232 ,   50 ,   41 ,   76 ,   55 ,   10 ,   385 ,   8 ,   11 
,,Comércio por grosso e retalho,  1 350 ,   211 ,   34 ,   41 ,   61 ,   65 ,   10 ,   321 ,   14 ,   7 
,,Alojamento e restauração,   246 ,   66 ,   15 ,   12 ,   18 ,   21 ,- ,   53 ,- ,   1 
,,Administração pública,  1 146 ,   135 ,   15 ,   16 ,   43 ,   48 ,   13 ,   442 ,   19 ,   24 
,,Educação,   337 ,   33 ,   5 ,   11 ,   4 ,   12 ,   1 ,   104 ,   6 ,   2 
,,Saúde e acção social,   226 ,   23 ,   6 ,   1 ,   6 ,   9 ,   1 ,   91 ,   4 ,   5 
,,Outras,  1 924 ,   252 ,   28 ,   57 ,   73 ,   77 ,   17 ,   609 ,   8 ,   32 
,Actividade exterior - secundária,,   448 ,   113 ,   14 ,   31 ,   50 ,   16 ,   2 ,   48 ,- ,   2 
,,"Agric, prod. animal, caça e activ. seviços relacionados",   185 ,   44 ,   9 ,   8 ,   18 ,   8 ,   1 ,   21 ,- ,- 
,,"Sivicult, exploraç. florestal e activ. seviços relacionados",   26 ,   17 ,- ,   6 ,   10 ,   1 ,- ,   3 ,- ,- 
,,"Pesca, aquacultura e activ. seviços relacionados",- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Ind. alimentares das bebidas e do tabaco,   11 ,   5 ,   1 ,   1 ,- ,   3 ,- ,   4 ,- ,- 
,,Outras indústrias,   24 ,   2 ,- ,   2 ,- ,- ,- ,   3 ,- ,- 
,,"Prod. e distribuição de  electricidade, gás e água",- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,,Construção,   21 ,   4 ,- ,   2 ,   1 ,   1 ,- ,   1 ,- ,- 
,,Comércio por grosso e retalho,   79 ,   14 ,   1 ,   4 ,   8 ,   1 ,- ,   5 ,- ,- 
,,Alojamento e restauração,   14 ,   7 ,- ,   4 ,   1 ,   1 ,   1 ,   1 ,- ,- 
,,Administração pública,   7 ,   2 ,- ,   1 ,   1 ,- ,- ,   1 ,- ,   1 
,,Educação,   4 ,   2 ,   1 ,   1 ,- ,- ,- ,- ,- ,- 
,,Saúde e acção social,   4 ,   2 ,- ,- ,   2 ,- ,- ,- ,- ,- 
,,Outras,   73 ,   14 ,   2 ,   2 ,   9 ,   1 ,- ,   9 ,- ,   1 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
