Máquinas e equipamentos (Alto Alentejo - Arronches),,,,,,,,,,,,
,,,,,,,,,,,,Pág 1/5
,,,ALENTEJO,Alentejo Litoral,Alcácer do Sal,Grândola,Odemira,Santiago do Cacém,Sines,Alto Alentejo,Alter do Chão,Arronches
Explorações que utilizam tractores,,expl (nº),  27 810 ,  4 341 ,   796 ,   743 ,  1 481 ,  1 160 ,   161 ,  8 115 ,   307 ,   393 
Máquinas pertencentes à exploração,,,,,,,,,,,,
Tractores ( de rodas e de rasto),,expl (nº),  12 781 ,  2 087 ,   422 ,   408 ,   583 ,   589 ,   85 ,  3 109 ,   122 ,   119 
,,máq (nº),  20 489 ,  3 338 ,   865 ,   582 ,   875 ,   895 ,   121 ,  4 409 ,   210 ,   187 
,De menos de 20 c.v.,expl (nº),   586 ,   112 ,   10 ,   28 ,   26 ,   43 ,   5 ,   280 ,   4 ,   6 
,,máq (nº),   595 ,   114 ,   10 ,   29 ,   27 ,   43 ,   5 ,   285 ,   4 ,   6 
,De 20 a menos de 34 c.v.,expl (nº),   960 ,   187 ,   8 ,   54 ,   37 ,   83 ,   5 ,   406 ,   3 ,   3 
,,máq (nº),   968 ,   188 ,   8 ,   54 ,   38 ,   83 ,   5 ,   407 ,   4 ,   3 
,De 34 a menos de 55 c.v.,expl (nº),  2 342 ,   299 ,   51 ,   65 ,   81 ,   86 ,   16 ,   614 ,   12 ,   21 
,,máq (nº),  2 479 ,   321 ,   57 ,   68 ,   86 ,   94 ,   16 ,   635 ,   14 ,   22 
,De 55 a menos de 82 c.v.,expl (nº),  8 247 ,  1 348 ,   304 ,   239 ,   403 ,   346 ,   56 ,  1 610 ,   75 ,   78 
,,máq (nº),  11 032 ,  1 838 ,   458 ,   304 ,   548 ,   459 ,   69 ,  2 055 ,   99 ,   106 
,De 82 a menos de 109 c.v,expl (nº),  2 810 ,   494 ,   152 ,   82 ,   114 ,   128 ,   18 ,   523 ,   48 ,   19 
,,máq (nº),  3 875 ,   685 ,   239 ,   102 ,   147 ,   175 ,   22 ,   698 ,   63 ,   30 
,De 109 c.v. e mais,expl (nº),  1 110 ,   146 ,   63 ,   19 ,   24 ,   36 ,   4 ,   243 ,   20 ,   17 
,,máq (nº),  1 540 ,   192 ,   93 ,   25 ,   29 ,   41 ,   4 ,   329 ,   26 ,   20 
Motocultivadores,,expl (nº),  2 715 ,   354 ,   34 ,   81 ,   57 ,   153 ,   29 ,  1 432 ,   15 ,   39 
,,máq (nº),  2 765 ,   362 ,   34 ,   86 ,   58 ,   155 ,   29 ,  1 455 ,   15 ,   39 
Motoenxadas (motofresas),,expl (nº),  1 069 ,   142 ,   10 ,   20 ,   5 ,   101 ,   6 ,   520 ,   2 ,   44 
,,máq (nº),  1 081 ,   145 ,   10 ,   21 ,   5 ,   103 ,   6 ,   527 ,... ,   45 
Motoceifeiras (motogadanheiras),,expl (nº),   299 ,   74 ,   3 ,   6 ,   61 ,   4 ,- ,   102 ,   4 ,   2 
,,máq (nº),   323 ,   81 ,   3 ,   6 ,   67 ,   5 ,- ,   111 ,   5 ,... 
Electrobomba/motobomba,,expl (nº),  14 264 ,  3 386 ,   502 ,   804 ,   758 ,  1 175 ,   147 ,  5 275 ,   158 ,   211 
,,máq (nº),  24 389 ,  5 800 ,  1 018 ,  1 575 ,  1 102 ,  1 881 ,   224 ,  8 098 ,   245 ,   303 
Distribuidores de adubos e correctivos,,expl (nº),  6 259 ,  1 051 ,   264 ,   148 ,   280 ,   314 ,   45 ,  1 136 ,   100 ,   81 
,,máq (nº),  7 268 ,  1 182 ,   319 ,   171 ,   300 ,   344 ,   48 ,  1 296 ,   112 ,   94 
Semeadores,,expl (nº),  3 581 ,   322 ,   79 ,   31 ,   86 ,   105 ,   21 ,   715 ,   76 ,   21 
,,máq (nº),  4 481 ,   383 ,   94 ,   43 ,   96 ,   125 ,   25 ,   842 ,   89 ,   23 
Plantadores/transplantadores,,expl (nº),   266 ,   59 ,   6 ,   11 ,   9 ,   31 ,   2 ,   74 ,   10 ,   2 
,,máq (nº),   299 ,   70 ,   7 ,   13 ,   14 ,   34 ,... ,   79 ,   11 ,... 
Pulverizadores e polvilhadores,,expl (nº),  3 525 ,   500 ,   147 ,   81 ,   78 ,   191 ,   3 ,   636 ,   18 ,   25 
,,máq (nº),  4 227 ,   583 ,   172 ,   95 ,   102 ,   211 ,   3 ,   730 ,   25 ,   31 
Gadanheiras,,expl (nº),  3 458 ,   458 ,   133 ,   90 ,   86 ,   135 ,   14 ,   986 ,   85 ,   65 
,,máq (nº),  4 006 ,   522 ,   162 ,   102 ,   91 ,   153 ,   14 ,  1 103 ,   97 ,   71 
Colhedores de forragem,,expl (nº),   432 ,   79 ,   8 ,   16 ,   34 ,   19 ,   2 ,   106 ,   7 ,   6 
,,máq (nº),   484 ,   93 ,   10 ,   18 ,   41 ,   22 ,... ,   114 ,   8 ,   6 
Enfardadeiras,,expl (nº),  2 631 ,   293 ,   86 ,   50 ,   65 ,   78 ,   14 ,   603 ,   37 ,   44 
,,máq (nº),  2 907 ,   319 ,   93 ,   52 ,   66 ,   93 ,   15 ,   642 ,   40 ,   44 
Ceifeiras-debulhadoras,,expl (nº),  1 960 ,   204 ,   102 ,   21 ,   36 ,   40 ,   5 ,   337 ,   18 ,   17 
,,máq (nº),  2 218 ,   249 ,   131 ,   22 ,   39 ,   51 ,   6 ,   362 ,   19 ,   17 
Secadores de cereais,,expl (nº),   141 ,   64 ,   35 ,   11 ,   8 ,   10 ,- ,   21 ,- ,- 
,,máq (nº),   155 ,   72 ,   39 ,   11 ,   9 ,   13 ,- ,   21 ,- ,- 
Viradores de feno,,expl (nº),  1 950 ,   225 ,   74 ,   51 ,   22 ,   76 ,   2 ,   511 ,   76 ,   43 
,,máq (nº),  2 099 ,   237 ,   82 ,   54 ,   22 ,   77 ,... ,   529 ,   80 ,   46 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,,,,
