Máquinas e equipamentos (Baixo Alentejo - Vidigueira),,,,,,,,,,,,,,
,,máq (nº),   27 ,- ,- ,   6 ,... ,... ,- ,   5 ,   5 ,   13 ,   3 ,... 
Electrobomba/motobomba,,expl (nº),   134 ,   82 ,   17 ,   378 ,   86 ,   51 ,   148 ,   157 ,   255 ,   86 ,   242 ,   249 
,,máq (nº),   155 ,   120 ,   18 ,   775 ,   149 ,   127 ,   304 ,   184 ,   432 ,   113 ,   418 ,   407 
Distribuidores de adubos e correctivos,,expl (nº),   105 ,   60 ,   12 ,   411 ,   135 ,   76 ,   277 ,   192 ,   290 ,   102 ,   384 ,   108 
,,máq (nº),   109 ,   71 ,   12 ,   477 ,   165 ,   97 ,   317 ,   218 ,   306 ,   122 ,   416 ,   129 
Semeadores,,expl (nº),   14 ,   59 ,   6 ,   333 ,   72 ,   63 ,   192 ,   93 ,   173 ,   56 ,   244 ,   70 
,,máq (nº),   14 ,   73 ,   6 ,   474 ,   85 ,   90 ,   275 ,   105 ,   194 ,   69 ,   301 ,   100 
Plantadores/transplantadores,,expl (nº),- ,- ,- ,   8 ,   1 ,- ,   10 ,- ,   22 ,   1 ,   7 ,   8 
,,máq (nº),- ,- ,- ,   10 ,... ,- ,   13 ,- ,   24 ,... ,   7 ,   9 
Pulverizadores e polvilhadores,,expl (nº),   6 ,   37 ,- ,   282 ,   61 ,   72 ,   109 ,   19 ,   250 ,   35 ,   188 ,   128 
,,máq (nº),   7 ,   44 ,- ,   320 ,   66 ,   87 ,   131 ,   21 ,   268 ,   36 ,   220 ,   161 
Gadanheiras,,expl (nº),   55 ,   30 ,   7 ,   109 ,   76 ,   23 ,   42 ,   90 ,   152 ,   59 ,   133 ,   47 
,,máq (nº),   55 ,   30 ,   7 ,   119 ,   88 ,   26 ,   49 ,   92 ,   174 ,   73 ,   146 ,   51 
Colhedores de forragem,,expl (nº),   13 ,   4 ,- ,   14 ,   7 ,   3 ,   4 ,   9 ,   8 ,   3 ,   7 ,   8 
,,máq (nº),   13 ,   4 ,- ,   14 ,   13 ,   3 ,   4 ,   9 ,   8 ,   3 ,   9 ,   8 
Enfardadeiras,,expl (nº),   38 ,   30 ,   2 ,   149 ,   79 ,   31 ,   73 ,   79 ,   107 ,   56 ,   122 ,   31 
,,máq (nº),   44 ,   30 ,... ,   162 ,   98 ,   33 ,   83 ,   84 ,   112 ,   63 ,   130 ,   40 
Ceifeiras-debulhadoras,,expl (nº),   39 ,   24 ,   1 ,   208 ,   71 ,   23 ,   85 ,   75 ,   82 ,   39 ,   124 ,   36 
,,máq (nº),   42 ,   24 ,... ,   240 ,   79 ,   24 ,   95 ,   82 ,   86 ,   40 ,   132 ,   44 
Secadores de cereais,,expl (nº),- ,   1 ,- ,   5 ,- ,- ,   6 ,   1 ,   1 ,   4 ,   3 ,- 
,,máq (nº),- ,... ,- ,   6 ,- ,- ,   8 ,... ,... ,   4 ,   3 ,- 
Viradores de feno,,expl (nº),   17 ,   10 ,- ,   91 ,   50 ,   7 ,   16 ,   43 ,   74 ,   34 ,   63 ,   23 
,,máq (nº),   17 ,   10 ,- ,   102 ,   58 ,   7 ,   22 ,   44 ,   77 ,   35 ,   68 ,   27 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Alentejo",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
