"Explorações que recorreram a subsídios segundo a SAU, a dimensão económica e a OTE (Página 2)",,,,,,,,,,,
Viticultura,,expl. (nº),11,1,9,1,4,66,37,4,9
,,SAU (ha),16,... ,33,... ,34,353,268,14,84
Fruticultura,,expl. (nº),"2,169",166,809,282,234,"2,047",993,12,80
,,SAU (ha),"9,001",259,"2,777","1,849",871,"8,919","5,102",71,403
Olivicultura,,expl. (nº),82,7,3,6,28,29,20,- ,2
,,SAU (ha),161,8,5,6,55,64,94,- ,... 
Culturas permanentes diversas,,expl. (nº),662,16,104,53,118,293,340,6,34
,,SAU (ha),"2,547",27,610,211,342,"1,080","2,192",19,684
Bovinos de leite,,expl. (nº),- ,- ,- ,- ,- ,1,- ,- ,- 
,,SAU (ha),- ,- ,- ,- ,- ,... ,- ,- ,- 
Bovinos para gado/carne,,expl. (nº),1,19,- ,7,2,17,2,13,- 
,,SAU (ha),... ,96,- ,134,... ,320,... ,133,- 
Bovinos para leite/gado/carne,,expl. (nº),1,- ,- ,- ,- ,1,2,- ,1
,,SAU (ha),... ,- ,- ,- ,- ,... ,... ,- ,... 
Ovinos/caprinos/out. herbívoros,,expl. (nº),100,45,16,20,21,87,31,16,14
,,SAU (ha),"1,007",325,19,216,98,617,383,290,53
Granívoros,,expl. (nº),10,78,3,4,2,31,6,1,1
,,SAU (ha),6,74,1,8,... ,213,8,... ,... 
Policultura,,expl. (nº),308,158,100,87,63,192,493,33,93
,,SAU (ha),"2,240",303,392,233,209,"1,105","3,204",271,460
Polipecuária-herbívoros,,expl. (nº),28,19,3,5,3,46,14,6,3
,,SAU (ha),206,311,6,22,9,649,159,183,52
Polipecuária-granívoros,,expl. (nº),5,35,3,4,1,37,6,1,1
,,SAU (ha),17,"1,031",4,18,... ,364,19,... ,... 
Agricultura geral e herbívoros,,expl. (nº),12,17,- ,2,4,42,16,14,1
,,SAU (ha),243,238,- ,... ,7,752,126,564,... 
Culturas diversas e gado,,expl. (nº),144,97,20,36,32,109,107,6,7
,,SAU (ha),735,105,36,182,97,386,326,16,284
Não classificadas,,expl. (nº),- ,- ,1,- ,2,1,3,1,- 
,,SAU (ha),- ,- ,... ,- ,... ,... ,5,... ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região do Algarve.",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,
,,
,,
,,
