Explorações segundo o número de blocos com SAU,,,,,,,,,,,,
Região Agrária,,Número de blocos com SAU,,,,,,,,,,
Concelho,,Total ,1,2,3,4 e 5,6 a 9,10 a 19,>=20,,,
Ilha da Madeira,expl (nº),  14 366 ,  3 759 ,  2 949 ,  2 300 ,  2 582 ,  1 642 ,   850 ,   284 ,,,
,SAU (ha),  5 224 ,   699 ,   730 ,   750 ,  1 168 ,   979 ,   635 ,   267 ,,,
,blocos com SAU (nº),  57 604 ,  3 759 ,  5 898 ,  6 900 ,  11 357 ,  11 639 ,  10 869 ,  7 182 ,,,
Calheta,expl (nº),  1 842 ,   240 ,   331 ,   313 ,   368 ,   297 ,   200 ,   93 ,,,
,SAU (ha),   582 ,   37 ,   55 ,   74 ,   127 ,   106 ,   99 ,   86 ,,,
,blocos com SAU (nº),  10 420 ,   240 ,   662 ,   939 ,  1 619 ,  2 104 ,  2 619 ,  2 237 ,,,
Câmara de Lobos,expl (nº),  1 802 ,   666 ,   464 ,   241 ,   258 ,   128 ,   34 ,   11 ,,,
,SAU (ha),   523 ,   91 ,   113 ,   83 ,   114 ,   80 ,   32 ,   11 ,,,
,blocos com SAU (nº),  5 085 ,   666 ,   928 ,   723 ,  1 141 ,   889 ,   427 ,   311 ,,,
Funchal,expl (nº),  1 335 ,  1 025 ,   205 ,   52 ,   41 ,   10 ,   1 ,   1 ,,,
,SAU (ha),   339 ,   165 ,   79 ,   28 ,   53 ,   11 ,... ,... ,,,
,blocos com SAU (nº),  1 863 ,  1 025 ,   410 ,   156 ,   173 ,   64 ,... ,... ,,,
Machico,expl (nº),  1 323 ,   356 ,   284 ,   267 ,   227 ,   116 ,   45 ,   28 ,,,
,SAU (ha),   533 ,   81 ,   71 ,   103 ,   122 ,   87 ,   42 ,   28 ,,,
,blocos com SAU (nº),  4 818 ,   356 ,   568 ,   801 ,   991 ,   823 ,   568 ,   711 ,,,
Ponta do Sol,expl (nº),  1 258 ,   279 ,   299 ,   239 ,   252 ,   143 ,   43 ,   3 ,,,
,SAU (ha),   440 ,   50 ,   68 ,   76 ,   108 ,   92 ,   45 ,   3 ,,,
,blocos com SAU (nº),  4 265 ,   279 ,   598 ,   717 ,  1 105 ,  1 000 ,   496 ,   70 ,,,
Porto Moniz,expl (nº),   583 ,   22 ,   33 ,   40 ,   51 ,   90 ,   218 ,   129 ,,,
,SAU (ha),   305 ,   15 ,   10 ,   12 ,   22 ,   35 ,   91 ,   121 ,,,
,blocos com SAU (nº),  7 440 ,   22 ,   66 ,   120 ,   229 ,   670 ,  2 954 ,  3 379 ,,,
Ribeira Brava,expl (nº),  1 691 ,   192 ,   275 ,   292 ,   455 ,   327 ,   137 ,   13 ,,,
,SAU (ha),   509 ,   37 ,   47 ,   54 ,   134 ,   137 ,   91 ,   11 ,,,
,blocos com SAU (nº),  8 008 ,   192 ,   550 ,   876 ,  2 038 ,  2 349 ,  1 702 ,   301 ,,,
Santa Cruz,expl (nº),  1 092 ,   483 ,   251 ,   161 ,   138 ,   44 ,   12 ,   3 ,,,
,SAU (ha),   360 ,   120 ,   70 ,   63 ,   63 ,   32 ,   8 ,   3 ,,,
,blocos com SAU (nº),  2 592 ,   483 ,   502 ,   483 ,   589 ,   318 ,   140 ,   77 ,,,
Santana,expl (nº),  2 031 ,   291 ,   404 ,   334 ,   492 ,   372 ,   135 ,   3 ,,,
,SAU (ha),  1 133 ,   68 ,   131 ,   141 ,   285 ,   310 ,   193 ,   4 ,,,
,blocos com SAU (nº),  8 647 ,   291 ,   808 ,  1 002 ,  2 173 ,  2 633 ,  1 664 ,   76 ,,,
São Vicente,expl (nº),  1 409 ,   205 ,   403 ,   361 ,   300 ,   115 ,   25 ,- ,,,
,SAU (ha),   500 ,   35 ,   86 ,   116 ,   140 ,   89 ,   33 ,- ,,,
,blocos com SAU (nº),  4 466 ,   205 ,   806 ,  1 083 ,  1 299 ,   789 ,   284 ,- ,,,
Ilha de Porto Santo ( Porto Santo ),expl (nº),   136 ,   59 ,   41 ,   15 ,   9 ,   6 ,   6 ,- ,,,
,SAU (ha),   422 ,   31 ,   20 ,   16 ,   155 ,   68 ,   131 ,- ,,,
,blocos com SAU (nº),   348 ,   59 ,   82 ,   45 ,   39 ,   42 ,   81 ,- ,,,
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Autónoma da Madeira",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
