Explorações segundo o número de ovinos,,,,,,,,,,
REGIÃO AGRÁRIA,,,Total,Classes de número de animais,,,,,,
Ilha / Concelho,,,,1 a 9,10 a 19,20 a 49,50 a 99,100 a 199,200 a 499,> = 500
MADEIRA,,expl (nº),   998 ,   893 ,   62 ,   24 ,   13 ,   2 ,   3 ,   1 
,,efect (nº),  7 095 ,  2 750 ,   773 ,   733 ,   763 ,... ,  1 010 ,... 
Ilha da Madeira,,expl (nº),   996 ,   893 ,   62 ,   22 ,   13 ,   2 ,   3 ,   1 
,,efect (nº),  7 033 ,  2 750 ,   773 ,   671 ,   763 ,... ,  1 010 ,... 
,Calheta,expl (nº),   105 ,   90 ,   8 ,   1 ,   4 ,   1 ,   1 ,- 
,,efect (nº),   941 ,   244 ,   97 ,... ,   200 ,... ,... ,- 
,Câmara de Lobos,expl (nº),   229 ,   220 ,   8 ,- ,   1 ,- ,- ,- 
,,efect (nº),   854 ,   701 ,   93 ,- ,... ,- ,- ,- 
,Funchal,expl (nº),   45 ,   35 ,   4 ,   3 ,   2 ,- ,   1 ,- 
,,efect (nº),   742 ,   113 ,   49 ,   80 ,... ,- ,... ,- 
,Machico,expl (nº),   86 ,   82 ,   4 ,- ,- ,- ,- ,- 
,,efect (nº),   278 ,   221 ,   57 ,- ,- ,- ,- ,- 
,Ponta do Sol,expl (nº),   102 ,   89 ,   5 ,   6 ,   2 ,- ,- ,- 
,,efect (nº),   626 ,   224 ,   65 ,   223 ,... ,- ,- ,- 
,Porto Moniz,expl (nº),   22 ,   20 ,   1 ,   1 ,- ,- ,- ,- 
,,efect (nº),   109 ,   74 ,... ,... ,- ,- ,- ,- 
,Ribeira Brava,expl (nº),   123 ,   110 ,   9 ,   3 ,   1 ,- ,- ,- 
,,efect (nº),   650 ,   397 ,   120 ,   64 ,... ,- ,- ,- 
,Santa Cruz,expl (nº),   82 ,   62 ,   10 ,   6 ,   2 ,   1 ,- ,   1 
,,efect (nº),  1 543 ,   190 ,   123 ,   204 ,... ,... ,- ,... 
,Santana,expl (nº),   155 ,   139 ,   12 ,   2 ,   1 ,- ,   1 ,- 
,,efect (nº),  1 156 ,   463 ,   148 ,... ,... ,- ,... ,- 
,São Vicente,expl (nº),   47 ,   46 ,   1 ,- ,- ,- ,- ,- 
,,efect (nº),   134 ,   123 ,... ,- ,- ,- ,- ,- 
Ilha de Porto Santo ( Porto Santo ),,expl (nº),   2 ,- ,- ,   2 ,- ,- ,- ,- 
,,efect (nº),... ,- ,- ,... ,- ,- ,- ,- 
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Autónoma da Madeira",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
