"Efectivo animal (Pinhal Interior Norte, página 3)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 9/12
,,,Pampilhosa da Serra,,Pedrógão Grande,,Penela,,Tábua,,Vila Nova de Poiares,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
BOVINOS,,,5,8,27,142,85,212,91,620,40,98
Bovinos com menos de 1 ano,,,3,4,16,115,40,56,26,229,20,33
,Vitelos de carne (para abate < 1 ano),,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
,Outros vitelos,,3,4,16,115,40,56,26,229,20,33
,,Machos,3,4,13,85,29,37,23,224,19,24
,,Fêmeas,- ,- ,5,30,16,19,5,5,4,9
Bovinos de 1 a menos de 2 anos,,,- ,- ,5,14,22,39,46,326,19,26
,Machos,,- ,- ,2,... ,10,13,42,300,15,19
,Fêmeas reprodutoras,,- ,- ,3,3,9,20,5,14,5,5
,Fêmeas não reprodutoras,,- ,- ,- ,- ,5,6,4,12,2,... 
Bovinos de 2 anos e mais,,,2,... ,8,13,46,117,35,65,14,39
,Machos,,2,... ,4,5,1,... ,15,39,3,4
,Novilhas reprodutoras,,- ,- ,- ,- ,9,18,6,6,5,6
,Novilhas não reprodutoras,,- ,- ,1,... ,4,6,2,... ,- ,- 
,Vacas leiteiras,,- ,- ,3,7,23,71,5,7,4,25
,Outras vacas,,- ,- ,- ,- ,14,21,9,11,3,4
SUÍNOS,,,75,147,145,300,339,"1,114",324,678,129,337
,Suínos com menos de 20 kg de PV,,5,14,72,138,42,407,33,124,11,71
,Fêmeas reprodutoras de 50 kg de PV e mais,,3,6,10,21,167,368,42,97,3,31
,Outros suínos,,74,127,73,141,245,339,293,457,122,235
OVINOS,,,56,486,100,736,358,"2,926",362,"6,983",42,244
,Fêmeas reprodutoras,,55,395,100,580,356,"2,629",360,"6,416",42,206
,Outros ovinos,,38,91,51,156,152,297,226,567,23,38
CAPRINOS,,,204,"1,929",205,"1,060",347,"1,174",242,930,134,584
,Fêmeas reprodutoras,,204,"1,543",205,808,346,"1,021",241,813,133,517
,Outros caprinos,,129,386,68,252,78,153,65,117,50,67
EQUÍDEOS,,,2,... ,71,78,46,53,146,149,30,31
,Gado equino,,- ,- ,7,10,10,17,7,8,1,... 
,,Fêmeas reprodutoras,- ,- ,1,... ,5,6,2,... ,- ,- 
,,Outros equinos,- ,- ,7,7,9,11,5,5,1,... 
,Gado asinino,,- ,- ,14,14,29,29,120,122,17,17
,Gado muar,,2,... ,51,54,7,7,19,19,13,13
COELHAS reprodutoras,,,94,216,117,294,253,505,231,"1,001",77,262
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,94,655,158,"1,915",307,"2,482",346,"21,032",127,"1,607"
,Galinhas poedeiras e reprodutoras,,288,"2,322",362,"3,157",568,"3,137",759,"23,237",219,"1,941"
,Perús,,7,30,9,29,17,35,18,97,15,86
,"Patos, Gansos e pintadas",,41,227,60,373,97,500,168,"1,662",64,386
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,124,"1,184",66,377,65,666,113,"1,204",54,712
,Número de cortiços povoadas,,126,"2,462",15,103,15,43,37,233,7,12
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
