Explorações segundo a condição pela qual é recenseada a exploração,,,,,,,,,,,
,,,,,,,,,,,1999
Região Agrária,,,1 ha ou mais de Superfície Agrícola Utilizada (SAU),,,"Sem a condição anterior, mas com uma área mínima de determinada cultura",,,"Sem nenhuma das condições anteriores, mas com uma determinada actividade animal",,
Nut III,,,Expl,SAU,Sup. Total,Expl,SAU,Sup. Total,Expl,SAU,Sup. Total
Concelho,,,(nº),(ha),(ha),(nº),(ha),(ha),(nº),(ha),(ha)
BEIRA LITORAL,,,"55,489","155,988","280,939","12,924","8,426","20,841","11,393","5,368","14,889"
,Baixo Vouga,,"9,375","27,501","45,779","2,826","1,692","3,950","3,266","1,505","4,292"
,,Águeda,"1,093","2,311","6,720",344,214,934,850,390,"1,555"
,,Albergaria-a-Velha,688,"2,441","3,406",16,10,37,293,144,378
,,Anadia,"1,506","4,493","9,548",840,517,"1,071",406,150,434
,,Aveiro,841,"2,731","3,500",107,55,97,220,117,204
,,Estarreja,790,"3,040","4,147",10,4,9,324,159,281
,,Ílhavo,215,901,"1,011",57,24,35,14,7,11
,,Mealhada,844,"2,229","4,004",516,325,804,84,32,88
,,Murtosa,302,"1,563","1,882",29,15,35,49,26,37
,,Oliveira do Bairro,916,"2,102","3,136",424,267,475,277,109,183
,,Ovar,507,"1,829","2,495",16,8,26,107,63,100
,,Sever do Vouga,409,757,"1,860",19,12,43,285,142,751
,,Vagos,"1,264","3,104","4,070",448,241,384,357,166,270
,Baixo Mondego,,"12,372","40,503","63,437","2,540","1,645","3,884","2,567","1,226","2,445"
,,Cantanhede,"2,874","7,612","13,226",927,584,"1,410",657,270,576
,,Coimbra,"1,752","5,906","9,047",710,454,"1,019",292,131,223
,,Condeixa-a-Nova,952,"2,799","4,898",149,100,222,66,32,65
,,Figueira da Foz,"1,680","6,510","9,462",162,104,254,328,173,292
,,Mira,587,"1,565","2,289",230,146,330,113,59,102
,,Montemor-o-Velho,"2,015","8,669","10,919",84,56,105,782,387,656
,,Penacova,655,"1,203","4,120",57,44,175,118,72,335
,,Soure,"1,857","6,239","9,476",221,157,369,211,102,196
,Pinhal Litoral,,"7,476","21,822","36,296","2,553","1,650","3,630","2,260",916,"2,752"
,,Batalha,683,"1,911","2,714",292,191,295,89,34,69
,,Leiria,"2,568","7,210","12,786","1,346",835,"1,803",812,298,"1,211"
,,Marinha Grande,107,244,455,52,28,93,47,15,36
,,Pombal,"2,966","6,656","12,644",615,426,"1,093","1,182",532,"1,288"
,,Porto de Mós,"1,152","5,801","7,697",248,170,346,130,37,148
,Pinhal Interior Norte,,"7,360","17,656","38,847","1,920","1,381","4,616",781,348,"1,273"
,,Alvaiázere,721,"1,766","3,538",306,227,486,71,31,89
,,Ansião,"1,292","2,971","5,608",294,222,461,104,46,102
,,Arganil,648,"1,395","4,177",129,97,361,133,61,182
,,Castanheira de Pêra,36,69,266,19,13,43,13,4,67
,,Figueiró dos Vinhos,285,539,"2,071",168,123,471,47,17,93
,,Góis,157,485,"1,096",34,25,118,90,48,170
,,Lousã,252,554,"1,218",27,17,32,22,9,29
,,Miranda do Corvo,434,768,"1,663",296,184,533,93,43,130
,,Oliveira do Hospital,"1,433","4,078","6,624",136,104,183,16,8,27
,,Pampilhosa da Serra,121,246,"1,026",116,86,559,113,45,249
,,Pedrógão Grande,239,474,"1,680",196,138,929,5,1,5
,,Penela,616,"1,671","3,414",98,73,234,44,22,76
,,Tábua,865,"2,180","5,129",77,55,138,16,6,30
,,Vila Nova de Poiares,261,460,"1,337",24,17,68,14,7,24
,Dão-Lafões,,"18,906","48,506","96,580","3,085","2,058","4,761","2,519","1,373","4,127"
,,Aguiar da Beira,"1,038","3,875","6,762",22,19,86,7,4,16
,,Carregal do Sal,730,"1,569","3,048",242,169,382,48,21,59
,,Castro Daire,"1,790","4,246","6,592",13,11,21,325,194,331
,,Mangualde,"1,611","4,932","8,793",97,73,138,16,7,18
,,Mortágua,635,"1,142","6,601",57,42,234,173,98,757
,,Nelas,820,"2,509","4,521",512,324,710,20,10,14
,,Oliveira de Frades,873,"1,730","3,304",15,8,16,253,124,328
,,Penalva do Castelo,"1,117","3,350","6,394",137,95,187,72,48,65
,,Santa Comba Dão,599,"1,451","2,658",109,73,181,79,36,100
,,São Pedro do Sul,"1,443","3,209","8,169",29,22,69,233,127,551
,,Sátão,"1,210","3,210","5,676",122,84,175,275,144,295
,,Tondela,"2,192","5,081","11,146",915,588,"1,352",316,177,567
,,Vila Nova de Paiva,655,"2,397","3,940",4,3,4,97,45,136
,,Viseu,"3,194","7,421","14,131",794,536,"1,175",334,184,429
,,Vouzela,999,"2,384","4,845",17,11,31,271,154,461
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,























































