"Explorações segundo o número de blocos com SAU, página 2",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 2/2
Região Agrária,,,,Número de blocos com SAU,,,,,,,
Nut III,,,,,,,,,,,
Concelho,,,,Total ,1,2,3,4 e 5,6 a 9,10 a 19,>=20
,Pinhal Interior Norte,,expl (nº),"10,020",912,"1,011","1,124","2,205","2,868","1,751",149
,,,SAU (ha),"19,383","1,530","1,574","1,957","3,801","5,238","4,511",774
,,,blocos com SAU (nº),"62,570",912,"2,022","3,372","9,880","20,890","21,950","3,544"
,,Alvaiázere,expl (nº),"1,098",39,91,101,252,368,228,19
,,,SAU (ha),"2,024",48,93,153,392,659,611,72
,,,blocos com SAU (nº),"7,708",39,182,303,"1,127","2,686","2,930",441
,,Ansião,expl (nº),"1,678",31,43,97,328,672,470,37
,,,SAU (ha),"3,240",78,42,117,416,"1,150","1,255",183
,,,blocos com SAU (nº),"13,563",31,86,291,"1,499","4,982","5,843",831
,,Arganil,expl (nº),901,55,79,95,250,283,118,21
,,,SAU (ha),"1,551",79,94,179,384,528,259,26
,,,blocos com SAU (nº),"5,653",55,158,285,"1,114","2,021","1,419",601
,,Castanheira de Pêra,expl (nº),68,8,12,16,20,7,5,- 
,,,SAU (ha),87,7,9,15,27,8,20,- 
,,,blocos com SAU (nº),274,8,24,48,90,50,54,- 
,,Figueiró dos Vinhos,expl (nº),496,76,79,68,84,116,68,5
,,,SAU (ha),678,100,106,90,113,159,106,6
,,,blocos com SAU (nº),"2,625",76,158,204,366,858,854,109
,,Góis,expl (nº),277,13,19,29,61,100,52,3
,,,SAU (ha),559,22,29,29,65,159,176,79
,,,blocos com SAU (nº),"1,845",13,38,87,271,735,631,70
,,Lousã,expl (nº),300,27,34,41,75,92,30,1
,,,SAU (ha),579,66,50,70,128,170,83,... 
,,,blocos com SAU (nº),"1,605",27,68,123,339,675,345,... 
,,Miranda do Corvo,expl (nº),823,29,33,76,187,298,197,3
,,,SAU (ha),995,36,35,65,167,360,330,5
,,,blocos com SAU (nº),"5,831",29,66,228,861,"2,189","2,397",61
,,Oliveira do Hospital,expl (nº),"1,581",351,399,298,327,165,40,1
,,,SAU (ha),"4,189",604,712,712,"1,075",715,357,... 
,,,blocos com SAU (nº),"5,155",351,798,894,"1,444","1,148",499,... 
,,Pampilhosa da Serra,expl (nº),347,13,13,39,77,118,83,4
,,,SAU (ha),376,15,14,29,64,145,104,6
,,,blocos com SAU (nº),"2,509",13,26,117,343,876,"1,035",99
,,Pedrógão Grande,expl (nº),440,20,32,47,144,140,55,2
,,,SAU (ha),614,28,30,62,185,201,107,... 
,,,blocos com SAU (nº),"2,576",20,64,141,652,999,656,... 
,,Penela,expl (nº),758,18,13,32,102,250,301,42
,,,SAU (ha),"1,766",28,38,46,146,402,820,286
,,,blocos com SAU (nº),"7,435",18,26,96,461,"1,823","4,009","1,002"
,,Tábua,expl (nº),955,199,132,144,217,174,80,9
,,,SAU (ha),"2,243",364,275,317,518,447,239,82
,,,blocos com SAU (nº),"4,269",199,264,432,954,"1,236",989,195
,,Vila Nova de Poiares,expl (nº),298,33,32,41,81,85,24,2
,,,SAU (ha),482,55,47,73,121,135,44,... 
,,,blocos com SAU (nº),"1,522",33,64,123,359,612,289,... 
,Dão-Lafões,,expl (nº),"24,372","2,326","2,404","2,718","5,037","6,646","4,611",630
