"Explorações segundo o número de blocos com SAU, página 1",,,,,,,,,,,
,,,,,,,,,,,1999
,,,,,,,,,,,pág. 1/2
Região Agrária,,,,Número de blocos com SAU,,,,,,,
Nut III,,,,,,,,,,,
Concelho,,,,Total ,1,2,3,4 e 5,6 a 9,10 a 19,>=20
BEIRA LITORAL,,,expl (nº),"79,294","6,377","7,774","9,012","17,264","22,366","14,321","2,180"
,,,SAU (ha),"169,796","9,781","9,994","12,377","27,133","44,220","47,792","18,501"
,,,blocos com SAU (nº),"528,345","6,377","15,548","27,036","77,393","162,222","182,136","57,633"
,Baixo Vouga,,expl (nº),"15,389","1,115","1,505","1,867","3,431","4,324","2,645",502
,,,SAU (ha),"30,707",987,"1,265","1,820","4,214","7,720","9,492","5,200"
,,,blocos com SAU (nº),"103,873","1,115","3,010","5,601","15,396","31,078","33,680","13,993"
,,Águeda,expl (nº),"2,280",193,271,348,612,611,229,16
,,,SAU (ha),"2,917",123,181,289,631,866,624,202
,,,blocos com SAU (nº),"12,106",193,542,"1,044","2,749","4,367","2,807",404
,,Albergaria-a-Velha,expl (nº),991,66,73,84,182,281,235,70
,,,SAU (ha),"2,596",24,57,66,191,452,853,956
,,,blocos com SAU (nº),"8,351",66,146,252,817,"2,039","3,068","1,963"
,,Anadia,expl (nº),"2,744",180,303,385,683,813,349,31
,,,SAU (ha),"5,159",204,311,349,771,"1,605","1,545",371
,,,blocos com SAU (nº),"15,851",180,606,"1,155","3,052","5,787","4,232",839
,,Aveiro,expl (nº),"1,167",77,102,123,268,331,236,30
,,,SAU (ha),"2,904",105,88,124,394,702,"1,119",367
,,,blocos com SAU (nº),"8,033",77,204,369,"1,205","2,384","3,009",785
,,Estarreja,expl (nº),"1,105",83,78,91,191,289,267,106
,,,SAU (ha),"3,204",55,50,86,229,502,"1,060","1,218"
,,,blocos com SAU (nº),"10,201",83,156,273,851,"2,113","3,596","3,129"
,,Ílhavo,expl (nº),284,42,28,36,57,66,44,11
,,,SAU (ha),932,146,37,90,115,165,229,150
,,,blocos com SAU (nº),"1,842",42,56,108,246,464,535,391
,,Mealhada,expl (nº),"1,443",66,67,116,240,458,433,63
,,,SAU (ha),"2,586",50,54,162,257,635,"1,099",328
,,,blocos com SAU (nº),"12,068",66,134,348,"1,085","3,327","5,582","1,526"
,,Murtosa,expl (nº),380,19,21,29,45,77,106,83
,,,SAU (ha),"1,605",12,18,53,144,225,353,800
,,,blocos com SAU (nº),"4,979",19,42,87,205,570,"1,448","2,608"
,,Oliveira do Bairro,expl (nº),"1,611",87,177,243,413,472,199,20
,,,SAU (ha),"2,480",41,147,177,460,811,692,152
,,,blocos com SAU (nº),"9,262",87,354,729,"1,842","3,339","2,435",476
,,Ovar,expl (nº),625,53,69,71,137,136,122,37
,,,SAU (ha),"1,901",71,83,83,215,315,681,453
,,,blocos com SAU (nº),"4,640",53,138,213,625,987,"1,626",998
,,Sever do Vouga,expl (nº),699,53,49,51,108,216,202,20
,,,SAU (ha),912,69,49,45,126,263,318,43
,,,blocos com SAU (nº),"5,495",53,98,153,486,"1,597","2,595",513
,,Vagos,expl (nº),"2,060",196,267,290,495,574,223,15
,,,SAU (ha),"3,511",87,190,296,681,"1,179",919,160
,,,blocos com SAU (nº),"11,045",196,534,870,"2,233","4,104","2,747",361
,Baixo Mondego,,expl (nº),"17,401","1,125","1,552","1,732","3,683","5,173","3,582",554
,,,SAU (ha),"43,375","1,474","1,949","2,515","6,223","11,159","14,489","5,565"
,,,blocos com SAU (nº),"124,269","1,125","3,104","5,196","16,574","37,736","45,940","14,594"
,,Cantanhede,expl (nº),"4,422",267,418,467,972,"1,314",878,106
,,,SAU (ha),"8,463",171,343,460,"1,180","2,530","3,024",757
,,,blocos com SAU (nº),"30,264",267,836,"1,401","4,365","9,550","11,287","2,558"
,,Coimbra,expl (nº),"2,743",219,257,305,644,826,439,53
,,,SAU (ha),"6,496",390,441,457,"1,117","1,704","1,673",711
,,,blocos com SAU (nº),"17,357",219,514,915,"2,891","5,943","5,515","1,360"
,,Condeixa-a-Nova,expl (nº),"1,164",40,35,74,181,364,371,99
,,,SAU (ha),"2,932",46,39,87,247,660,"1,071",783
,,,blocos com SAU (nº),"11,573",40,70,222,824,"2,728","4,906","2,783"
,,Figueira da Foz,expl (nº),"2,166",116,169,164,444,729,469,75
,,,SAU (ha),"6,784",281,164,335,"1,026","1,693","2,190","1,095"
,,,blocos com SAU (nº),"16,256",116,338,492,"2,005","5,328","5,948","2,029"
,,Mira,expl (nº),927,84,131,148,235,224,85,20
,,,SAU (ha),"1,771",161,170,151,322,467,294,207
,,,blocos com SAU (nº),"5,060",84,262,444,"1,049","1,609","1,040",572
,,Montemor-o-Velho,expl (nº),"2,868",335,411,382,660,659,387,34
,,,SAU (ha),"9,111",260,596,753,"1,406","2,217","3,187",690
,,,blocos com SAU (nº),"15,792",335,822,"1,146","2,948","4,780","4,907",854
,,Penacova,expl (nº),827,7,15,30,100,298,334,43
,,,SAU (ha),"1,320",5,22,37,124,458,588,85
,,,blocos com SAU (nº),"8,250",7,30,90,455,"2,218","4,400","1,050"
,,Soure,expl (nº),"2,284",57,116,162,447,759,619,124
,,,SAU (ha),"6,498",160,174,235,801,"1,430","2,462","1,237"
,,,blocos com SAU (nº),"19,717",57,232,486,"2,037","5,580","7,937","3,388"
,Pinhal Litoral,,expl (nº),"12,112",899,"1,302","1,571","2,908","3,355","1,732",345
,,,SAU (ha),"24,393","1,005","1,309","1,709","4,130","6,575","6,008","3,660"
,,,blocos com SAU (nº),"76,710",899,"2,604","4,713","12,958","24,178","21,863","9,495"
,,Batalha,expl (nº),"1,040",52,88,113,302,311,146,28
,,,SAU (ha),"2,134",35,114,121,465,655,538,206
,,,blocos com SAU (nº),"6,696",52,176,339,"1,343","2,239","1,787",760
,,Leiria,expl (nº),"4,626",411,599,701,"1,246","1,195",433,41
,,,SAU (ha),"8,345",457,613,718,"1,862","2,411","1,748",533
,,,blocos com SAU (nº),"24,189",411,"1,198","2,103","5,538","8,519","5,251","1,169"
,,Marinha Grande,expl (nº),204,56,37,38,44,19,10,- 
,,,SAU (ha),287,71,32,45,73,34,34,- 
,,,blocos com SAU (nº),685,56,74,114,186,126,129,- 
,,Pombal,expl (nº),"4,735",315,486,612,"1,063","1,433",750,76
,,,SAU (ha),"7,619",375,453,632,"1,364","2,431","1,958",410
,,,blocos com SAU (nº),"29,530",315,972,"1,836","4,755","10,375","9,427","1,850"
,,Porto de Mós,expl (nº),"1,507",65,92,107,253,397,393,200
,,,SAU (ha),"6,008",67,97,193,366,"1,044","1,730","2,511"
,,,blocos com SAU (nº),"15,610",65,184,321,"1,136","2,919","5,269","5,716"
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro",,,,,,,,,,,
