"Efectivo animal (Baixo Vouga, página 2)",,,,,,,,,,,,
,,,,,,,,,,,,1999
,,,,,,,,,,,,pág. 2/12
,,,Estarreja,,Ílhavo,,Mealhada,,Murtosa,,Oliveira do Bairro,
,,,Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº),Expl (nº),Efectivo (nº)
BOVINOS,,,891,"12,656",159,"1,478",163,"1,021",238,"5,549",403,"2,216"
Bovinos com menos de 1 ano,,,661,"3,373",114,492,114,273,194,"1,516",231,630
,Vitelos de carne (para abate < 1 ano),,25,83,2,... ,65,100,1,... ,39,65
,Outros vitelos,,642,"3,290",113,483,52,173,193,"1,509",196,565
,,Machos,466,"1,391",86,290,43,108,161,505,140,265
,,Fêmeas,456,"1,899",72,193,16,65,155,"1,004",90,300
Bovinos de 1 a menos de 2 anos,,,560,"2,799",71,298,48,205,168,"1,017",143,473
,Machos,,313,972,45,148,27,48,99,213,82,184
,Fêmeas reprodutoras,,380,"1,791",32,133,17,149,132,804,63,270
,Fêmeas não reprodutoras,,22,36,13,17,5,8,- ,- ,16,19
Bovinos de 2 anos e mais,,,670,"6,484",122,688,34,543,171,"3,016",236,"1,113"
,Machos,,42,96,6,10,11,21,18,24,16,21
,Novilhas reprodutoras,,94,355,8,19,7,92,33,163,27,146
,Novilhas não reprodutoras,,4,5,1,... ,2,... ,1,... ,2,... 
,Vacas leiteiras,,514,"5,668",65,575,11,412,163,"2,816",76,731
,Outras vacas,,196,360,62,83,8,12,7,12,143,205
SUÍNOS,,,983,"4,107",176,746,955,"12,435",340,"1,428","1,303","5,503"
,Suínos com menos de 20 kg de PV,,253,"1,603",31,229,122,"2,156",84,488,261,"2,053"
,Fêmeas reprodutoras de 50 kg de PV e mais,,673,"1,397",21,102,543,"2,315",169,316,861,"2,195"
,Outros suínos,,589,"1,107",150,415,634,"7,964",278,624,678,"1,255"
OVINOS,,,78,787,19,100,134,790,24,172,70,551
,Fêmeas reprodutoras,,78,664,16,59,130,656,24,160,69,496
,Outros ovinos,,44,123,12,41,83,134,6,12,28,55
CAPRINOS,,,125,511,17,62,393,"1,368",42,151,119,403
,Fêmeas reprodutoras,,123,406,15,43,390,"1,061",40,127,116,362
,Outros caprinos,,57,105,9,19,175,307,16,24,30,41
EQUÍDEOS,,,85,142,8,15,148,156,96,135,23,38
,Gado equino,,55,108,7,14,24,27,92,128,20,34
,,Fêmeas reprodutoras,30,52,3,4,5,6,27,44,15,22
,,Outros equinos,41,56,7,10,19,21,75,84,11,12
,Gado asinino,,13,15,1,... ,113,116,3,3,3,4
,Gado muar,,17,19,- ,- ,13,13,4,4,- ,- 
COELHAS reprodutoras,,,217,"1,220",67,"1,631",221,"1,124",85,255,288,859
AVES,,,,,,,,,,,,
,Frangos de carne (inclui galos),,734,"51,767",172,"77,977",708,"75,051",182,"3,708",985,"23,077"
,Galinhas poedeiras e reprodutoras,,605,"6,622",197,"1,998","1,013","355,199",290,"3,669","1,035","8,010"
,Perús,,27,106,13,45,64,213,12,33,50,139
,"Patos, Gansos e pintadas",,143,896,56,452,301,"1,990",105,951,191,"1,325"
ABELHAS,,,,,,,,,,,,
,Número de colmeias povoadas,,23,253,2,... ,46,497,- ,- ,44,226
,Número de cortiços povoadas,,2,... ,- ,- ,4,12,- ,- ,3,6
"Fonte: INE, Recenseamento Geral da Agricultura, 1999 - Região Centro.",,,,,,,,,,,,
